# cfgfile = ./initcfg/MYGI/MYGI.1704.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M15,2.671058,0.0,0.0,0.0,False,35101.399335,1072.80354,1097.01357,12.92379,212.83,0.61,0.53,35105.13195,1063.16958,1086.75896,12.6687,212.23,0.02,-1.36
1,S01,L01,M12,2.869557,0.0,0.0,0.0,False,35102.189325,1070.71079,1094.63858,12.78196,212.68,-0.06,-0.1,35106.12044,1060.24352,1084.27279,12.91064,211.96,0.01,-0.47
2,S01,L01,M13,3.829248,0.0,0.0,0.0,False,35102.979305,1068.66536,1092.32286,12.54593,212.59,-0.8,-0.88,35107.87011,1055.52781,1079.31175,13.04822,211.49,-0.86,-0.44
3,S01,L01,M12,2.840242,0.0,0.0,0.0,False,35113.399415,1041.21141,1064.80609,12.54636,209.96,0.12,-0.36,35117.301215,1031.77232,1054.37612,12.82946,208.44,-1.02,-0.62
4,S01,L01,M13,3.785733,0.0,0.0,0.0,False,35114.1894,1039.28915,1062.82529,12.51846,209.68,0.37,-0.26,35119.03669,1027.29138,1049.93182,13.01196,208.11,-0.32,-0.01
5,S01,L01,M14,3.759076,0.0,0.0,0.0,False,35114.97939,1037.46702,1060.6745,12.52021,209.31,0.18,-0.42,35119.800025,1025.47605,1047.87571,12.97625,207.82,0.02,-0.12
6,S01,L01,M13,3.743588,0.0,0.0,0.0,False,35125.399445,1012.16729,1032.59834,12.57286,206.0,0.35,-0.46,35130.20459,1000.93546,1019.78029,12.85033,205.87,-1.8,0.52
7,S01,L01,M14,3.717551,0.0,0.0,0.0,False,35126.189435,1010.46365,1030.47085,12.5133,205.88,0.23,-0.72,35130.968545,999.27499,1017.73594,12.74837,205.15,-1.51,0.92
8,S01,L01,M15,2.618148,0.0,0.0,0.0,False,35126.979415,1008.79269,1028.41649,12.58359,206.1,0.21,-1.09,35130.65912,999.92274,1018.55325,12.77917,205.43,-1.75,0.83
9,S01,L01,M14,3.677801,0.0,0.0,0.0,False,35137.39949,984.98337,1000.48228,12.5964,205.78,-0.44,-0.78,35142.13885,974.40762,988.07553,13.04751,204.98,0.31,-0.32
