#SITE: MYGI
#Year          EW[m]      NS[m]      UD[m]   sgmEW[m]   sgmNS[m]   sgmUD[m]
 2012.6749	    0.0161   -0.0012    0.0227    0.0000    0.0000    0.0000
 2012.8716	    0.0126    0.0073    0.0113    0.0000    0.0000    0.0000
 2012.9481	   -0.0287   -0.0060   -0.0340    0.0000    0.0000    0.0000
