1.090970e-05,-4.884906e-08,-1.704245e-08,7.529967e-06,-1.557792e-06,4.978858e-06,7.482727e-06,1.574710e-06,5.051345e-06,7.498197e-06,-1.609289e-06,-5.009376e-06,7.515371e-06,1.552168e-06,-5.052397e-06,1.377485e-07,1.795329e-07,2.445501e-07,1.097652e-07,9.795598e-08,1.820239e-07,1.224004e-07,1.000358e-07,1.819045e-07,1.223281e-07,1.002897e-07,1.817476e-07,1.206147e-07,9.702370e-08,2.020825e-07,2.233070e-07,-1.735230e-07,-1.209283e-06,-9.237383e-05,-9.248348e-05,-9.261074e-05,-9.272993e-05,-9.282344e-05,-9.286268e-05,-9.287966e-05,-9.288911e-05,-9.286894e-05,-9.284889e-05,-9.283860e-05,-9.281599e-05,-9.281774e-05,-9.286836e-05,-9.296685e-05,-9.315999e-05,-9.347671e-05,-9.380663e-05,6.169327e-07,5.868586e-07,5.599939e-07,5.521842e-07,5.539748e-07,5.563556e-07,5.618843e-07,5.668940e-07,5.664376e-07,5.675438e-07,5.691401e-07,5.673521e-07,5.691663e-07,5.727469e-07,5.734886e-07,5.781130e-07,5.875062e-07,6.018404e-07,-8.590639e-05,-8.606578e-05,-8.621438e-05,-8.631606e-05,-8.637563e-05,-8.641203e-05,-8.642306e-05,-8.641669e-05,-8.641220e-05,-8.640367e-05,-8.639564e-05,-8.640475e-05,-8.642309e-05,-8.645270e-05,-8.650442e-05,-8.656143e-05,-8.660519e-05,-8.664127e-05,2.420604e-07,3.890738e-07,5.343086e-07,6.429627e-07,7.131953e-07,7.506215e-07,7.633910e-07,7.613276e-07,7.519229e-07,7.395736e-07,7.302783e-07,7.299434e-07,7.442399e-07,7.823240e-07,8.525535e-07,9.573730e-07,1.091024e-06,1.222855e-06
-4.884906e-08,1.058819e-05,9.108588e-09,-1.520710e-06,7.285823e-06,4.742047e-06,1.484391e-06,7.201986e-06,-4.835724e-06,-1.519137e-06,7.282244e-06,-4.715584e-06,1.455264e-06,7.333362e-06,4.919753e-06,-2.460389e-07,-1.564713e-07,-1.699481e-07,-1.489160e-07,-1.793880e-07,-1.631218e-07,-1.520938e-07,-1.782660e-07,-1.632751e-07,-1.520980e-07,-1.778269e-07,-1.636870e-07,-1.518481e-07,-1.782348e-07,-1.658388e-07,-1.415374e-07,-1.881556e-07,-1.361962e-07,5.287681e-07,5.327504e-07,5.370916e-07,5.479744e-07,5.584593e-07,5.647962e-07,5.702585e-07,5.728459e-07,5.711946e-07,5.706158e-07,5.700763e-07,5.687302e-07,5.720201e-07,5.787990e-07,5.879782e-07,6.046145e-07,6.274738e-07,6.543088e-07,-8.861296e-05,-8.873135e-05,-8.886942e-05,-8.898585e-05,-8.907170e-05,-8.910467e-05,-8.911380e-05,-8.911791e-05,-8.909715e-05,-8.907384e-05,-8.906008e-05,-8.903680e-05,-8.903661e-05,-8.909169e-05,-8.920963e-05,-8.943603e-05,-8.980070e-05,-9.017432e-05,1.570540e-06,1.707203e-06,1.844075e-06,1.948040e-06,2.017512e-06,2.054724e-06,2.067743e-06,2.067058e-06,2.057731e-06,2.045118e-06,2.036560e-06,2.035942e-06,2.050043e-06,2.089402e-06,2.160314e-06,2.266101e-06,2.403410e-06,2.538585e-06,-8.225339e-05,-8.208348e-05,-8.191740e-05,-8.179712e-05,-8.172300e-05,-8.168634e-05,-8.167614e-05,-8.168041e-05,-8.169093e-05,-8.170391e-05,-8.171438e-05,-8.171767e-05,-8.170909e-05,-8.167880e-05,-8.161619e-05,-8.151607e-05,-8.138247e-05,-8.125063e-05
-1.704245e-08,9.108588e-09,3.382914e-06,-1.564034e-06,-1.537645e-06,2.235161e-06,-1.600347e-06,1.583254e-06,2.294671e-06,1.571325e-06,1.549265e-06,2.285150e-06,1.528470e-06,-1.574312e-06,2.204687e-06,-2.766571e-05,-2.688155e-05,-2.734377e-05,-2.741938e-05,-2.780261e-05,-2.746484e-05,-2.737332e-05,-2.778954e-05,-2.746601e-05,-2.737452e-05,-2.778915e-05,-2.746460e-05,-2.739057e-05,-2.778753e-05,-2.737757e-05,-2.672853e-05,-2.984845e-05,-3.414533e-05,-1.707682e-07,-7.607226e-08,2.782040e-08,8.217408e-08,1.173957e-07,1.311858e-07,1.240438e-07,1.168465e-07,1.058473e-07,8.446014e-08,7.159125e-08,6.817174e-08,7.921417e-08,1.418573e-07,2.743363e-07,4.858774e-07,7.797158e-07,1.052914e-06,-5.436734e-08,3.547525e-09,6.281592e-08,9.742991e-08,1.145631e-07,1.262450e-07,1.250517e-07,1.189222e-07,1.182841e-07,1.121735e-07,1.064566e-07,1.115231e-07,1.182415e-07,1.351963e-07,1.743304e-07,2.224320e-07,2.729566e-07,3.186005e-07,-3.323169e-07,-3.666773e-07,-4.022806e-07,-4.270083e-07,-4.431419e-07,-4.507770e-07,-4.526155e-07,-4.522353e-07,-4.492959e-07,-4.443468e-07,-4.396462e-07,-4.353241e-07,-4.345990e-07,-4.446625e-07,-4.712766e-07,-5.204245e-07,-5.929416e-07,-6.641823e-07,1.280391e-06,1.271797e-06,1.263242e-06,1.259769e-06,1.259108e-06,1.258770e-06,1.259864e-06,1.261123e-06,1.260962e-06,1.261641e-06,1.262578e-06,1.262420e-06,1.263197e-06,1.263808e-06,1.262446e-06,1.261391e-06,1.261562e-06,1.263364e-06
7.529967e-06,-1.520710e-06,-1.564034e-06,1.396611e-05,1.746512e-07,4.437436e-07,7.680437e-06,-7.650632e-07,4.444401e-06,8.811910e-06,-1.517398e-06,-1.800445e-06,5.992533e-06,9.285795e-07,-6.941268e-06,1.513981e-05,1.482430e-05,1.520528e-05,1.510044e-05,1.530009e-05,1.519665e-05,1.508625e-05,1.529469e-05,1.519755e-05,1.508675e-05,1.529460e-05,1.519663e-05,1.509408e-05,1.529046e-05,1.516685e-05,1.482598e-05,1.620046e-05,1.757312e-05,-8.745491e-05,-8.761721e-05,-8.780065e-05,-8.794485e-05,-8.805080e-05,-8.809223e-05,-8.810147e-05,-8.810461e-05,-8.807894e-05,-8.804836e-05,-8.803089e-05,-8.800523e-05,-8.800808e-05,-8.808280e-05,-8.824035e-05,-8.853247e-05,-8.899043e-05,-8.944991e-05,1.749548e-05,1.749400e-05,1.749736e-05,1.751977e-05,1.754594e-05,1.755864e-05,1.757062e-05,1.757917e-05,1.757298e-05,1.756980e-05,1.756942e-05,1.756226e-05,1.756762e-05,1.758717e-05,1.761378e-05,1.766806e-05,1.775594e-05,1.785241e-05,-1.543619e-05,-1.552665e-05,-1.558976e-05,-1.559534e-05,-1.557124e-05,-1.556850e-05,-1.555678e-05,-1.553736e-05,-1.555160e-05,-1.556165e-05,-1.556357e-05,-1.559132e-05,-1.559548e-05,-1.555540e-05,-1.548352e-05,-1.531695e-05,-1.502387e-05,-1.470903e-05,8.153677e-05,8.172045e-05,8.191963e-05,8.210263e-05,8.224368e-05,8.231480e-05,8.234924e-05,8.236121e-05,8.233555e-05,8.230777e-05,8.229173e-05,8.227572e-05,8.230475e-05,8.240688e-05,8.258468e-05,8.288213e-05,8.330666e-05,8.374365e-05
-1.557792e-06,7.285823e-06,-1.537645e-06,1.746512e-07,1.376329e-05,2.466601e-07,8.834072e-07,5.707682e-06,-6.893781e-06,-1.529939e-06,8.634901e-06,-1.600670e-06,-9.083566e-07,7.611615e-06,4.447000e-06,1.507144e-05,1.474725e-05,1.501560e-05,1.509517e-05,1.528205e-05,1.509511e-05,1.506304e-05,1.527540e-05,1.509579e-05,1.506361e-05,1.527565e-05,1.509455e-05,1.507344e-05,1.527477e-05,1.503844e-05,1.468963e-05,1.650066e-05,1.917369e-05,1.824412e-05,1.823979e-05,1.823457e-05,1.825966e-05,1.828631e-05,1.830540e-05,1.832493e-05,1.833531e-05,1.833476e-05,1.833944e-05,1.834285e-05,1.834241e-05,1.834955e-05,1.834921e-05,1.832957e-05,1.829622e-05,1.824804e-05,1.821717e-05,-8.506222e-05,-8.518797e-05,-8.533532e-05,-8.545078e-05,-8.553106e-05,-8.555995e-05,-8.556279e-05,-8.556263e-05,-8.554291e-05,-8.551857e-05,-8.550323e-05,-8.547997e-05,-8.547455e-05,-8.552293e-05,-8.563844e-05,-8.586180e-05,-8.622431e-05,-8.659320e-05,8.267722e-05,8.302061e-05,8.338308e-05,8.369562e-05,8.392798e-05,8.404658e-05,8.409885e-05,8.411325e-05,8.407385e-05,8.402791e-05,8.400027e-05,8.397830e-05,8.402284e-05,8.418077e-05,8.446148e-05,8.492390e-05,8.557689e-05,8.624309e-05,-1.485648e-05,-1.455515e-05,-1.423698e-05,-1.396188e-05,-1.375931e-05,-1.365994e-05,-1.361682e-05,-1.360481e-05,-1.364085e-05,-1.368063e-05,-1.370458e-05,-1.372830e-05,-1.369562e-05,-1.356602e-05,-1.333187e-05,-1.293446e-05,-1.236177e-05,-1.177389e-05
4.978858e-06,4.742047e-06,2.235161e-06,4.437436e-07,2.466601e-07,1.400006e-05,4.387825e-06,6.766041e-06,2.021940e-06,1.758177e-06,1.509308e-06,-9.047889e-06,6.897601e-06,4.303543e-06,1.635447e-06,-2.182289e-05,-2.124976e-05,-2.167909e-05,-2.178808e-05,-2.211095e-05,-2.178884e-05,-2.174334e-05,-2.209849e-05,-2.179045e-05,-2.174433e-05,-2.209778e-05,-2.178962e-05,-2.175817e-05,-2.209839e-05,-2.170618e-05,-2.116122e-05,-2.396221e-05,-2.800092e-05,-5.814456e-05,-5.818454e-05,-5.822826e-05,-5.829853e-05,-5.835974e-05,-5.839556e-05,-5.842258e-05,-5.843655e-05,-5.843096e-05,-5.843043e-05,-5.843196e-05,-5.842695e-05,-5.843525e-05,-5.844648e-05,-5.844561e-05,-5.844676e-05,-5.845878e-05,-5.849245e-05,-5.470067e-05,-5.482439e-05,-5.495493e-05,-5.506644e-05,-5.514933e-05,-5.518741e-05,-5.520418e-05,-5.520998e-05,-5.519327e-05,-5.517607e-05,-5.516631e-05,-5.515371e-05,-5.516588e-05,-5.522067e-05,-5.531916e-05,-5.549220e-05,-5.575287e-05,-5.601935e-05,-1.480056e-04,-1.484242e-04,-1.488740e-04,-1.492575e-04,-1.495459e-04,-1.496959e-04,-1.497590e-04,-1.497775e-04,-1.497312e-04,-1.496717e-04,-1.496375e-04,-1.496128e-04,-1.496664e-04,-1.498638e-04,-1.502167e-04,-1.507905e-04,-1.516054e-04,-1.524316e-04,-1.447869e-04,-1.449743e-04,-1.452024e-04,-1.454293e-04,-1.456233e-04,-1.457232e-04,-1.457718e-04,-1.457975e-04,-1.457630e-04,-1.457201e-04,-1.457010e-04,-1.456765e-04,-1.457139e-04,-1.458674e-04,-1.461304e-04,-1.465690e-04,-1.472174e-04,-1.478828e-04
7.482727e-06,1.484391e-06,-1.600347e-06,7.680437e-06,8.834072e-07,4.387825e-06,1.396328e-05,-1.775222e-07,3.499102e-07,5.889946e-06,-8.994707e-07,-6.949909e-06,8.774875e-06,1.552114e-06,-1.779917e-06,1.565511e-05,1.529759e-05,1.563454e-05,1.554975e-05,1.574858e-05,1.564103e-05,1.553474e-05,1.574350e-05,1.564161e-05,1.553538e-05,1.574347e-05,1.564047e-05,1.554309e-05,1.573917e-05,1.560979e-05,1.526689e-05,1.666237e-05,1.813315e-05,-8.687612e-05,-8.704964e-05,-8.724374e-05,-8.739202e-05,-8.749863e-05,-8.753994e-05,-8.754752e-05,-8.754909e-05,-8.752346e-05,-8.749225e-05,-8.747424e-05,-8.744921e-05,-8.745163e-05,-8.752606e-05,-8.768495e-05,-8.797791e-05,-8.843592e-05,-8.889334e-05,-1.734792e-05,-1.743291e-05,-1.752062e-05,-1.757558e-05,-1.760756e-05,-1.762390e-05,-1.762367e-05,-1.761850e-05,-1.761364e-05,-1.760308e-05,-1.759551e-05,-1.759676e-05,-1.760459e-05,-1.763360e-05,-1.769476e-05,-1.778340e-05,-1.789966e-05,-1.801048e-05,-1.449727e-05,-1.454357e-05,-1.456257e-05,-1.453392e-05,-1.448692e-05,-1.447218e-05,-1.445599e-05,-1.443668e-05,-1.445426e-05,-1.446841e-05,-1.447325e-05,-1.450173e-05,-1.450130e-05,-1.444804e-05,-1.435226e-05,-1.414876e-05,-1.380708e-05,-1.344365e-05,-8.270334e-05,-8.258382e-05,-8.248297e-05,-8.244466e-05,-8.244373e-05,-8.243878e-05,-8.244856e-05,-8.246574e-05,-8.245851e-05,-8.245635e-05,-8.245977e-05,-8.244383e-05,-8.244487e-05,-8.247107e-05,-8.250674e-05,-8.259427e-05,-8.275316e-05,-8.293049e-05
1.574710e-06,7.201986e-06,1.583254e-06,-7.650632e-07,5.707682e-06,6.766041e-06,-1.775222e-07,1.374880e-05,-1.134821e-07,9.694920e-07,7.406387e-06,-4.239192e-06,1.512854e-06,8.675578e-06,1.600163e-06,-1.547175e-05,-1.505218e-05,-1.537942e-05,-1.541198e-05,-1.564960e-05,-1.543587e-05,-1.538571e-05,-1.564086e-05,-1.543720e-05,-1.538633e-05,-1.563995e-05,-1.543677e-05,-1.539553e-05,-1.563982e-05,-1.538525e-05,-1.499928e-05,-1.687974e-05,-1.942450e-05,-1.849516e-05,-1.848688e-05,-1.847660e-05,-1.848651e-05,-1.849858e-05,-1.850948e-05,-1.852141e-05,-1.852792e-05,-1.852997e-05,-1.853536e-05,-1.853958e-05,-1.854201e-05,-1.854532e-05,-1.853618e-05,-1.850432e-05,-1.844635e-05,-1.836185e-05,-1.828778e-05,-8.371475e-05,-8.382147e-05,-8.394317e-05,-8.403982e-05,-8.410504e-05,-8.412004e-05,-8.411971e-05,-8.412046e-05,-8.410003e-05,-8.408112e-05,-8.406928e-05,-8.404034e-05,-8.402618e-05,-8.405342e-05,-8.412859e-05,-8.430438e-05,-8.461518e-05,-8.493560e-05,-8.186441e-05,-8.205935e-05,-8.227904e-05,-8.247307e-05,-8.262526e-05,-8.270347e-05,-8.273686e-05,-8.275010e-05,-8.272472e-05,-8.269125e-05,-8.267338e-05,-8.265623e-05,-8.268137e-05,-8.278975e-05,-8.298504e-05,-8.330977e-05,-8.378498e-05,-8.426789e-05,-1.203654e-05,-1.158448e-05,-1.111026e-05,-1.072455e-05,-1.044862e-05,-1.030776e-05,-1.025392e-05,-1.024401e-05,-1.028708e-05,-1.034160e-05,-1.037420e-05,-1.039475e-05,-1.034952e-05,-1.018208e-05,-9.877478e-06,-9.383647e-06,-8.683752e-06,-7.977105e-06
5.051345e-06,-4.835724e-06,2.294671e-06,4.444401e-06,-6.893781e-06,2.021940e-06,3.499102e-07,-1.134821e-07,1.427790e-05,7.010548e-06,-4.377009e-06,1.672133e-06,1.862935e-06,-1.665369e-06,-9.166766e-06,-2.269446e-05,-2.207437e-05,-2.241628e-05,-2.257235e-05,-2.287932e-05,-2.255888e-05,-2.252484e-05,-2.286793e-05,-2.255996e-05,-2.252578e-05,-2.286757e-05,-2.255835e-05,-2.254062e-05,-2.286792e-05,-2.247257e-05,-2.193260e-05,-2.475219e-05,-2.900024e-05,-5.894440e-05,-5.899223e-05,-5.904429e-05,-5.912846e-05,-5.920174e-05,-5.924449e-05,-5.927715e-05,-5.929350e-05,-5.928586e-05,-5.928444e-05,-5.928493e-05,-5.927810e-05,-5.928964e-05,-5.930810e-05,-5.931796e-05,-5.933898e-05,-5.937926e-05,-5.944603e-05,5.630051e-05,5.645829e-05,5.663426e-05,5.678134e-05,5.689170e-05,5.695061e-05,5.697210e-05,5.697685e-05,5.695886e-05,5.693218e-05,5.691627e-05,5.690859e-05,5.693251e-05,5.702156e-05,5.718726e-05,5.744961e-05,5.781939e-05,5.819252e-05,-1.502321e-04,-1.507787e-04,-1.513552e-04,-1.518396e-04,-1.521963e-04,-1.523820e-04,-1.524596e-04,-1.524785e-04,-1.524218e-04,-1.523507e-04,-1.523081e-04,-1.522809e-04,-1.523493e-04,-1.525870e-04,-1.530113e-04,-1.536964e-04,-1.546567e-04,-1.556299e-04,1.470574e-04,1.473635e-04,1.477061e-04,1.480266e-04,1.482830e-04,1.484150e-04,1.484781e-04,1.485042e-04,1.484597e-04,1.484075e-04,1.483812e-04,1.483546e-04,1.484073e-04,1.485974e-04,1.489233e-04,1.494616e-04,1.502393e-04,1.510381e-04
7.498197e-06,-1.519137e-06,1.571325e-06,8.811910e-06,-1.529939e-06,1.758177e-06,5.889946e-06,9.694920e-07,7.010548e-06,1.401221e-05,1.693482e-07,-3.472529e-07,7.680481e-06,-8.476494e-07,-4.505681e-06,-1.558679e-05,-1.504413e-05,-1.519663e-05,-1.538327e-05,-1.560975e-05,-1.533789e-05,-1.534545e-05,-1.560043e-05,-1.533852e-05,-1.534621e-05,-1.560010e-05,-1.533786e-05,-1.535675e-05,-1.560252e-05,-1.527044e-05,-1.488604e-05,-1.699493e-05,-2.041671e-05,-8.764869e-05,-8.769948e-05,-8.776032e-05,-8.783102e-05,-8.788291e-05,-8.789691e-05,-8.790593e-05,-8.791325e-05,-8.790035e-05,-8.789504e-05,-8.789185e-05,-8.786722e-05,-8.784928e-05,-8.783971e-05,-8.783186e-05,-8.786855e-05,-8.798037e-05,-8.811612e-05,1.760294e-05,1.769950e-05,1.780366e-05,1.789532e-05,1.796513e-05,1.800735e-05,1.802608e-05,1.802996e-05,1.802118e-05,1.800731e-05,1.799857e-05,1.799948e-05,1.802121e-05,1.807804e-05,1.817634e-05,1.832004e-05,1.850576e-05,1.869398e-05,-1.647336e-05,-1.630787e-05,-1.610197e-05,-1.589592e-05,-1.572047e-05,-1.563528e-05,-1.559506e-05,-1.557165e-05,-1.560488e-05,-1.564411e-05,-1.566052e-05,-1.568827e-05,-1.566233e-05,-1.553172e-05,-1.530491e-05,-1.491213e-05,-1.431104e-05,-1.369096e-05,8.257378e-05,8.304546e-05,8.354715e-05,8.396878e-05,8.428118e-05,8.444485e-05,8.451215e-05,8.452944e-05,8.448118e-05,8.441916e-05,8.438431e-05,8.436364e-05,8.442387e-05,8.463022e-05,8.499354e-05,8.557362e-05,8.639002e-05,8.721653e-05
