# cfgfile = ./demo_prep/MYGI/MYGI.1212.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.444423,-0.00016645860954868109,24.323816095879266,-0.00024760879425214324,False,2967.542365,45.68853,1649.60018,16.48212,194.92,-0.19,-3.09,2971.048345,43.47521,1638.25256,16.07363,194.78,1.31,0.02,-0.18023342348843238,-0.07428897883845961,-0.10934428331685314,0.01620005741029923,-0.007693936737480736,-0.3673705955360568,-6.809730130533098e-05
1,S01,L01,M12,3.466217,-7.459111585989205e-05,49.60917474163091,-0.00023047733753861024,False,2977.542665,43.11803,1616.98325,16.12192,195.69,0.99,-1.2,2982.07044,41.24533,1601.80411,16.20693,194.49,-0.63,-0.48,-0.18050917587809348,-0.07407120739179117,-0.10900369687449679,0.016076345867786675,-0.0077631979438668895,-0.34195310794536177,-2.1519459358687598e-05
2,S01,L01,M13,4.060158,1.839291611763684e-05,56.49351552931999,-0.00023264383347634595,False,2987.54304,39.18724,1583.56314,15.79134,195.35,1.1,-0.07,2992.664755,38.73126,1566.91923,15.78862,196.54,-0.48,0.02,-0.18077931141899936,-0.07385787037343099,-0.10867000469294918,0.01595513974694904,-0.007831039825813811,-0.34516748046099194,4.530098611343902e-06
3,S01,L01,M15,2.377058,-0.00013164036886271994,20.452359542125578,-0.00023704059265122982,False,3007.54385,35.07665,1518.89464,16.1348,195.61,0.05,-3.39,3010.982465,32.43625,1508.4434,15.78643,195.86,0.16,0.3,-0.18128195508863743,-0.0734609443113734,-0.10804905442575768,0.015729598784748798,-0.007957240503472348,-0.3516908353417596,-5.537953590645239e-05
4,S01,L01,M12,3.351792,-9.851418730499454e-05,47.924100909919616,-0.00022018613389871737,False,3017.544235,31.65202,1487.91697,16.26806,195.97,-0.05,-3.6,3021.957585,30.1607,1475.30403,15.34715,195.61,-0.04,0.73,-0.18155714439006282,-0.07324367227952927,-0.10770910636679348,0.015606127214505796,-0.008026308199775529,-0.32668432227323274,-2.93914978330978e-05
5,S01,L01,M13,3.922818,4.7584746168166456e-05,55.137704137725834,-0.00022240082703010178,False,3027.544565,29.31708,1459.06185,16.26298,195.44,-0.71,-0.43,3032.52894,28.60604,1444.50361,15.82088,196.7,1.08,-3.13,-0.18182708291961514,-0.07303058607287953,-0.10737567915729429,0.015485027575282343,-0.008094036688491017,-0.32997020368573937,1.213024569790555e-05
6,S01,L01,M14,3.299201,0.00012347195938394105,47.35044866334147,-0.00023315110152368677,False,3037.54499,27.56647,1430.76509,15.67183,197.06,-2.08,-1.09,3041.90575,27.28504,1418.63947,15.89791,196.19,-0.59,-2.18,-0.18208140231819586,-0.07282987465295856,-0.10706159283500563,0.015370956140376112,-0.008157824294727157,-0.345920100597974,3.742480660740011e-05
7,S01,L01,M15,2.327948,-7.366860026627855e-05,16.889164990710924,-0.00022800457009778514,False,3047.545365,26.01988,1404.04455,16.06179,195.7,-0.22,-1.84,3050.93487,25.55263,1394.83175,16.12932,195.87,-0.51,-2.44,-0.1823312207076384,-0.0726327672666727,-0.10675312735256344,0.015258930081950027,-0.008220459314387456,-0.3382843285302291,-3.164529459690618e-05
8,S01,L01,M12,3.256887,1.629460854749781e-05,46.36946044678311,-0.0002116949019775843,False,3057.54576,25.67182,1377.65716,16.3107,193.76,-1.17,-2.77,3061.864205,24.50885,1366.18522,16.39337,192.17,0.81,-1.28,-0.18260607237393944,-0.07241597949207372,-0.10641384378995278,0.015135716976028227,-0.008289339872834246,-0.31408610686201077,5.003123702940204e-06
9,S01,L01,M14,3.209491,0.00023836951942370608,45.83660992426624,-0.00022476840702103043,False,3077.546485,25.45758,1325.39399,16.00371,191.16,0.26,-1.65,3081.817535,25.47976,1313.93678,16.07111,189.61,0.21,-1.58,-0.18313105211698627,-0.07200214539283278,-0.10576613091792107,0.014900512706111611,-0.008420805208131113,-0.3334829192735428,7.427019406619495e-05
