# cfgfile = ./demo_prep/MYGI/MYGI.1607.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.446588,1.4909071618418269e-05,24.462979930027927,-0.00021481145578075908,False,72609.5464,-1.03083,1655.37741,15.81587,181.42,0.87,-1.5,72613.054545,-2.04801,1644.57372,15.84683,181.15,-0.91,0.96,-0.3164387962297979,0.02356443791350702,0.007807976467601619,0.035959897845384295,-0.016548021419719366,-0.31871678371779477,6.0938219342276945e-06
1,S01,L01,M12,3.493262,-1.8593246630386503e-05,49.98322260752295,-0.00018365090382838664,False,72619.546765,-3.2149,1625.21413,15.94855,180.03,-0.3,-2.27,72624.101585,-5.28655,1612.10721,15.94932,179.51,0.03,2.42,-0.316358996146242,0.02353491750782965,0.007701677155301342,0.03592738996829226,-0.016510892042042303,-0.27248372384193986,-5.322602951163269e-06
2,S01,L01,M13,4.076153,-0.0001245933096054706,56.63086001922932,-0.0001956044531897989,False,72629.547155,-5.61854,1596.97125,15.98712,178.79,-0.5,-0.8,72634.684865,-6.99873,1582.98421,15.60046,177.93,-0.42,-0.28,-0.316280997167073,0.02350604719781175,0.0075977212048461956,0.035895599626260995,-0.016474579829911982,-0.29021926216616023,-3.0566396699405196e-05
3,S01,L01,M14,3.407271,0.00010402795620211632,48.98733908001023,-0.00022466009993828698,False,72639.537545,-7.91648,1570.46353,16.48409,176.53,0.02,2.07,72644.006375,-7.86922,1558.96858,15.99506,176.41,-0.4,-1.1,-0.3162078506284117,0.023478960382612414,0.007500189717936838,0.03586577530427425,-0.01644051206123639,-0.3333292641297892,3.053116591023031e-05
4,S01,L01,M15,2.390113,0.0001258733675413806,21.2496907782631,-0.00021562338115358015,False,72649.537885,-8.94829,1545.32581,16.01482,175.09,0.41,1.71,72652.989555,-8.65967,1536.70244,16.19402,174.66,-0.45,-0.35,-0.31613597518374875,0.023452333913478018,0.007404318436013682,0.03583646051621169,-0.016407025973911055,-0.3199214412743662,5.266419099907854e-05
5,S01,L01,M12,3.399522,-7.981117003611572e-05,48.636831194420125,-0.00018455211501527198,False,72659.53831,-9.06803,1520.75265,15.53408,173.54,-2.21,1.51,72663.99939,-9.51142,1510.47933,16.32285,172.94,1.4,-1.54,-0.31605645285264605,0.02342286445895194,0.007298214154870333,0.0358040196172881,-0.016369969550237833,-0.2738208551876152,-2.347717415451811e-05
6,S01,L01,M13,3.966973,-0.00010328070505886279,55.569573317814175,-0.0001964443152265247,False,72669.53868,-11.54937,1497.30987,16.35798,171.88,-1.4,7.82,72674.56721,-8.11198,1486.30811,15.48689,173.59,0.22,-5.56,-0.315978624753667,0.023394014824987576,0.007194345309145738,0.035772265707315676,-0.016333699480158587,-0.29146536948450136,-2.6035141922786664e-05
7,S01,L01,M14,3.322006,9.262354185745445e-05,47.68543144776166,-0.00022529641493282537,False,72679.53912,-10.70221,1474.94942,16.58729,171.69,0.24,5.07,72683.922685,-8.52776,1465.47331,15.90662,173.0,0.3,-4.43,-0.31590539771069936,0.023366865376724562,0.0070966014072749144,0.03574238798682615,-0.016299574780793087,-0.3342733677287037,2.7881810525764994e-05
8,S01,L01,M15,2.348833,0.00010838073879053011,18.42928246567746,-0.00021618828093211768,False,72689.53951,-9.32463,1453.19448,16.42389,171.56,0.38,2.37,72692.9499,-9.43697,1445.56182,16.74731,171.63,-0.0,-0.16,-0.31583342154652316,0.023340176264653727,0.00700051860962089,0.035713022124830685,-0.01626603776608959,-0.32075958577594316,4.614237742339711e-05
9,S01,L01,M12,3.318762,-4.415098156824482e-05,47.3824671044045,-0.00018524716983416066,False,72699.53984,-9.93204,1431.01745,16.21681,170.64,-0.52,4.86,72703.92016,-7.80364,1421.5742,15.94596,169.25,-0.5,-1.82,-0.31575410045462665,0.02331076164797769,0.006894628579660689,0.035680664343600996,-0.016229088465941108,-0.2748521113446883,-1.330344916816717e-05
