# cfgfile = ./demo_prep/MYGI/MYGI.1504.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.455688,0.00011218312261167742,24.781809337464523,0.00010803192268342021,False,24619.541305,11.7509,1663.45487,15.61039,175.61,0.88,-0.7,24623.05855,12.52006,1653.80288,15.00783,176.43,-0.71,-0.5,-0.020985130669996292,-0.05543334627468978,0.1096516527307417,-0.0011585177993364134,0.004173610694627891,0.15994212770772442,4.568297056127546e-05
1,S01,L01,M12,3.503097,-6.2242029262525855e-06,50.20178497502522,0.00010240397205322139,False,24629.541705,13.7245,1636.12044,14.99382,177.87,-0.05,-1.83,24634.10636,13.78348,1624.15837,15.31663,178.34,-0.85,-0.13,-0.020690299632189067,-0.05526309489977207,0.10969093124156752,-0.0011351360270962826,0.004145312799024162,0.15160990167611116,-1.7767715042582566e-06
2,S01,L01,M13,4.097843,-6.89527667904582e-05,56.96653723275419,9.918665856839834e-05,False,24639.54213,14.68404,1609.7898,15.68838,178.99,1.11,-2.22,24644.70153,13.42086,1595.59007,14.89335,180.84,-0.47,0.93,-0.020401842586077946,-0.05509651093038378,0.10972936234721362,-0.001112250912473595,0.0041176249682942844,0.14684664326615668,-1.6826600431119054e-05
3,S01,L01,M14,3.433406,9.4646112134313e-05,49.4372028413957,0.00010034679507936878,False,24649.54246,13.86254,1582.69003,15.70561,183.1,-1.06,-1.68,24654.037425,13.13336,1571.38072,15.75754,184.51,1.83,-1.69,-0.020131063041735266,-0.05494011854062822,0.10976543948013594,-0.0010907595798672833,0.004091630875968023,0.1485642346723541,2.7566245336063666e-05
4,S01,L01,M15,2.399043,6.981320720500965e-05,21.629369557818052,0.00010104265877594441,False,24659.542935,10.61494,1556.76952,15.70876,186.95,1.28,-0.36,24663.003535,9.82364,1547.14751,15.14801,187.79,-0.57,-2.03,-0.01986550517561439,-0.054786720686977874,0.10980082171098936,-0.001069673641995444,0.004066133729760151,0.1495944664544082,2.9100440135924888e-05
5,S01,L01,M12,3.407767,2.3976508461341762e-05,48.82154758031206,9.585314714097386e-05,False,24669.54325,6.25766,1530.15366,15.34265,188.74,-0.37,-1.89,24674.012575,3.47041,1518.39568,15.46601,188.77,-0.13,-1.1,-0.01957140940600038,-0.054616806768035195,0.10984000679106312,-0.0010463100861671129,0.004037889704953248,0.1419113528705326,7.035841494251738e-06
6,S01,L01,M13,3.979988,5.709209758700466e-05,55.82180177870437,9.294830843513673e-05,False,24679.54367,-0.41279,1504.04911,15.4986,188.54,-0.69,0.82,24684.585215,-3.19191,1491.19456,15.6574,187.87,1.26,-1.31,-0.019283494556455796,-0.054450426492528986,0.10987836843808924,-0.0010234250084698215,0.0040102306832332955,0.13761071587621718,1.4344791388065659e-05
7,S01,L01,M14,3.329976,6.609200855147266e-05,47.883489013687694,9.420618313451057e-05,False,24689.54408,-6.01811,1478.28485,15.48895,185.38,0.79,-0.64,24693.935615,-8.11917,1466.71054,15.17317,183.4,-0.76,-1.01,-0.019012759228560924,-0.05429393516897371,0.10991444082129147,-0.0010018934237855008,0.003984212835264756,0.13947300945398797,1.9847593061173008e-05
8,S01,L01,M15,2.350878,7.368010277622079e-05,18.416238098593993,9.490397534752224e-05,False,24699.544465,-10.71325,1452.16942,15.8984,182.57,0.76,-0.18,24702.9569,-11.34673,1442.91555,14.92339,181.74,-0.44,-0.7,-0.018746708243960276,-0.05414010944182146,0.1099498884684765,-0.00098072210246583,0.003958634925778409,0.14050609642008802,3.134152549652547e-05
9,S01,L01,M12,3.320697,-2.6777944769580953e-05,47.47946497748745,8.97272569006123e-05,False,24709.54485,-13.3037,1425.90803,15.52786,181.19,0.1,-0.59,24713.927105,-13.7232,1413.84125,14.8286,180.75,-0.27,-1.61,-0.018453501376178655,-0.053970527220172565,0.10998895314290374,-0.0009573744599181711,0.00393043252654878,0.132841923253709,-8.063953070569507e-06
