# cfgfile = ./demo_prep/MYGI/MYGI.1211.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.455478,-0.00011408390348939032,25.194790782189614,-0.00038941000090663054,False,83379.544475,7.86517,1682.0468,16.05963,181.1,-1.03,-1.59,83383.06151,8.49689,1674.02407,16.43077,180.73,0.29,-1.53,-0.5399633716722954,0.04741029132317219,-0.010179682235831376,0.07048675469692801,-0.024227595482824854,-0.5795224853638621,-4.6460975618348166e-05
1,S01,L01,M12,3.509147,-8.316965830473187e-05,50.148439749606695,-0.0003339757563795991,False,83389.544845,10.7453,1657.99373,15.87827,183.3,-0.51,-3.72,83394.11555,10.41853,1646.3398,16.25583,183.18,-0.95,0.08,-0.5402817018045698,0.04740787905768021,-0.010183087323102948,0.07046741680391694,-0.024236744944167513,-0.4970248836387434,-2.3700819117788985e-05
2,S01,L01,M13,4.104418,-6.713979052466345e-05,56.744806453293776,-0.00036084107565903165,False,83399.545305,11.18685,1632.58598,15.76999,184.83,-1.68,0.11,83404.71128,12.58664,1619.41791,16.5357,185.31,2.84,-1.95,-0.5405930521003984,0.047405519129686914,-0.010186418042159459,0.07044850846322655,-0.024245697483810294,-0.5370060257836865,-1.635793199539215e-05
3,S01,L01,M14,3.437806,2.1105957791550256e-05,49.39508153685071,-0.00041299910874341867,False,83409.545625,12.32696,1606.73812,15.87408,187.52,-0.69,-1.67,83414.04499,12.5371,1594.42595,16.31864,188.99,0.44,-3.0,-0.5408852706316195,0.047403303682483466,-0.01018954304016207,0.07043076663919776,-0.024254103467173615,-0.6146279484214722,6.1393684784860625e-06
4,S01,L01,M15,2.399918,-6.842442914796031e-05,22.21935921156833,-0.00038944925438875625,False,83419.546055,11.7772,1579.91058,15.88587,189.75,-1.49,-2.38,83423.00753,11.39836,1570.88134,16.55235,190.09,0.79,-0.94,-0.5411718261825974,0.04740113062741592,-0.010192605260687583,0.07041337280204707,-0.02426235019066513,-0.5795809026501868,-2.8511152942709006e-05
5,S01,L01,M12,3.410907,-7.41432499380637e-05,48.76641337694616,-0.0003341449541507975,False,83429.546425,10.35973,1553.51839,15.87909,191.88,1.28,-2.53,83434.01889,9.32917,1541.33097,16.27218,191.63,0.17,-3.14,-0.5414892699002849,0.04739872265157019,-0.010195993439625541,0.07039410866778183,-0.024271490460986672,-0.49727668485765053,-2.1737106856933863e-05
6,S01,L01,M13,3.985968,-5.682849318468824e-05,55.62870837312899,-0.00036108689274872173,False,83439.54676,7.17691,1526.24101,16.47472,191.66,-1.05,-2.25,83444.594285,5.91778,1512.89821,16.3715,191.85,0.24,-3.72,-0.5418000489020289,0.04739636450520448,-0.010199304859181581,0.07037525324203588,-0.024280443751635277,-0.5373718523685982,-1.4257137333939518e-05
7,S01,L01,M14,3.337026,4.5441293048616576e-05,47.892295455038635,-0.0004133495292425293,False,83449.537125,3.43508,1499.59996,16.65175,192.04,1.61,-0.02,83453.93571,2.347,1486.85974,16.32693,191.95,-0.16,-3.05,-0.5420919642791842,0.04739414880820407,-0.010202408953572169,0.07035754581245246,-0.024288858255196374,-0.6151494464777476,1.3617302666690811e-05
8,S01,L01,M15,2.348133,-6.890472876206543e-05,18.907487982365296,-0.00038994449752408273,False,83459.5476,-0.33356,1471.43831,16.11378,191.15,-0.32,-0.4,83462.95729,-1.1417,1461.66778,16.14075,192.52,0.62,-2.65,-0.5423792763883661,0.047391967358789755,-0.01020545681199424,0.07034012071818141,-0.024297144788534415,-0.5803179266916229,-2.9344474423750877e-05
9,S01,L01,M12,3.316522,-9.263174166582851e-05,47.33533113725366,-0.0003347122948161379,False,83469.537955,-3.36799,1443.38539,16.25405,191.67,-0.43,-3.57,83473.916035,-6.01332,1430.82177,15.63119,190.05,0.77,1.36,-0.5426954316468391,0.04738956605988759,-0.010208800612000838,0.0703209496428582,-0.024306269046502,-0.498121004910193,-2.7930386611585423e-05
10,S01,L01,M13,3.861823,-2.9024898569195748e-05,54.37667498849838,-0.000361560477652795,False,83479.538335,-6.97239,1414.79489,15.70701,187.7,-1.33,-0.33,83484.461715,-7.44523,1400.66949,16.66503,185.58,2.1,-0.28,-0.5430054011525116,0.04738721084818613,-0.010212067480641246,0.07030215664028877,-0.024315220920376225,-0.5380766444900135,-7.515854188344662e-06
11,S01,L01,M14,3.233701,9.415971191562434e-05,46.231033575833436,-0.0004137153981312513,False,83489.538705,-7.81408,1385.76169,16.2022,185.45,-1.45,-2.89,83493.833965,-9.32298,1373.502,16.50279,182.8,1.64,0.44,-0.5432975690646719,0.0473849900544924,-0.010215135083094982,0.07028444531286926,-0.024323664470102806,-0.6156939349274942,2.9118249311121946e-05
12,S01,L01,M15,2.303033,7.667611099631172e-05,15.290228104652698,-0.0003902795794397699,False,83499.53905,-9.68277,1356.98997,15.67354,182.96,-0.47,0.83,83502.90364,-9.02943,1347.1087,16.64431,180.72,0.58,-0.04,-0.5435850735263832,0.04738280386420664,-0.010218141313901663,0.07026701871515348,-0.024331979053774967,-0.5808165977687072,3.3293535523074014e-05
13,S01,L01,M12,3.217147,-6.622036072251445e-05,45.68756458339681,-0.00033486373824857053,False,83509.53946,-7.80487,1327.1168,15.60676,181.29,-2.58,-1.87,83513.818165,-7.18071,1315.04841,16.66094,178.58,-0.45,0.84,-0.5439002697993038,0.04738040607953915,-0.010221421173776082,0.07024791566755609,-0.024341101546489323,-0.4983463840071629,-2.0583566968657152e-05
14,S01,L01,M13,3.735713,-0.00015125458798192302,52.99048137590995,-0.0003614537854883772,False,83519.53982,-5.02303,1298.7447,16.3881,178.81,3.14,-0.81,83524.33709,-2.54004,1284.31037,16.20485,178.57,-1.55,-3.47,-0.5442093747053628,0.04737805356768163,-0.010224620266483807,0.07022918351082577,-0.024350055099837366,-0.537917864519935,-4.048881377716196e-05
15,S01,L01,M14,3.140721,5.825010710831802e-05,44.603287309708946,-0.0004134378367702758,False,83529.540155,-1.41153,1268.33956,16.18476,177.3,-0.46,-1.12,83533.742435,0.07711,1256.79771,16.07178,178.84,0.39,-0.65,-0.5445015821670045,0.04737582865704634,-0.010227627465149419,0.07021147662145275,-0.024358526118374108,-0.6152808663124638,1.854673086476577e-05
16,S01,L01,M15,2.266443,-5.680494978761648e-05,11.420018373036584,-0.00038989993862027935,False,83539.5406,3.22558,1239.57208,16.67227,177.07,4.3,-2.59,83542.8686,4.09092,1228.85053,16.06504,180.04,-2.24,-2.56,-0.5447894647068092,0.047373635678207876,-0.010230572545490587,0.07019403275593908,-0.024366878673301715,-0.5802516138423968,-2.506348043503255e-05
17,S01,L01,M14,3.053951,1.9357328869920396e-05,42.93087546219289,-0.0004131059657895845,False,83569.541685,9.18011,1151.63483,16.19332,184.9,1.48,-2.02,83573.657195,8.66729,1140.21233,16.43589,187.94,-0.03,0.2,-0.5457035584665035,0.04736666541497835,-0.010239792727840254,0.0701386476947562,-0.024393448860868278,-0.614786973769636,6.338454307197594e-06
18,S01,L01,M12,3.020242,1.6368107089462626e-05,41.946794635947924,-0.00033454555938062597,False,83589.54242,6.38005,1092.99545,15.84156,187.69,1.72,-1.53,83593.62422,4.95104,1081.34999,15.90068,188.95,-1.54,1.74,-0.5463037696381519,0.04736208239028114,-0.010245724744761972,0.070102280496049,-0.024410938581888923,-0.49787286815520176,5.419468734446653e-06
19,S01,L01,M14,2.964246,8.840314971604734e-05,41.03141253313211,-0.00041334338748386855,False,83609.54326,1.42549,1034.86637,16.39585,189.89,-0.4,-1.74,83613.569065,-0.3512,1023.96142,16.78261,188.31,1.72,0.31,-0.5469029706142796,0.04735750175848381,-0.010251536726921265,0.0700659714605553,-0.024428435940382853,-0.6151403062727315,2.982314886013082e-05
20,S01,L01,M15,2.225923,2.735997349644176e-06,3.528883395695374,-0.000390170043618868,False,83619.54357,-2.19942,1006.60029,16.42569,188.85,-0.34,1.06,83622.83105,-2.3768,996.97468,16.67254,186.41,0.38,-1.42,-0.5471916569858044,0.047355292886601744,-0.01025429441123539,0.07004847651054781,-0.024436879797732996,-0.580653585850632,1.2291518393242606e-06
