# cfgfile = ./demo_prep/MYGI/MYGI.1510.meiyo_m5-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.555013,1.0710308705444041e-05,29.31151710095898,-5.762747019819558e-05,False,6568.540515,-0.29875,1829.51297,13.7142,176.81,0.92,-0.23,6572.157085,-0.31909,1819.21097,12.97075,176.49,-1.26,-0.49,-0.08380307894183008,0.008749447870975995,-0.006920009114047867,0.00834882979925166,0.010512250500513366,-0.08540954513132258,4.191880317416796e-06
1,S01,L01,M12,3.665462,6.851415706690627e-06,52.25957160298414,-6.0639743579343206e-05,False,6578.54052,0.4806,1801.9188,13.81931,177.31,1.02,-0.63,6583.26754,1.02762,1788.92759,13.34129,177.97,1.36,-1.29,-0.08360448843825549,0.008756865587919323,-0.006909717810109042,0.008385239289178328,0.010511262904131825,-0.08987402879527952,1.8691820312666252e-06
2,S01,L01,M13,4.280223,-0.0001329594174742639,58.50698053696662,-7.019498068317232e-05,False,6588.540605,1.59672,1773.80923,12.85003,178.18,-0.1,-1.18,6593.882385,1.26489,1758.93822,13.33531,179.09,-1.54,-0.78,-0.08341040230214757,0.00876411020730214,-0.006899655888950997,0.008420804226615676,0.01051029345198673,-0.10403582440860726,-3.10636659525132e-05
3,S01,L01,M14,3.576241,7.189710888801791e-05,51.37188548096154,-6.903081293079062e-05,False,6598.54067,1.49751,1746.18189,13.25518,179.71,1.25,-0.9,6603.17847,1.61132,1733.11853,13.12664,179.59,-0.8,-1.21,-0.08322859537012008,0.008770892238285566,-0.006890226075393764,0.008454102269785529,0.010509381526481211,-0.10231041397768764,2.0104100615148113e-05
4,S01,L01,M15,2.485078,8.52395684337427e-06,26.274555408186615,-5.654722251094646e-05,False,6608.540715,1.04329,1717.98112,13.37693,180.07,-0.44,-0.72,6612.08735,1.58945,1708.60012,13.32744,179.65,1.74,-1.89,-0.08305030842962985,0.008777538960816289,-0.006880973742998203,0.008486739376485142,0.010508483591238186,-0.08380851244188137,3.4300560559363813e-06
5,S01,L01,M12,3.556382,-0.00016586674362865128,50.88795557523093,-5.949145324460333e-05,False,6618.540805,1.35355,1690.61665,12.8875,179.59,1.26,-2.02,6623.158745,0.53466,1677.51166,13.1628,179.51,-1.05,-0.6,-0.08285148006478024,0.008784946752828858,-0.006870648269959122,0.00852311704309414,0.010507477762524309,-0.08817215024965672,-4.663918095093589e-05
6,S01,L01,M13,4.153073,-0.00018409477158458853,57.40906460452119,-6.912858613943333e-05,False,6628.540835,0.66769,1662.3123,12.9862,178.8,0.0,-0.66,6633.755465,0.5119,1647.81144,13.09504,178.48,-1.52,-0.78,-0.082656983265791,0.008792188504134324,-0.006860539604358939,0.008558682270237365,0.010506489381680601,-0.10245532343228428,-4.4327362313301144e-05
7,S01,L01,M14,3.470756,-0.00021563457892156604,49.95044520428942,-6.804377772032359e-05,False,6638.540875,0.69312,1634.49532,13.40402,178.21,0.69,-0.77,6643.07319,0.70129,1621.86392,13.14684,178.04,0.17,-0.63,-0.08247443472555974,0.008798981290628016,-0.006851043804517071,0.008592044706341027,0.010505557710317883,-0.10084753129231813,-6.212899406399242e-05
8,S01,L01,M15,2.422018,-0.0001491226592677484,23.064817914058466,-5.5478792763702625e-05,False,6648.540875,0.95202,1606.49799,13.29418,177.99,0.56,-1.09,6652.02445,1.04182,1596.30273,13.27597,177.71,-0.2,-0.66,-0.08229522813895485,0.008805645856611716,-0.006841713265893846,0.008624778994935372,0.010504639230218387,-0.08222499509498024,-6.156959166601916e-05
9,S01,L01,M12,3.449557,-0.0002609971067093645,49.41510243498476,-5.833961174202988e-05,False,6658.54097,1.53149,1578.1571,13.04597,177.38,-0.02,-0.85,6663.052085,1.73366,1565.24218,12.96627,177.56,-1.67,-0.93,-0.08209624424357938,0.008813041388297417,-0.006831341789576633,0.008661104921010349,0.010503614745380653,-0.08646500852610318,-7.566105059558792e-05
10,S01,L01,M13,4.026908,-4.03067890742644e-05,56.22730053051767,-6.804723953343135e-05,False,6668.540955,1.91341,1550.13042,13.55696,177.5,-0.16,-0.06,6673.62942,2.78557,1535.80012,13.02735,177.47,-0.28,-1.04,-0.08190138375302572,0.008820279199437574,-0.006821173028510168,0.008696656948665372,0.010502606818038395,-0.10085266203780889,-1.0009364275087584e-05
11,S01,L01,M14,3.369891,-7.058188731412405e-05,48.47948256579744,-6.703569380496508e-05,False,6678.541095,3.03706,1521.83817,13.24355,177.75,-0.76,-0.64,6682.972545,3.46009,1509.41136,13.04456,178.25,-0.87,-1.07,-0.08171808764384976,0.008827083526398825,-0.006811595966713402,0.008730079951471459,0.010501654495884844,-0.09935345236834571,-2.0944857656857163e-05
12,S01,L01,M15,2.367303,-3.374109324666593e-05,19.678074181952155,-5.439582018625581e-05,False,6688.541115,3.33903,1493.75598,13.39794,178.82,-0.19,-0.14,6691.969975,3.75922,1484.5399,13.55761,179.29,0.2,-1.53,-0.08153795402590448,0.008833766726592309,-0.006802172045850139,0.008762907771735818,0.01050071453620316,-0.0806199238518507,-1.4252967721777032e-05
13,S01,L01,M12,3.346452,0.00010421167994108889,47.84040844843679,-5.718527553782946e-05,False,6698.541125,3.65528,1465.96429,13.41012,179.77,-0.23,-0.68,6702.949135,4.30201,1454.10653,13.83262,179.76,1.97,-2.31,-0.08133889733188664,0.00884114765557629,-0.006791742876105865,0.008799162050952358,0.01049967099080375,-0.0847541694108289,3.114094567652215e-05
14,S01,L01,M13,3.902763,0.00012116039389005072,54.983614430541465,-6.697309780297419e-05,False,6708.54123,4.33545,1438.11844,12.70703,179.13,0.24,-2.31,6713.50555,3.23411,1424.10144,13.51778,179.19,-1.12,0.33,-0.08114372125550509,0.008848380413494807,-0.006781500778364324,0.008834687210260768,0.010498642910457351,-0.0992606789733191,3.10447736360242e-05
15,S01,L01,M14,3.272546,9.259206724751135e-05,46.91835725946811,-6.604968476729811e-05,False,6718.541265,3.79792,1410.35272,13.70067,178.54,1.99,-1.3,6722.87537,3.75472,1398.29892,13.33199,178.5,0.3,-0.73,-0.08095969799845343,0.008855196081545984,-0.006771828479748767,0.008868162089970471,0.01049766915875684,-0.09789209057139586,2.8293587698235978e-05
16,S01,L01,M15,2.320948,2.62358931813958e-05,16.156700835639896,-5.333033045858426e-05,False,6728.54128,4.1084,1382.27153,13.57825,178.3,1.13,-1.54,6731.923785,4.45565,1372.54911,13.25895,177.94,-0.44,-1.2,-0.08077862101766947,0.008861899032803499,-0.006762295392146251,0.008901081337312426,0.010496706720953623,-0.07904076390140448,1.1303955617013306e-05
17,S01,L01,M12,3.246837,0.00011029337073038278,46.21807411195604,-5.6043318645414307e-05,False,6738.541385,4.72337,1354.06578,13.13568,177.62,0.36,-1.57,6742.84978,4.76787,1342.11153,13.65201,178.0,0.95,-0.61,-0.08057957158402115,0.00886926312311419,-0.006751796843720654,0.008937244642088268,0.01049564371525428,-0.08306167764595856,3.396948190820259e-05
18,S01,L01,M13,3.780153,8.359441861876982e-05,53.647069606480144,-6.590069428601616e-05,False,6748.54142,4.99397,1325.81828,13.9013,177.89,0.8,-0.33,6753.38313,6.10857,1312.44759,12.67557,177.62,-0.19,-2.24,-0.08038413721812743,0.00887648937651472,-0.0067414687120218135,0.008972727627809853,0.010494594931155385,-0.09767127211118196,2.2114030468811663e-05
19,S01,L01,M14,3.179576,-4.986804377567579e-05,45.32006658259431,-6.505405170853148e-05,False,6758.54144,5.70755,1297.98336,13.63485,177.81,0.36,-0.67,6762.782575,6.08516,1286.12431,13.27282,178.13,0.24,-0.65,-0.08019938890799082,0.008883316863374367,-0.006731686158254702,0.009006248985675359,0.010493598865735594,-0.09641646503422577,-1.568386595435234e-05
20,S01,L01,M15,2.283848,6.401185441095321e-05,12.502881244353063,-5.225954563800625e-05,False,6768.541475,6.82228,1270.00444,13.25531,178.59,0.53,-1.62,6771.88688,6.05909,1260.83225,13.84806,179.62,0.14,0.03,-0.08001735080772537,0.008890040728411801,-0.006722027876330449,0.009039257713434959,0.010492612923257217,-0.07745375610556414,2.80280712249472e-05
21,S01,L01,M12,3.151357,0.00016239718839569712,44.51840126477211,-5.490064993720493e-05,False,6778.541595,6.58618,1242.17703,13.97096,180.2,1.2,-0.69,6782.75451,6.35287,1230.37088,12.4883,180.08,-1.44,-1.37,-0.07981839609510816,0.008897385476599467,-0.006711448821137746,0.009075309470155649,0.010491530116942063,-0.08136813090048622,5.153246312483706e-05
22,S01,L01,M13,3.660993,-3.2091877547438573e-05,52.23996212272411,-6.484640754424311e-05,False,6788.54157,5.89558,1214.46248,13.23622,181.06,-0.54,-0.29,6793.26412,5.62974,1201.79011,13.68009,181.41,0.59,-1.31,-0.07962274484822074,0.008904604363496405,-0.0067010211863769605,0.009110737899219382,0.010490460000583016,-0.09610871608116488,-8.765894266238305e-06
23,S01,L01,M14,3.090586,8.367166494895749e-05,43.64901010210801,-6.40908810467779e-05,False,6798.541665,4.84266,1187.40814,13.67795,181.81,1.27,-1.24,6802.69381,4.64897,1175.85729,13.0309,181.56,0.1,-1.59,-0.0794372955704071,0.008911443331681678,-0.006691114429659771,0.009144296294541634,0.010489440845480341,-0.09498895194331129,2.7073074474859293e-05
24,S01,L01,M15,2.256188,0.000116167987183941,8.80268782539207,-5.123243420508341e-05,False,6808.541675,3.42666,1159.58381,13.2542,181.42,-1.01,-0.92,6811.85942,3.4947,1150.92681,13.44485,181.04,1.75,-1.66,-0.07925427434617326,0.008918189423782447,-0.0066813145071309326,0.009177393215499936,0.010488430326535802,-0.07593147654022123,5.148861140292431e-05
25,S01,L01,M12,3.064682,0.00013438838261837797,42.82376641771677,-5.3808171727617495e-05,False,6818.541725,2.86863,1132.62202,13.18021,180.11,1.12,-1.84,6822.667965,1.98816,1121.16331,13.53298,179.71,0.08,-0.13,-0.07905545911013018,0.008925513905849957,-0.006670641716311617,0.009213320677203034,0.010487327164287567,-0.07974897138114875,4.3850677694579066e-05
26,S01,L01,M13,3.545648,3.9443756832091445e-05,50.76107452398546,-6.382810421887282e-05,False,6828.54181,1.6612,1105.10042,13.70517,179.18,0.64,-0.28,6833.149015,2.31233,1092.44329,13.24268,178.47,0.26,-1.95,-0.07885967040629976,0.008932723163542863,-0.006660103214535709,0.00924867532572704,0.010486235303648249,-0.09459949099239265,1.1124555182040474e-05
27,S01,L01,M14,3.006776,-3.0676863525441076e-05,41.93279992292736,-6.314721749753238e-05,False,6838.541875,1.74965,1077.85838,13.17266,178.03,-0.08,-0.75,6842.61021,1.99213,1066.58233,13.66214,178.22,0.27,-1.06,-0.07867354009525207,0.008939573429451095,-0.006650057999848349,0.009282262032482369,0.010485192253152018,-0.0935903503003644,-1.0202576954665421e-05
28,S01,L01,M15,2.238448,4.0541074201574786e-05,5.060937151274487,-5.020374325401748e-05,False,6848.541885,1.84934,1050.62202,13.5348,178.35,1.04,-0.7,6851.84189,2.49479,1041.2924,13.32436,178.24,-0.43,-1.65,-0.07848951926770889,0.008946342852533515,-0.0066401000672321655,0.009315444739810217,0.010484156092445898,-0.07440685597455914,1.8111242343612534e-05
29,S01,L01,M12,2.981642,0.00018151248822681498,41.04709543455877,-5.269846309461355e-05,False,6858.54196,2.14985,1023.25207,13.64118,179.2,0.94,-0.98,6862.58516,2.19709,1012.13842,13.52465,178.93,-0.57,-1.4,-0.07829093868876427,0.008953644287593297,-0.006629323197053854,0.009351226131977045,0.010483032315183188,-0.07810427468967163,6.08766874852229e-05
30,S01,L01,M13,3.433853,0.00010194151201580063,49.19920085442644,-6.279413303494014e-05,False,6868.542005,2.37109,995.9583,13.46289,179.06,-0.47,-1.04,6873.037415,1.81211,984.24074,13.6118,179.24,0.65,-0.6,-0.0780950512546168,0.008960843156806727,-0.006618660384628163,0.009386495192938785,0.010481918085038481,-0.09306704460536819,2.968720909596323e-05
31,S01,L01,M14,2.930241,0.00010802484837010176,40.215735975395205,-6.219504793887171e-05,False,6878.542115,2.30359,969.0214,13.51615,179.33,0.15,-1.43,6882.533915,1.64643,958.74936,13.5393,179.58,0.23,-0.55,-0.07790823387026322,0.008967705491262525,-0.006608460942997444,0.009420106115312908,0.010480850176708651,-0.09217914191982289,3.686551664866533e-05
32,S01,L01,M15,2.230608,8.176416133040334e-05,1.34649036229726,-4.918130813642341e-05,False,6888.542135,1.85119,942.60233,14.28685,179.61,1.05,-0.93,6891.8343,1.63129,933.69824,12.89273,179.18,-1.53,-0.89,-0.07772321758230274,0.008974498588110771,-0.006598329523008818,0.00945336837204536,0.01047978740319871,-0.07289150716574166,3.665554921815188e-05
33,S01,L01,M12,2.904457,9.879821632462638e-05,39.26682247539344,-5.160317904553377e-05,False,6898.542165,1.81123,915.58783,13.49094,179.34,-1.3,-0.81,6902.50818,1.56237,905.08573,13.05,179.28,-0.25,-0.89,-0.0775249485438876,0.008981774873377209,-0.006587437472693901,0.009488985344004396,0.010478642673515807,-0.07648095664187667,3.4016071274123316e-05
