# cfgfile = ./demo_prep/MYGI/MYGI.1708.kaiyo_k4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.432308,-2.2577806604523954e-05,23.548988514041156,-0.00011563586060940897,False,16912.39649,7.33042,1622.37459,15.62586,165.63,0.27,-1.23,16915.890355,8.20949,1611.67363,16.11037,169.36,0.79,-0.41,-0.3683372605984576,-0.057736913643585575,0.11534607852473339,-4.635519090585849e-05,0.003445622874345549,-0.17130807500110914,-9.282462009138626e-06
1,S01,L01,M12,3.486622,-0.0002661482670007696,49.939414607014356,-0.00011862376592282472,False,16913.48653,8.28666,1618.98155,15.55742,166.11,0.19,-2.05,16918.03471,8.3495,1604.74018,15.40487,171.19,-0.94,0.92,-0.3682795454486867,-0.057714692216037075,0.1153227324651504,-4.813989572628264e-05,0.0034311583115638924,-0.17573448999754138,-7.633413286578516e-05
2,S01,L01,M12,3.460817,-0.00018435975465107523,49.56559585381257,-0.00012068973209136765,False,16922.39667,9.87126,1591.69473,15.69624,174.28,0.09,-2.83,16926.919045,8.54055,1577.93512,15.73726,176.0,0.41,0.47,-0.3679618986943249,-0.05759243703231291,0.11519429785071511,-5.795994461124318e-05,0.003351573085687983,-0.17879510359513423,-5.327058745119295e-05
3,S01,L01,M14,3.406156,-2.7819412145666563e-05,49.01054363396682,-0.0001228845511772344,False,16933.486825,7.53375,1557.98505,15.56846,177.08,-0.08,-1.37,16937.95454,5.32428,1544.5038,16.14744,177.15,0.21,1.4,-0.3675665825489327,-0.057440422400883144,0.11503462923676183,-7.016968527330509e-05,0.003252600777179859,-0.1820466055997376,-8.167392258506823e-06
4,S01,L01,M14,3.380821,-2.590358511817982e-05,48.634805368485644,-0.00012476626755870298,False,16942.396985,5.12754,1531.31792,15.43956,176.1,0.24,-1.29,16946.839365,2.66105,1517.93434,16.05374,176.75,0.34,0.86,-0.3672483174747433,-0.0573181595094913,0.1149062438787386,-7.998466670508815e-05,0.003172988954398169,-0.18483426341893494,-7.66192150314371e-06
5,S01,L01,M15,2.384433,-6.779757983941594e-05,20.73006244331924,-0.00012271821259511983,False,16943.48702,4.69856,1528.08572,15.73386,176.21,0.55,-0.82,16946.93301,2.67203,1517.66799,16.04503,176.75,0.37,0.77,-0.36722714014151303,-0.05731002682747489,0.11489770473609012,-8.063738531911859e-05,0.003167693146856055,-0.1818001842720431,-2.8433417856327248e-05
6,S01,L01,M15,2.371938,-5.137271924806448e-05,19.915875942240604,-0.0001246678453633006,False,16952.39773,1.70683,1501.24015,15.72568,176.09,0.4,0.86,16955.831225,0.41284,1490.89453,15.9578,177.04,-0.57,-0.4,-0.3669082787348461,-0.05718766598277535,0.11476925778897956,-9.04509499811525e-05,0.00308800954056637,-0.18468845642841392,-2.1658542191264896e-05
7,S01,L01,M12,3.378047,-0.00014573515911669093,48.333099170284925,-0.00012733119994331194,False,16953.487145,0.99014,1498.06643,16.3178,176.41,0.59,1.23,16957.92675,0.0593,1484.70796,15.58393,177.07,-0.28,-0.87,-0.3668512121867344,-0.05716578277489612,0.11474629146707913,-9.220463468188645e-05,0.0030737580382681905,-0.1886340676232685,-4.314183879522426e-05
8,S01,L01,M12,3.354807,-0.00013451473028184448,47.98279570535618,-0.0001292108247169069,False,16962.397215,-1.30292,1471.29597,15.79414,176.41,0.37,-0.11,16966.81358,-3.17193,1458.00739,15.5664,176.85,-0.48,0.57,-0.3665321390232088,-0.057043502012479916,0.11461798490428751,-0.00010199647131617351,0.0029941194954763795,-0.19141862684211303,-4.009611589633755e-05
9,S01,L01,M14,3.294291,-6.8611138166220445e-06,47.276123690150825,-0.00013129880268592135,False,16973.48764,-5.01425,1438.02173,15.57984,176.55,0.82,0.41,16977.84349,-5.91615,1424.91571,15.98391,175.67,0.2,-0.22,-0.366134995639567,-0.056891512188684296,0.11445858467853187,-0.00011414317228704865,0.002895125865294069,-0.1945118496938439,-2.0827285193147915e-06
