# cfgfile = ./demo_prep/MYGI/MYGI.1910.meiyo_m5-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.472303,0.0001366468757576771,25.455300548171067,1.1234350983872213e-05,False,67884.39768,-47.14352,1686.47179,12.84466,218.29,-0.89,0.27,67887.93154,-59.61195,1673.43689,12.18724,212.11,-0.01,3.15,0.19921922152687366,0.031771739333716714,-0.09037888094317634,0.011515133107481645,-0.02028044544555717,0.016604873289479048,5.5271087628691595e-05
1,S01,L01,M13,4.182873,-6.532505221903301e-05,57.81290908312455,3.653680016779121e-05,False,67885.487605,-50.938,1682.46467,12.75877,216.64,-0.55,0.51,67890.732035,-67.40551,1662.22278,12.51155,206.23,0.53,3.94,0.199163496296928,0.03172650355550848,-0.09029731312491601,0.011494726923403413,-0.020266344285938417,0.05400302501320629,-1.561726885301873e-05
2,S01,L01,M13,4.096773,0.00015341374112402608,57.02883611113667,4.1143176161811364e-05,False,67904.39775,-86.79383,1605.19496,12.3477,175.85,0.48,3.68,67909.55608,-87.54796,1585.11308,12.33356,168.36,-0.66,4.73,0.19862229829000178,0.031287745245992406,-0.08950610863624031,0.011296815581957283,-0.020129536365459017,0.06081145478491341,3.7447459530715044e-05
3,S01,L01,M15,2.426913,0.00020097518538721032,23.069465806501228,1.6486199759947256e-05,False,67905.48778,-87.28402,1600.83703,12.35749,173.58,0.48,4.24,67908.97625,-87.65553,1587.32798,12.47938,169.26,-0.75,4.28,0.19861497901665467,0.03128181281432548,-0.08949541046180719,0.011294139693964908,-0.020127686441429576,0.02436734070637061,8.281103829729797e-05
4,S01,L01,M14,3.381771,1.7776023828156656e-05,48.69300386295498,2.6525062761372875e-05,False,67914.39779,-84.82452,1567.79503,12.99666,164.34,1.15,3.24,67918.84112,-81.3417,1552.88668,12.39162,164.85,0.24,1.51,0.19834504410528758,0.031063503855271773,-0.08910172768585448,0.011195677659516476,-0.020059592763403588,0.03920522928119029,5.256424467581233e-06
5,S01,L01,M12,3.480482,0.00015011346800259998,49.90307034885663,4.012483370551192e-05,False,67915.487815,-83.819,1563.78883,12.55352,163.93,-0.39,2.03,67920.029855,-80.76881,1548.79628,12.47555,164.81,0.67,2.72,0.19831224661276947,0.031037007069827233,-0.08905394608672507,0.011183727468551887,-0.020051327187993597,0.059306299081978375,4.313008025974563e-05
6,S01,L01,M15,2.393318,4.1477595532648236e-05,21.08952504508906,2.1287087328275804e-05,False,67924.397915,-77.37263,1534.49498,12.67361,166.5,0.14,1.89,67927.85279,-74.28625,1523.66845,12.30304,170.08,0.11,0.02,0.19807117236488986,0.030842440213840666,-0.08870309392955672,0.011095979301715854,-0.019990628074852808,0.031463267285802954,1.7330582702611286e-05
7,S01,L01,M13,4.015418,0.0001904538991870488,56.244246501193416,4.628188432166688e-05,False,67925.48784,-76.53218,1530.84756,12.42795,167.85,-0.34,1.45,67930.564815,-72.72971,1515.03207,12.69933,173.28,-0.6,-0.15,0.198016317896537,0.030798232375640538,-0.08862338038749894,0.0110760426415571,-0.019976835232933088,0.06840669531002316,4.743065334344987e-05
8,S01,L01,M12,3.419597,8.070702354534128e-05,49.02247009719153,4.4422432776301106e-05,False,67934.3979,-70.8007,1502.6194,12.4343,175.98,-0.65,-0.61,67938.879055,-70.33948,1488.42663,12.4774,180.35,0.09,0.63,0.1977675346610904,0.03059795452579204,-0.08826226651329153,0.010985724304121897,-0.019914345207446674,0.06565834274893179,2.3601325988220623e-05
9,S01,L01,M14,3.324351,6.16424965699271e-05,47.80774219732004,3.1592430094202256e-05,False,67935.48793,-70.40041,1499.15664,12.66121,177.42,-0.07,-1.01,67939.87384,-69.90073,1485.16835,12.24384,180.75,-0.9,-0.25,0.19773738373388075,0.03057371317609721,-0.08821856055022806,0.010974792574184804,-0.019906781088396643,0.04669502487273546,1.8542716027858397e-05
