# cfgfile = ./demo_prep/MYGI/MYGI.1704.meiyo_m5-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.671058,8.840155459245873e-05,33.5046855726321,-8.97903225193542e-05,False,35101.399335,1072.80354,1097.01357,12.92379,212.83,0.61,0.53,35105.13195,1063.16958,1086.75896,12.6687,212.23,0.02,-1.36,-0.13599855038852354,-0.009366807375447253,0.08095888169339469,-0.02378434001275674,-0.0797026837532086,-0.13302408917488232,3.309608199913994e-05
1,S01,L01,M12,2.869557,8.476407104964694e-05,38.392218185228955,-4.3648660262500584e-05,False,35102.189325,1070.71079,1094.63858,12.78196,212.68,-0.06,-0.1,35106.12044,1060.24352,1084.27279,12.91064,211.96,0.01,-0.47,-0.13606086439210252,-0.009379384005927577,0.08093296278146099,-0.023771807839599493,-0.07971118782243392,-0.06466535715885721,2.953907904587605e-05
2,S01,L01,M13,3.829248,0.0001639255338661518,54.199699044114666,8.679772963397486e-06,False,35102.979305,1068.66536,1092.32286,12.54593,212.59,-0.8,-0.88,35107.87011,1055.52781,1079.31175,13.04822,211.49,-0.86,-0.44,-0.13614987698092598,-0.009397345136752975,0.08089594919596882,-0.023753911959338042,-0.07972333283234781,0.012859057193517072,4.280880576712498e-05
3,S01,L01,M12,2.840242,-7.86796545212642e-05,37.64503825693515,-4.590246386092869e-05,False,35113.399415,1041.21141,1064.80609,12.54636,209.96,0.12,-0.36,35117.301215,1031.77232,1054.37612,12.82946,208.44,-1.02,-0.62,-0.136846234247675,-0.00953777619088504,0.08060659788362544,-0.023614026877022555,-0.07981829075102614,-0.0680043603214235,-2.7701743204017193e-05
4,S01,L01,M13,3.785733,6.0473976086410214e-05,53.71715847842172,6.4163185609664615e-06,False,35114.1894,1039.28915,1062.82529,12.51846,209.68,0.37,-0.26,35119.03669,1027.29138,1049.93182,13.01196,208.11,-0.32,-0.01,-0.13693492409194552,-0.009555648119916955,0.08056978099739161,-0.023596230473442656,-0.07983037566651194,0.009505756394231447,1.597417886745056e-05
5,S01,L01,M14,3.759076,6.028004446681807e-05,53.59985435279896,-2.3350516991230257e-05,False,35114.97939,1037.46702,1060.6745,12.52021,209.31,0.18,-0.42,35119.800025,1025.47605,1047.87571,12.97625,207.82,0.02,-0.12,-0.1369894755317047,-0.009566640623376341,0.08054713609914906,-0.02358528450275299,-0.07983780874693505,-0.03459371976140841,1.6035867449026853e-05
6,S01,L01,M13,3.743588,6.000285309404986e-05,53.236979315770995,4.116669448617102e-06,False,35125.399445,1012.16729,1032.59834,12.57286,206.0,0.35,-0.46,35130.20459,1000.93546,1019.78029,12.85033,205.87,-1.8,0.52,-0.1377214550304429,-0.009714052255489675,0.08024351048699904,-0.02343853524060486,-0.07993748817388746,0.006098833242505804,1.602816685331021e-05
7,S01,L01,M14,3.717551,-0.00012645940623496105,53.12531903145302,-2.579450404454172e-05,False,35126.189435,1010.46365,1030.47085,12.5133,205.88,0.23,-0.72,35130.968545,999.27499,1017.73594,12.74837,205.15,-1.51,0.92,-0.137776119822572,-0.009725055029533062,0.0802208511799685,-0.02342758454976658,-0.07994492823445314,-0.038214479132797075,-3.401685847348457e-05
8,S01,L01,M15,2.618148,6.823138683371796e-06,31.710096362054628,-9.531450711472925e-05,False,35126.979415,1008.79269,1028.41649,12.58359,206.1,0.21,-1.09,35130.65912,999.92274,1018.55325,12.77917,205.43,-1.75,0.83,-0.1377930150238889,-0.009728456987795404,0.08021384440541152,-0.023424198110063077,-0.0799472286364663,-0.14120815181788357,2.6060935758298598e-06
9,S01,L01,M14,3.677801,0.00012235328711660728,52.644342116727685,-2.8211313955206574e-05,False,35137.39949,984.98337,1000.48228,12.5964,205.78,-0.44,-0.78,35142.13885,974.40762,988.07553,13.04751,204.98,0.31,-0.32,-0.13856402391405576,-0.0098835593128225,0.07989446930655544,-0.023269866629247533,-0.08005210822678765,-0.041794975650177583,3.326805531800314e-05
