# cfgfile = ./demo_prep/MYGI/MYGI.1309.kaiyo_kx-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.458848,-0.00011123398500120367,24.63921557163323,-0.00015860406420201023,False,59735.54115,5.70757,1656.91523,15.95864,172.05,0.8,0.52,59739.061555,7.55725,1646.89133,15.51863,173.31,1.65,-2.09,-0.1683470312107822,-0.012057780428063368,-0.03004140539398739,-0.045100919279151004,-0.015683915410049425,-0.23424706068431927,-4.523825181597385e-05
1,S01,L01,M12,3.505977,-4.8502316138360374e-05,50.266346671297725,-0.00017085625519317398,False,59745.541555,8.40963,1627.27093,15.91278,174.26,1.17,-2.01,59750.10909,7.49531,1613.01354,15.70435,174.61,0.15,1.21,-0.16888432549187438,-0.01207545309584453,-0.03003565765407714,-0.045064073292097204,-0.01565605714532898,-0.25234268604589577,-1.3834179784510958e-05
2,S01,L01,M15,2.394808,-3.578406396295396e-05,20.980075915849625,-0.00015739037114408455,False,59775.54269,8.07537,1533.84229,15.71995,176.51,0.11,-0.34,59778.999055,7.40904,1523.2903,16.00752,175.55,0.7,0.4,-0.1703866529161035,-0.012124913262865848,-0.03001969800789369,-0.04496093927501256,-0.015578098056743279,-0.23245452130128086,-1.4942351939259413e-05
3,S01,L01,M12,3.389592,2.1993074008287113e-05,48.56498293327161,-0.00016960452516633095,False,59785.543075,7.63929,1501.97529,15.53619,176.07,-1.56,-0.06,59789.994225,8.51763,1488.36649,15.85524,175.7,0.52,-1.78,-0.17092188065100297,-0.012142550772942563,-0.030014041634858997,-0.04492415758968457,-0.01555029908596398,-0.25049396873191304,6.488413357208511e-06
4,S01,L01,M14,3.311291,-5.233539184722931e-05,47.59759563034092,-0.00011954110857470166,False,59805.54386,7.67327,1439.15435,15.64866,176.06,-0.91,-1.19,59809.91671,7.28778,1425.04361,15.59765,176.02,-0.52,-0.45,-0.17193906066981726,-0.012176093980424262,-0.030003315726551592,-0.04485420155266466,-0.015497430160268713,-0.17655381944628645,-1.580513215154733e-05
5,S01,L01,M15,2.339228,-4.4494729471753725e-05,17.036556667094914,-0.00015610500817968292,False,59815.544215,7.21987,1407.51742,15.58004,175.75,-0.69,-0.08,59818.945,7.21188,1397.00735,15.89494,175.58,1.2,-0.93,-0.17242361309322002,-0.012192083908903705,-0.029998211643661767,-0.044820852287071083,-0.015472226767893497,-0.23055613050128176,-1.902111699746828e-05
6,S01,L01,M12,3.276522,-1.6958087497170366e-05,46.73880799458229,-0.00016832292427784398,False,59825.544605,6.94667,1375.8449,16.041,176.04,0.35,-0.73,59829.882685,6.49605,1362.63828,15.66486,176.46,2.23,-0.37,-0.17295657813252083,-0.012209679864633035,-0.02999259737978581,-0.0447841526741861,-0.015444490657845214,-0.24860113425374916,-5.175636695609054e-06
7,S01,L01,M13,3.814518,-0.00011008086734545868,54.161580776721166,-0.0001355101755179515,False,59835.54497,5.59898,1345.2072,16.29311,177.5,1.92,0.73,59840.421045,5.60433,1329.98197,15.52864,177.55,0.44,-0.79,-0.1734791642642779,-0.012226941592086612,-0.029987088908416913,-0.04474814969436208,-0.015417279674866759,-0.20013900947371824,-2.8858395043740437e-05
8,S01,L01,M15,2.295983,-0.00011619966308625065,13.043701158990899,-0.00015486622829979203,False,59855.54578,4.13833,1284.89779,15.74067,175.87,1.29,-2.29,59858.90332,2.53601,1274.18537,15.2584,175.51,-1.62,1.2,-0.17445774438065836,-0.01225928780797246,-0.029976753252684077,-0.044680684574196106,-0.01536628389556266,-0.22872653964458264,-5.0609984083615014e-05
9,S01,L01,M12,3.175392,-9.431207721737586e-05,44.95943334874667,-0.00016713166354222043,False,59865.54618,2.22376,1255.24472,16.27135,175.33,0.78,-0.25,59869.78313,2.67901,1242.52029,15.08435,174.66,-0.29,-1.35,-0.1749883713302937,-0.012276839783980038,-0.029971130950898726,-0.04464407648998789,-0.015338608004028215,-0.24684172583485114,-2.9700924237818782e-05
