# cfgfile = ./demo_res/MYGI//lambda/MYGI.1808.kaiyo_k4_L-01.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.361813,-0.00012267970961925102,19.75466271639914,-8.88473440801359e-05,False,11853.39744,-26.64846,1498.36446,16.16672,184.14,-0.62,-0.13,11856.82081,-27.00652,1488.83219,16.23786,183.81,1.53,-1.04,-0.09184427322413238,0.01878407298993128,-0.025105055442372265,0.010191804897326913,-0.0021724353094692,-0.13212117755019304,-5.1943024117172276e-05
1,S01,L01,M13,3.890263,-0.00019425946223812225,54.70677039616537,-8.508360537796018e-05,False,11873.39817,-27.64131,1439.00659,15.67023,181.54,-1.45,-1.81,11878.34999,-28.29731,1424.32514,16.42282,181.79,0.84,-0.61,-0.09151062490884174,0.018832525774305837,-0.025076096089087466,0.010130916967781145,-0.002157235163885873,-0.12652427879681916,-4.993478904591342e-05
2,S01,L01,M14,3.268876,-0.000132230076065135,46.83215921868259,-9.183244241620449e-05,False,11874.488235,-27.7766,1436.00513,15.74122,181.7,-0.28,-1.48,11878.81867,-28.09647,1423.02555,16.52413,181.64,1.11,-1.09,-0.09149809357701888,0.018834344373610194,-0.025075008593961983,0.010128631705378158,-0.0021566647253623483,-0.13656019270982211,-4.045123646939652e-05
3,S01,L01,M15,2.322518,-8.426249143399606e-05,16.85322272041344,-8.689952892844619e-05,False,11884.48869,-28.52962,1405.63951,15.88399,181.63,0.57,0.09,11887.872765,-27.92706,1395.10574,16.52926,181.17,-0.09,-1.49,-0.09134484487669414,0.01885657557751808,-0.025061710089058643,0.01010069557866191,-0.002149692267563671,-0.12922466292552134,-3.628066238194755e-05
4,S01,L01,M15,2.311793,-9.635279144329565e-05,15.99820421922405,-8.632472949512876e-05,False,11893.39903,-28.39136,1378.73426,15.9996,181.49,1.26,-0.23,11896.77238,-27.61117,1367.45043,15.71604,181.61,-2.28,-2.14,-0.09120151713276478,0.018877354857764043,-0.02504927300478214,0.010074582789354112,-0.0021431765452053497,-0.12836990267611437,-4.1678814428149774e-05
5,S01,L01,M12,3.268787,-1.803631172067711e-05,46.54636194391398,-7.929164722032915e-05,False,11894.488995,-28.29189,1375.67325,16.76042,181.45,2.11,-0.78,11898.81934,-28.01187,1362.50336,16.36444,182.27,1.7,-1.12,-0.09117626272363161,0.018881014796184866,-0.025047081577242485,0.010069983219931914,-0.0021420290799054323,-0.11791129953412507,-5.517738451810139e-06
6,S01,L01,M14,3.166741,-0.00013447376278957052,45.08903027091088,-8.923771861751705e-05,False,11914.48997,-27.71328,1314.98334,16.11297,180.59,0.31,-0.59,11918.71827,-27.69408,1301.63819,15.6916,181.07,-2.17,-0.73,-0.09085483233180766,0.018927567460557848,-0.02501918756743899,0.010011471243976501,-0.0021274385449154398,-0.13270168723338505,-4.246440197969159e-05
7,S01,L01,M14,3.145096,-2.0622896849262156e-05,44.68488044546112,-8.865133622409074e-05,False,11923.40022,-26.5756,1287.95015,16.9467,180.61,1.15,-1.91,11927.606875,-26.9312,1274.91078,15.34713,180.58,-1.2,-0.16,-0.090711317198546,0.018948334210211908,-0.025006730599190514,0.00998536300917945,-0.0021209332640604937,-0.1318297024473873,-6.557159733522333e-06
8,S01,L01,M15,2.280608,-1.80180763741265e-05,12.956395625605893,-8.434137125738535e-05,False,11924.490285,-26.85047,1284.48367,16.91349,180.96,-0.27,-1.06,11927.83245,-26.82522,1274.17909,15.24146,180.58,-1.15,-0.43,-0.09070070668352645,0.018949869231291758,-0.025005809550460868,0.009983433014218956,-0.0021204524815353915,-0.12542053341147788,-7.90055826083505e-06
9,S01,L01,M15,2.273103,-5.3235831618756756e-05,12.055532953617018,-8.376766935918455e-05,False,11933.400605,-26.34304,1257.06807,16.80952,180.72,-1.12,-0.66,11936.735265,-26.00004,1247.62748,16.03872,181.4,0.76,-0.72,-0.09055699354448113,0.018970652739822687,-0.02499333260641745,0.00995729788815463,-0.002113944644807619,-0.12456740526073988,-2.3419894135354516e-05
10,S01,L01,M12,3.165272,7.36411898752582e-05,44.771987882118765,-7.680158106730626e-05,False,11934.49067,-25.89209,1253.53102,16.0045,180.77,-2.65,-1.11,11938.7175,-26.67966,1241.10346,15.93899,181.4,0.08,0.5,-0.09053219832002851,0.018974237360453963,-0.024991179572056023,0.009952789557925215,-0.002112822515234073,-0.11420842607491924,2.32653591461518e-05
11,S01,L01,M14,3.069976,-2.3572888691723788e-05,43.26474134154486,-8.661748501686383e-05,False,11954.491455,-25.13767,1193.13142,15.53947,181.16,-0.13,-2.06,11958.62299,-25.73693,1180.21471,16.2079,181.33,-0.81,0.17,-0.09020994271702656,0.01902079835795085,-0.024963187169245737,0.009894211696331137,-0.0020982548412288304,-0.1288052471950352,-7.678525399457126e-06
