# cfgfile = ./demo_res/MYGI//lambda/MYGI.1801.meiyo_m5_L-01.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.432783,-0.0003477481008427754,23.43412196333921,-0.0002778315388772174,False,81479.402695,-46.26272,1617.04024,12.93409,176.31,0.87,-1.6,81482.897035,-47.98772,1604.91652,13.15803,174.74,-0.53,1.7,-0.12485251552414733,-0.027383254441305613,-0.16297781632824648,0.020811954060474543,-0.011127688024472235,-0.4109515366220452,-0.000142942506932503
1,S01,L01,M12,3.509047,-0.0003199823117947631,50.28643970740407,-0.00025771407037960794,False,81480.49272,-47.06143,1613.08934,12.73907,175.45,0.14,0.29,81485.063325,-47.9926,1597.41694,13.14708,174.69,-0.56,-0.07,-0.12479801959368074,-0.027369866036386893,-0.16294893770509195,0.02081447478686809,-0.01113192325263277,-0.38119499916971594,-9.118781019312738e-05
2,S01,L01,M12,3.481297,-0.00035678374421883646,49.88675095814827,-0.00025396547065985716,False,81489.392705,-49.21048,1582.78763,13.41581,172.52,0.73,1.08,81493.93556,-47.94957,1567.0299,13.19147,172.26,0.21,-3.4,-0.12450058529055004,-0.02729679502283142,-0.16279132508110883,0.020828231121318423,-0.011155046694737002,-0.3756502981568718,-0.00010248586782996005
3,S01,L01,M13,4.065518,-0.0002566540815154305,56.69153582582321,-0.0002593867224870465,False,81490.482725,-49.481,1578.73453,13.11666,171.64,-1.44,1.09,81495.6098,-48.78718,1561.59423,13.28783,171.39,3.65,0.06,-0.12445431996176293,-0.027285429654551226,-0.16276681010622746,0.020830370580264376,-0.011158644798382147,-0.3836690845689612,-6.312949088294051e-05
4,S01,L01,M15,2.380303,-0.00035666033260811197,20.271336021719577,-0.0002650011345842294,False,81510.48284,-45.78414,1511.38792,12.94343,167.87,-1.09,-0.19,81513.9247,-44.83823,1499.55598,13.62467,167.11,0.29,-0.03,-0.12381288824163175,-0.027127895310114628,-0.1624269926189146,0.02086002450212024,-0.011208546853233914,-0.3919735819197331,-0.00014983820656786634
5,S01,L01,M12,3.356162,-0.000439604150456875,48.02299548223024,-0.00023780541495053634,False,81529.39287,-41.45388,1449.0811,13.34986,167.7,1.0,0.75,81533.81059,-40.17997,1434.902,13.33569,169.79,0.76,-1.16,-0.12316285860110893,-0.02696838287313735,-0.1620828318332663,0.0208900581948402,-0.011259115998734377,-0.35174732532491365,-0.0001309841868351036
6,S01,L01,M13,3.885938,-0.0003513913933739291,54.884234463973,-0.00023972006007232303,False,81539.392965,-38.63951,1416.65537,13.58545,169.42,-0.77,-1.98,81544.34046,-38.11625,1399.87953,13.00488,168.2,-2.17,-0.66,-0.1228185369247192,-0.02688397218668883,-0.16190065751085556,0.02090595915446135,-0.011285883000266419,-0.354579352092155,-9.042640242173938e-05
7,S01,L01,M14,3.261561,-0.00033828482044546043,46.74261322229714,-0.000257207077553886,False,81540.483095,-38.72409,1413.45133,14.04483,169.6,1.48,-0.92,81544.806215,-37.90343,1398.47993,13.13878,168.61,-1.59,-1.41,-0.12279243271886192,-0.026877575033242288,-0.1618868497726246,0.020907164467228134,-0.011287911599426197,-0.3804450861770126,-0.00010371868575981269
8,S01,L01,M14,3.237646,-0.0003168869287777865,46.351004462225745,-0.0002537142316746648,False,81549.39295,-36.69102,1383.84163,12.66466,168.03,-0.88,0.51,81553.692155,-36.10746,1370.0343,13.5401,167.84,0.51,1.58,-0.12249370611173496,-0.02680440612500963,-0.16172889642027766,0.020920954686748896,-0.011311113329074755,-0.37527868071040976,-9.787571858621558e-05
9,S01,L01,M15,2.325278,-0.0002386611676134239,16.156538410342705,-0.00024930137929355355,False,81550.48308,-36.15857,1380.46402,12.92888,168.38,-1.77,-0.52,81553.869915,-36.10582,1369.44721,13.57242,167.81,0.77,1.7,-0.12247241615654429,-0.02679919308970196,-0.1617176417240457,0.020921937378387913,-0.011312766316820648,-0.36875145750806,-0.00010263769218709501
10,S01,L01,M15,2.314363,-0.00024063866159065414,15.200028929557192,-0.0002457979389467123,False,81559.393025,-34.25791,1351.10596,13.01384,167.77,-0.28,-0.72,81562.768945,-33.76926,1340.22792,13.2889,168.94,0.38,0.66,-0.12217318571976478,-0.02672597006235056,-0.16155952661295941,0.020935745840338443,-0.011335981565195566,-0.36356938134846906,-0.00010397619629706062
11,S01,L01,M12,3.263877,-0.00021693265267044504,46.52841294362781,-0.00022552720089003678,False,81560.483055,-34.19841,1347.35476,12.57543,168.11,-1.22,-0.2,81564.80849,-33.07359,1333.26933,13.40233,168.88,0.13,0.78,-0.12212056844600845,-0.026713102576785747,-0.16153173567330187,0.020938173390020652,-0.011340060539271953,-0.33358613687407124,-6.64647144087982e-05
