# cfgfile = ./demo_res/MYGI//lambda/MYGI.1910.meiyo_m5_L-01.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.472303,0.00022923825009167086,25.4533059322072,9.215922257338631e-05,False,67884.39768,-47.14352,1686.47179,12.84466,218.29,-0.89,0.27,67887.93154,-59.61195,1673.43689,12.18724,212.11,-0.01,3.15,0.24062790985098398,-0.025343011531064913,-0.05812346916191982,0.02438349307474359,-0.0030522410250386034,0.1362154534324974,9.272255467540624e-05
1,S01,L01,M13,4.182873,8.940180807223816e-05,57.812829016024295,9.585069220820067e-05,False,67885.487605,-50.938,1682.46467,12.75877,216.64,-0.55,0.51,67890.732035,-67.40551,1662.22278,12.51155,206.23,0.53,3.94,0.24053252017204185,-0.02531770873486737,-0.05809842476248632,0.024371579587019472,-0.0030469592888954676,0.14167161067968043,2.1373302051541643e-05
2,S01,L01,M13,4.096773,0.00029770909609379195,57.02876320047753,9.897291695291423e-05,False,67904.39775,-86.79383,1605.19496,12.3477,175.85,0.48,3.68,67909.55608,-87.54796,1585.11308,12.33356,168.36,-0.66,4.73,0.23960724856275684,-0.025072291725557673,-0.05785550541235424,0.02425602297858698,-0.0029957252684315915,0.14628639851581543,7.26691706115501e-05
3,S01,L01,M15,2.426913,0.0002850556154928341,23.06739024134191,9.575158178685086e-05,False,67905.48778,-87.28402,1600.83703,12.35749,173.58,0.48,4.24,67908.97625,-87.65553,1587.32798,12.47938,169.26,-0.75,4.28,0.23959473799624165,-0.025068973475474036,-0.057852220868423176,0.024254460535863224,-0.0029950325121569426,0.14152512104351514,0.00011745605033754158
4,S01,L01,M14,3.381771,0.00012785855527346657,48.69404949528078,8.490489768569974e-05,False,67914.39779,-84.82452,1567.79503,12.99666,164.34,1.15,3.24,67918.84112,-81.3417,1552.88668,12.39162,164.85,0.24,1.51,0.23913428974124817,-0.02494686533538613,-0.057731354483795544,0.024196960702813772,-0.002969538191993008,0.12549323674782417,3.780816479692639e-05
5,S01,L01,M12,3.480482,0.00026254028654313857,49.902174926626486,0.00011212903632732671,False,67915.487815,-83.819,1563.78883,12.55352,163.93,-0.39,2.03,67920.029855,-80.76881,1548.79628,12.47555,164.81,0.67,2.72,0.2390783993626142,-0.02493204473379962,-0.05771668482134844,0.0241899815940354,-0.0029664438293491194,0.16573173145111267,7.543216328748104e-05
6,S01,L01,M15,2.393318,0.00011302806981994232,21.08752454631471,9.775842194892237e-05,False,67924.397915,-77.37263,1534.49498,12.67361,166.5,0.14,1.89,67927.85279,-74.28625,1523.66845,12.30304,170.08,0.11,0.02,0.23866796094345136,-0.02482321637201421,-0.05760896722200975,0.02413873240405911,-0.00294372174702322,0.1444913205730895,4.722651558210916e-05
7,S01,L01,M13,4.015418,0.0003176918627886036,56.24419249398467,0.00010113888189126744,False,67925.48784,-76.53218,1530.84756,12.42795,167.85,-0.34,1.45,67930.564815,-72.72971,1515.03207,12.69933,173.28,-0.6,-0.15,0.23857469308111073,-0.024798489211687147,-0.05758449341170299,0.024127087546804676,-0.0029385590547081042,0.14948779158270828,7.911800534554647e-05
8,S01,L01,M12,3.419597,0.00017906954576745476,49.02159396325928,0.00011385967310641564,False,67934.3979,-70.8007,1502.6194,12.4343,175.98,-0.65,-0.61,67938.879055,-70.33948,1488.42663,12.4774,180.35,0.09,0.63,0.2381521136187159,-0.02468646547350549,-0.05747362154499571,0.02407433047624996,-0.0029151704604150185,0.168289690025501,5.2365686882827056e-05
9,S01,L01,M14,3.324351,0.00015721098177187473,47.80886390299227,8.699931260507144e-05,False,67935.48793,-70.40041,1499.15664,12.66121,177.42,-0.07,-1.01,67939.87384,-69.90073,1485.16835,12.24384,180.75,-0.9,-0.25,0.23810095918482765,-0.02467290618582881,-0.05746020230225108,0.024067944611756986,-0.002912339593753377,0.12858887568608482,4.7290728858617737e-05
10,S01,L01,M15,2.362243,8.89211091171839e-05,19.000865449510712,9.989741063018091e-05,False,67945.488135,-70.32787,1467.20571,12.71908,182.39,-0.63,0.68,67948.911935,-70.30204,1456.38878,12.57165,181.93,0.37,0.0,0.23763375820023197,-0.024549083891091,-0.057337666540495984,0.02400962757164144,-0.002886489474207452,0.1476528415252937,3.7642659589713634e-05
11,S01,L01,M14,3.270941,0.000303204195472201,46.9274907144877,8.903430258529496e-05,False,67954.39806,-71.45238,1439.09475,12.34676,179.24,-0.86,1.16,67958.73056,-71.89481,1425.1497,12.82045,176.86,0.68,1.89,0.23717403054917846,-0.024427275279958763,-0.057217139969906294,0.02395225549986837,-0.002861062465053549,0.13159668190608634,9.269632056102539e-05
12,S01,L01,M12,3.359697,0.0002628762497859208,48.111127241768685,0.00011598570728092005,False,67955.488095,-71.6703,1435.4414,12.29746,178.47,-1.33,1.55,67959.90935,-71.92367,1421.13225,12.24174,176.6,-0.14,1.86,0.23711832869327515,-0.024412518997867047,-0.05720254025947931,0.02394530503267582,-0.002857982382257724,0.17143206363724123,7.824403503825517e-05
13,S01,L01,M15,2.337503,0.0002803052432225587,17.1295834719393,0.0001018770374040397,False,67964.398125,-71.47598,1407.26074,12.49767,175.25,-0.35,2.11,67967.797185,-70.11741,1396.07816,12.56297,175.11,-1.15,-0.62,0.23670586044610042,-0.024303266297473904,-0.057094455924954206,0.02389384356473806,-0.0028351797567099943,0.1505788184497796,0.00011991652768897354
14,S01,L01,M13,3.873813,0.0003398483164320527,54.7844484504308,0.00010514202848092712,False,67965.48815,-71.29463,1403.7041,12.62693,174.63,-0.84,1.96,67970.42352,-70.43067,1387.52844,12.58152,175.54,1.0,2.12,0.23661458589857737,-0.024279095051728143,-0.05707054609319179,0.023882457683382173,-0.002830135432725036,0.15540462131109528,8.772966491465972e-05
15,S01,L01,M12,3.305732,0.00016607817145667747,47.23358272954559,0.00011780422098235055,False,67974.398225,-69.3816,1375.03759,12.6189,175.29,-0.03,0.27,67978.765515,-68.17118,1360.88854,12.88549,174.27,-0.2,-0.11,0.23619080103408086,-0.024166886744907703,-0.056959561953488,0.023829600335055004,-0.0028067206878704585,0.17411990823376347,5.023945421367415e-05
