# cfgfile = ./demo_res/MYGI//lambda/MYGI.1306.kaiyo_k4_L-01.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.468823,0.001040805236603517,25.244898155118534,0.0007053363388280738,False,50037.537785,-30.41458,1676.40002,15.63501,156.18,0.9,-1.76,50041.068165,-27.98839,1668.89602,15.34926,155.11,-0.29,-1.46,0.2732199792984412,-0.08923176100457593,0.4164962584636105,-0.02054701764177889,0.07889306119322909,1.0420681588016871,0.00042157952862700854
1,S01,L01,M12,3.544122,0.0010243957266963212,50.791780576518846,0.0006294695034428842,False,50047.53814,-24.19238,1654.84693,15.66841,152.62,-0.53,-1.01,50052.14382,-20.17599,1645.21943,15.45393,151.26,0.13,-1.46,0.2747942446290862,-0.08901692625587752,0.41603761354206115,-0.020539638529249327,0.07888649609247528,0.929982038872985,0.0002890407629015934
2,S01,L01,M13,4.134188,0.0006778724302637951,57.387215458266354,0.0005955221185751635,False,50057.538525,-15.86957,1633.55434,15.63862,150.15,0.96,-1.46,50062.73427,-11.72907,1622.13395,16.05944,152.92,1.63,-0.53,0.27633188999201574,-0.08880703780311129,0.41558952536971117,-0.0205324291443528,0.07888009025066911,0.8798279678321893,0.0001639674901731114
3,S01,L01,M14,3.458476,0.0009758776090112926,49.83956889256061,0.0006435030356045337,False,50067.53891,-7.45174,1611.76224,15.49935,158.13,1.21,-1.2,50072.058945,-4.28824,1601.45426,15.62176,164.36,0.03,-1.98,0.27777466518498894,-0.08861005232840002,0.4151689761338255,-0.02052566284317624,0.07887408280188413,0.9507152638837255,0.00028216983694878683
4,S01,L01,M15,2.420223,0.0007888015321731998,22.64694685428617,0.0006809627872777721,False,50077.53931,-1.73723,1588.50949,15.61774,169.29,-0.1,-2.15,50081.02109,-1.37421,1580.2453,15.61415,171.47,0.44,-1.43,0.2791900361020331,-0.08841676250524752,0.41475630526758,-0.020519023403655835,0.07886819003796389,1.0060585268157873,0.0003259210131352358
5,S01,L01,M12,3.448007,0.0006689391233545437,49.42997773470978,0.0006046576337648189,False,50087.53968,-0.52972,1564.36747,16.01059,172.85,1.08,-1.3,50092.049245,-0.4288,1552.83871,15.9415,173.41,1.02,0.19,0.28075919919046055,-0.08820241405073351,0.4142986553100446,-0.02051166054781742,0.07886165463759473,0.8933248330429148,0.00019400747253545125
6,S01,L01,M13,4.025513,0.00039908811324378834,56.3620916090772,0.0005699706152718942,False,50097.54002,0.61111,1538.71897,15.47739,174.87,0.84,-3.0,50102.62709,-0.59576,1525.06383,15.8419,173.93,0.4,-0.39,0.2822943355905365,-0.08799265629568959,0.41385078212114745,-0.020504455360232893,0.07885525556470929,0.8420780228256791,9.913969057950833e-05
7,S01,L01,M14,3.369116,0.0006495755241550538,48.51097519301507,0.000617175615465753,False,50107.540375,-0.66777,1511.82495,15.45601,174.81,0.0,-0.99,50111.97105,-1.31701,1499.94124,15.87217,173.9,0.19,0.06,0.2837370394642008,-0.0877954757858429,0.413429736899273,-0.020497682214179302,0.07884923432806926,0.9118189746671495,0.0001928029560736566
8,S01,L01,M15,2.369788,0.0005328337446530045,19.46358705508794,0.00065394032356538,False,50117.54081,-1.43478,1484.64484,15.76554,174.07,0.54,-0.85,50120.972155,-2.15765,1475.11457,15.88877,173.17,-0.0,0.87,0.2851538019024822,-0.08760178929867499,0.41301612241518026,-0.020491029129564454,0.07884331177817636,0.9661353760337863,0.0002248444775030528
9,S01,L01,M12,3.349632,0.000509459806651124,47.946228937874764,0.0005768384913203855,False,50127.541205,-1.92695,1456.85359,15.34019,173.1,0.43,-0.92,50131.952395,-2.72451,1444.29712,16.03927,172.24,0.2,0.39,0.2867176719215885,-0.08738792944116941,0.4125593870505871,-0.020483683180242733,0.07883675998294434,0.8522246642997603,0.00015209426189238817
10,S01,L01,M13,3.902558,0.00013328363449198704,55.11201425170857,0.0005415712760697371,False,50137.541585,-2.30583,1428.53816,15.55988,172.11,0.5,-0.86,50142.5057,-2.49399,1414.3686,15.72151,171.29,0.79,-0.84,0.2882492542255075,-0.08717842139316992,0.41211189939652704,-0.020476486835200765,0.07883032617912958,0.8001206678951968,3.415289010233469e-05
11,S01,L01,M14,3.270286,0.0003908293506987988,46.918113700152674,0.0005882484260029938,False,50147.541945,-2.13445,1399.93828,15.5359,171.23,0.01,-0.89,50151.87379,-2.44271,1387.40637,16.16478,170.5,1.3,0.51,0.2896920927787353,-0.0869809944328715,0.4116901693410804,-0.020469705602670765,0.07882424702595309,0.8690817705797351,0.00011950922662384844
12,S01,L01,M15,2.323198,0.0004424720099762699,15.863253205379579,0.0006246035498488733,False,50157.54236,-1.35439,1371.3879,15.57519,170.66,0.82,-1.19,50160.927115,-1.81868,1361.20932,15.81695,170.38,0.22,1.2,0.29111107161249405,-0.08678677503485008,0.41127524213333366,-0.020463034709646753,0.0788182485451937,0.9227930497008826,0.00019045815723682177
