# cfgfile = ./demo_res/MYGI//lambda/MYGI.1708.kaiyo_k4_L-01.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.432308,-1.3567812925179182e-05,23.549332991505963,-7.40833721894601e-05,False,16912.39649,7.33042,1622.37459,15.62586,165.63,0.27,-1.23,16915.890355,8.20949,1611.67363,16.11037,169.36,0.79,-0.41,-0.32823659317300263,-0.057589048264457404,0.11822398920756191,-0.013449418050276121,0.020447467827115963,-0.10975038203965659,-5.578164001096564e-06
1,S01,L01,M12,3.486622,-0.00023657520997098926,49.940177455472025,-9.68542286930141e-05,False,16913.48653,8.28666,1618.98155,15.55742,166.11,0.19,-2.05,16918.03471,8.3495,1604.74018,15.40487,171.19,-0.94,0.92,-0.32821128249918646,-0.05756539509755739,0.11821271200068562,-0.013449945007551917,0.02043216706798861,-0.1434841353337703,-6.785226788880161e-05
2,S01,L01,M12,3.460817,-0.00015522006714087375,49.56636714461396,-9.901397647137066e-05,False,16922.39667,9.87126,1591.69473,15.69624,174.28,0.09,-2.83,16926.919045,8.54055,1577.93512,15.73726,176.0,0.41,0.47,-0.32807200367901,-0.05743526369067602,0.1181506723679501,-0.013452844307881413,0.02034798373514911,-0.1466836811532795,-4.4850700612275585e-05
3,S01,L01,M14,3.406156,3.128231706648654e-05,49.010836516299236,-8.573667746441781e-05,False,16933.486825,7.53375,1557.98505,15.56846,177.08,-0.08,-1.37,16937.95454,5.32428,1544.5038,16.14744,177.15,0.21,1.4,-0.3278987433833242,-0.05727345771735994,0.1180735427672427,-0.013456447170242716,0.02024329940980797,-0.12701410354899298,9.184052951916044e-06
4,S01,L01,M14,3.380821,3.2014081935129514e-05,48.635107571060416,-8.772536923353831e-05,False,16942.396985,5.12754,1531.31792,15.43956,176.1,0.24,-1.29,16946.839365,2.66105,1517.93434,16.05374,176.75,0.34,0.86,-0.3277593257798943,-0.057143321627327714,0.11801151944849114,-0.013459340098345509,0.020159096592325718,-0.12996023943576013,9.46932178164106e-06
5,S01,L01,M15,2.384433,-6.08264521568429e-05,20.730520231040828,-8.152775257490765e-05,False,16943.48702,4.69856,1528.08572,15.73386,176.21,0.55,-0.82,16946.93301,2.67203,1517.66799,16.04503,176.75,0.37,0.77,-0.32775005057233686,-0.05713466527459023,0.11800739401729711,-0.013459532398688492,0.02015349545128764,-0.12077881618358226,-2.5509818123152506e-05
6,S01,L01,M15,2.371938,-4.489283863027697e-05,19.916366295639307,-8.358682111545225e-05,False,16952.39773,1.70683,1501.24015,15.72568,176.09,0.4,0.86,16955.831225,0.41284,1490.89453,15.9578,177.04,-0.57,-0.4,-0.3276104531463002,-0.057004426765232895,0.11794533251044315,-0.013462420131133815,0.020069218916494304,-0.12382921133018386,-1.892664927594101e-05
7,S01,L01,M12,3.378047,-0.00011786405353741737,48.33389514161661,-0.00010600234406492589,False,16953.487145,0.99014,1498.06643,16.3178,176.41,0.59,1.23,16957.92675,0.0593,1484.70796,15.58393,177.07,-0.28,-0.87,-0.3275854794427632,-0.056981134916099865,0.1179342347074805,-0.013462935504628865,0.020054146102346876,-0.15703655779157272,-3.489118225336041e-05
8,S01,L01,M12,3.354807,-0.00010698768769118946,47.98359834851402,-0.0001079872618274657,False,16962.397215,-1.30292,1471.29597,15.79414,176.41,0.37,-0.11,16966.81358,-3.17193,1458.00739,15.5664,176.85,-0.48,0.57,-0.3274458933496133,-0.05685098380598137,0.11787222796373546,-0.013465809670387376,0.01996991819430321,-0.1599771026981805,-3.189086218408077e-05
9,S01,L01,M14,3.294291,4.7015569662996174e-05,47.27645999110041,-9.4652506793478e-05,False,16973.48764,-5.01425,1438.02173,15.57984,176.55,0.82,0.41,16977.84349,-5.91615,1424.91571,15.98391,175.67,0.2,-0.22,-0.3272722934091452,-0.05668921417884065,0.11779517464245899,-0.013469364293796575,0.019865219197492234,-0.14022240719589343,1.4271832592505085e-05
10,S01,L01,M14,3.269931,8.27557396449475e-05,46.873363115250555,-9.667157183001297e-05,False,16982.39758,-7.75501,1410.96129,15.96297,176.75,0.54,0.57,16986.72907,-8.18748,1397.79573,15.75755,176.75,-0.63,-0.65,-0.3271325464215679,-0.05655907208630402,0.11773320104280588,-0.01347220660676636,0.019780982881338487,-0.143213539383504,2.5308099664778094e-05
11,S01,L01,M15,2.331968,-3.2925595994904986e-05,16.985254144873153,-9.075585311540245e-05,False,16983.487515,-8.02171,1407.70036,15.77392,176.73,0.48,0.5,16986.88104,-8.27752,1397.32675,15.77189,176.72,-0.65,-0.51,-0.32712279173507774,-0.05654998978116904,0.11772887641720302,-0.013472404525208023,0.019775104072418434,-0.1344497322054606,-1.4119231479550742e-05
12,S01,L01,M15,2.321658,-3.088199870045659e-05,16.119301527601493,-9.280682313122596e-05,False,16992.397775,-10.09077,1380.90583,16.19044,177.39,1.13,-1.44,16995.78099,-11.88998,1370.29184,15.44076,176.96,-0.58,0.79,-0.32698284090385366,-0.05641973972338529,0.11766686698712964,-0.013475229668137079,0.019690791458300633,-0.13748812983958633,-1.3301700207548478e-05
13,S01,L01,M12,3.275767,-1.3704967212556204e-05,46.69760029940133,-0.00011495812645449932,False,16993.48771,-10.69151,1377.34059,16.13039,177.43,0.0,-0.73,16997.825035,-12.14076,1364.33472,15.82475,176.76,0.64,-0.17,-0.3269582045381449,-0.056396820166538936,0.11765595722080595,-0.013475724459760918,0.01967595465115509,-0.1703040496682391,-4.183742986774153e-06
14,S01,L01,M12,3.253372,8.103258459792778e-06,46.315988460312184,-0.00011696712644814886,False,17002.39781,-13.60339,1350.28903,16.05015,176.86,0.79,-0.14,17006.71274,-15.15475,1336.90743,16.08577,176.15,0.33,0.4,-0.3268182490716891,-0.056266660226193,0.11759400918398534,-0.013478522836920078,0.019591693620453557,-0.1732802710564452,2.4907260712248025e-06
15,S01,L01,M14,3.184906,-4.756154414055746e-06,45.40745670564624,-0.00010372096779603459,False,17013.488045,-16.85616,1316.01732,16.16837,174.87,1.09,-0.02,17017.73451,-18.13717,1302.46233,15.46428,173.79,-0.03,0.36,-0.3266442415052183,-0.05610494869468398,0.11751706809162321,-0.013481966152311509,0.0194869995465523,-0.15365682615021733,-1.493342162706135e-06
16,S01,L01,M14,3.161391,1.2752263475513414e-06,44.97759375876069,-0.00010585316120447096,False,17022.398075,-19.42353,1287.70124,16.21362,172.28,0.01,1.9,17026.621025,-18.99227,1274.2887,15.60493,172.07,-0.7,-0.53,-0.32650408731678393,-0.055974796773540766,0.11745516301723063,-0.01348470753253838,0.019402731674887624,-0.15681555170822617,4.033750800047642e-07
17,S01,L01,M15,2.289293,3.036132412784477e-05,12.986072500586943,-0.00010022152572633675,False,17023.488115,-19.4562,1284.46706,16.18288,172.22,0.67,1.49,17026.838965,-18.98133,1273.63125,15.56441,172.03,-0.62,-0.57,-0.3264937836767706,-0.05596523107454215,0.11745061375842378,-0.013484908192794437,0.01939653814047028,-0.14847259799315152,1.3262314665639027e-05
18,S01,L01,M15,2.281018,1.8563062163119434e-05,12.047014525561025,-0.00010246284286695505,False,17032.398305,-19.81437,1256.23497,16.0016,171.82,1.24,0.71,17035.74088,-19.4816,1245.30971,15.73601,172.14,-0.82,0.06,-0.32635340042281996,-0.05583496476358954,0.11738867485718153,-0.013487620306570037,0.019312190826899212,-0.15179298427127352,8.138060358629101e-06
19,S01,L01,M12,3.173057,1.8204491440328797e-05,44.901502319301756,-0.00012436109734707582,False,17033.488345,-19.28859,1252.67264,15.68458,172.16,0.55,-0.79,17037.72296,-20.41139,1239.00166,16.15455,171.59,-0.01,1.76,-0.3263291765717695,-0.05581249718541373,0.11737799423136522,-0.013488084549237889,0.019297642550947038,-0.18423402635894462,5.737209082701256e-06
20,S01,L01,M12,3.149577,5.710736184717292e-06,44.469059993494824,-0.00012656650057912272,False,17042.39841,-19.35103,1224.15154,15.86079,172.58,0.61,-1.18,17046.609545,-20.88149,1210.41976,15.8378,171.73,0.12,1.39,-0.3261887939994159,-0.05568234323778738,0.11731613257962874,-0.013490756418120371,0.019213362418144513,-0.18750120818551752,1.8131756057138126e-06
21,S01,L01,M13,3.637913,1.0369838260700508e-05,51.9578055744787,-0.00013111380415140093,False,17052.398545,-20.87701,1191.69671,15.99094,172.35,0.4,1.78,17057.098015,-19.99681,1176.66555,15.66201,172.57,0.31,-1.25,-0.3260270430752543,-0.05553250123459091,0.11724494001943601,-0.013493788665526366,0.01911632783468057,-0.19423778468788727,2.8504909987403515e-06
22,S01,L01,M14,3.081056,6.754842053412225e-05,43.43878905090682,-0.00011351170569561389,False,17053.48858,-21.00429,1188.28048,16.11748,172.54,0.77,1.61,17057.631195,-20.23777,1174.97028,15.89037,172.58,0.52,-0.81,-0.3260142230022407,-0.055520629934903074,0.11723930082873127,-0.013494027114985832,0.019108640015890032,-0.1681612580243626,2.1923788640687558e-05
23,S01,L01,M14,3.058086,5.38602939475482e-05,42.981384548007384,-0.00011575651894357914,False,17062.399275,-20.98845,1159.23791,16.17788,173.06,0.3,0.24,17066.51892,-20.90701,1145.73227,15.69209,172.77,0.21,-1.29,-0.3258735808732012,-0.055390461725805876,0.11717748185185145,-0.013496617267125366,0.01902434082454692,-0.17148682359043602,1.7612419646650945e-05
24,S01,L01,M15,2.256728,-4.839672406490011e-06,8.66642797463254,-0.00011041696532922298,False,17063.48869,-21.38669,1155.57682,16.18044,172.89,0.15,0.9,17066.806975,-20.85017,1144.81496,15.64579,172.83,0.25,-1.5,-0.32586269250059885,-0.055380387620971604,0.11717269824962326,-0.01349681644801599,0.019017816526404774,-0.1635765728583535,-2.1445528244830618e-06
25,S01,L01,M15,2.251313,3.872399917238887e-06,7.673746951030353,-0.00011270872379763235,False,17072.398845,-21.76099,1126.43856,15.88856,172.31,-0.0,0.03,17075.711715,-21.75082,1115.65495,16.14506,172.6,0.78,-0.19,-0.32572179545464164,-0.05525009826732776,0.11711084736271486,-0.013499365085621943,0.01893343454359609,-0.16697168514896724,1.7200628776358005e-06
