# cfgfile = ./initcfg/MYGI/MYGI.1607.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M15,2.446588,0.0,0.0,0.0,False,72609.5464,-1.03083,1655.37741,15.81587,181.42,0.87,-1.5,72613.054545,-2.04801,1644.57372,15.84683,181.15,-0.91,0.96
1,S01,L01,M12,3.493262,0.0,0.0,0.0,False,72619.546765,-3.2149,1625.21413,15.94855,180.03,-0.3,-2.27,72624.101585,-5.28655,1612.10721,15.94932,179.51,0.03,2.42
2,S01,L01,M13,4.076153,0.0,0.0,0.0,False,72629.547155,-5.61854,1596.97125,15.98712,178.79,-0.5,-0.8,72634.684865,-6.99873,1582.98421,15.60046,177.93,-0.42,-0.28
3,S01,L01,M14,3.407271,0.0,0.0,0.0,False,72639.537545,-7.91648,1570.46353,16.48409,176.53,0.02,2.07,72644.006375,-7.86922,1558.96858,15.99506,176.41,-0.4,-1.1
4,S01,L01,M15,2.390113,0.0,0.0,0.0,False,72649.537885,-8.94829,1545.32581,16.01482,175.09,0.41,1.71,72652.989555,-8.65967,1536.70244,16.19402,174.66,-0.45,-0.35
5,S01,L01,M12,3.399522,0.0,0.0,0.0,False,72659.53831,-9.06803,1520.75265,15.53408,173.54,-2.21,1.51,72663.99939,-9.51142,1510.47933,16.32285,172.94,1.4,-1.54
6,S01,L01,M13,3.966973,0.0,0.0,0.0,False,72669.53868,-11.54937,1497.30987,16.35798,171.88,-1.4,7.82,72674.56721,-8.11198,1486.30811,15.48689,173.59,0.22,-5.56
7,S01,L01,M14,3.322006,0.0,0.0,0.0,False,72679.53912,-10.70221,1474.94942,16.58729,171.69,0.24,5.07,72683.922685,-8.52776,1465.47331,15.90662,173.0,0.3,-4.43
8,S01,L01,M15,2.348833,0.0,0.0,0.0,False,72689.53951,-9.32463,1453.19448,16.42389,171.56,0.38,2.37,72692.9499,-9.43697,1445.56182,16.74731,171.63,-0.0,-0.16
9,S01,L01,M12,3.318762,0.0,0.0,0.0,False,72699.53984,-9.93204,1431.01745,16.21681,170.64,-0.52,4.86,72703.92016,-7.80364,1421.5742,15.94596,169.25,-0.5,-1.82
10,S01,L01,M13,3.869953,0.0,0.0,0.0,False,72709.54032,-8.57975,1409.07378,15.9343,169.78,-1.25,3.19,72714.47183,-6.59489,1398.55421,16.51541,169.85,0.33,-1.69
11,S01,L01,M14,3.247721,0.0,0.0,0.0,False,72719.540585,-6.0935,1387.31519,16.2427,169.46,1.19,0.87,72723.849865,-5.49287,1377.4104,15.98007,168.92,-0.52,0.24
12,S01,L01,M15,2.312998,0.0,0.0,0.0,False,72729.54104,-5.83088,1364.01471,15.98568,169.67,-0.83,3.87,72732.915595,-3.02165,1357.07102,15.86121,169.75,1.2,-2.62
13,S01,L01,M12,3.237347,0.0,0.0,0.0,False,72739.541395,-3.80758,1341.46613,16.33235,169.56,-0.36,1.89,72743.8403,-1.68199,1331.53767,15.88464,170.87,0.16,-0.82
14,S01,L01,M13,3.769753,0.0,0.0,0.0,False,72749.541805,-0.71363,1318.12155,15.93908,171.47,-0.19,-2.14,72754.373115,-1.35098,1306.39241,16.17747,171.39,0.49,1.9
15,S01,L01,M14,3.172146,0.0,0.0,0.0,False,72759.54229,0.17011,1293.77534,16.10946,171.75,-0.58,-0.02,72763.775995,0.33796,1283.20234,15.99521,172.93,0.49,0.1
