# cfgfile = ./initcfg/MYGI/MYGI.1501.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M15,2.468903,0.0,0.0,0.0,False,16233.543595,10.96596,1670.53639,15.83614,182.14,0.1,-2.26,16237.074055,9.79764,1660.52704,15.6978,182.9,0.19,-2.09
1,S01,L01,M12,3.524007,0.0,0.0,0.0,False,16243.54396,9.7245,1643.22283,14.93027,184.0,-0.07,-0.41,16248.129525,9.26187,1630.85389,15.66761,183.47,-0.03,-1.46
2,S01,L01,M13,4.119183,0.0,0.0,0.0,False,16253.54442,8.11753,1615.58619,15.42068,184.05,1.62,-0.65,16258.72516,8.23344,1601.55208,15.05129,183.37,-0.62,-1.01
3,S01,L01,M14,3.446891,0.0,0.0,0.0,False,16263.54484,7.03264,1588.02421,15.79792,182.72,0.22,0.04,16268.05329,7.80663,1575.72457,15.0202,182.45,1.03,-3.65
4,S01,L01,M15,2.409573,0.0,0.0,0.0,False,16273.54516,6.64483,1560.58748,15.64353,181.43,0.22,0.71,16277.01629,7.25169,1550.63947,15.44501,181.42,0.56,-2.93
5,S01,L01,M12,3.420612,0.0,0.0,0.0,False,16283.54559,6.37299,1532.69267,15.45284,180.82,0.4,-0.16,16288.02776,7.06809,1519.97584,15.00302,181.64,-0.29,-0.99
6,S01,L01,M13,3.994318,0.0,0.0,0.0,False,16293.54595,6.66547,1504.51999,15.71005,180.95,1.06,-2.38,16298.601825,6.45414,1490.53193,14.80353,182.34,-0.28,0.64
7,S01,L01,M14,3.346286,0.0,0.0,0.0,False,16303.546355,7.08671,1476.53311,15.7771,182.46,0.09,-2.26,16307.9542,6.34394,1463.84808,15.23858,182.36,0.42,-1.67
8,S01,L01,M15,2.357613,0.0,0.0,0.0,False,16313.54674,6.13072,1448.78727,14.74038,183.81,-0.1,-0.23,16316.96591,6.35034,1439.1218,15.78241,182.97,-0.53,-1.37
9,S01,L01,M12,3.318972,0.0,0.0,0.0,False,16323.53714,5.41413,1420.07938,15.18923,183.57,1.15,-1.77,16327.91767,5.39883,1408.34227,14.64123,184.16,-0.53,-1.25
10,S01,L01,M13,3.869618,0.0,0.0,0.0,False,16333.537455,4.37679,1392.1526,16.12636,183.25,0.32,-1.12,16338.46863,3.81851,1377.97679,14.55879,184.44,0.56,-1.4
11,S01,L01,M14,3.248136,0.0,0.0,0.0,False,16343.53783,3.04573,1364.28827,15.65415,183.71,-0.92,0.9,16347.847525,3.72924,1352.02605,15.46425,182.97,1.2,-3.55
12,S01,L01,M15,2.314568,0.0,0.0,0.0,False,16353.53829,2.25675,1335.88886,15.51182,181.12,-0.15,0.26,16356.914415,2.656,1326.42391,15.54574,180.79,1.17,-2.48
13,S01,L01,M12,3.222737,0.0,0.0,0.0,False,16363.538675,2.54857,1308.21676,15.30447,180.44,-0.09,0.52,16367.82297,2.29088,1295.40394,16.39752,179.49,0.52,-0.92
