# cfgfile = ./demo_res/MYGI//lambda/MYGI.1408.meiyo_mx_L-02.0_T0.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M12,3.513992,-1.5975993187841535e-05,50.31964782963689,5.355300353570044e-05,False,43239.543495,11.48399,1645.40441,13.81731,183.32,0.8,-0.06,43244.119045,11.48244,1633.94313,13.85655,185.15,0.48,0.33,0.08716769835720789,0.045762204601743975,-0.01205415149432525,0.014120760521169696,0.009138946547018332,0.07927735585903088,-4.5463942968115845e-06
1,S01,L01,M13,4.109823,0.0002660649034147491,57.062158300390706,4.1436285182413045e-05,False,43249.543465,10.49359,1619.22307,13.40963,186.74,1.15,-0.39,43254.714845,9.267,1605.33284,13.73428,187.71,-0.8,-0.08,0.08713733611883732,0.04572394194981251,-0.011979588490524645,0.014117322761427678,0.009145113887156976,0.06134033404293693,6.473877425250407e-05
2,S01,L01,M15,2.404768,-2.8700978552547234e-05,21.893536995920584,5.3291295286977435e-05,False,43269.543655,2.84009,1566.02761,13.83056,188.37,0.84,0.2,43273.00998,1.55596,1556.67042,13.58166,186.63,-0.79,0.33,0.08708083668283867,0.04565279840495977,-0.011840943559978615,0.014110930850255984,0.009156580471698185,0.07888993523655494,-1.1935030137022462e-05
3,S01,L01,M12,3.419022,6.613471522845358e-05,48.97435288725865,5.421761471296285e-05,False,43279.543615,-1.40777,1539.01198,12.74477,182.99,0.45,0.77,43284.024195,-1.9888,1526.95548,14.09269,180.52,-0.21,0.43,0.08704980467560341,0.0456137597281894,-0.011764862115724233,0.014107423412909263,0.009162872473983041,0.08026121508874892,1.934316749890863e-05
4,S01,L01,M13,3.989403,0.0002254112116603519,55.909066107209426,4.2110124767100814e-05,False,43289.54371,-2.84298,1512.57593,13.47846,178.5,0.15,2.3,43294.59467,-2.29591,1498.21953,13.43637,177.24,1.73,0.23,0.08701940624268034,0.04557554554257373,-0.011690386380757097,0.014103990026730595,0.009169031743541705,0.06233785457437793,5.650249214239622e-05
5,S01,L01,M15,2.354648,1.69517338675751e-06,18.60768348142733,5.431155940372941e-05,False,43309.54381,0.34864,1458.47709,13.48114,178.06,-0.31,-0.45,43312.960015,0.77451,1449.63923,13.64944,178.99,0.3,0.21,0.08696264907253734,0.045504274558947816,-0.011551484943743574,0.014097586487368837,0.00918051994091806,0.08040028640481436,7.199264547216866e-07
6,S01,L01,M12,3.320632,-8.310054254025078e-05,47.45865161125175,5.5349139451175415e-05,False,43319.543815,1.51048,1432.37494,13.05481,179.93,-0.08,-0.08,43323.926005,1.73041,1420.36067,13.69556,180.44,-0.04,0.69,0.0869315941084328,0.04546532679085832,-0.011475579166012958,0.014094086999766503,0.009186798753149093,0.08193627126509903,-2.502552000349656e-05
7,S01,L01,M13,3.871778,0.00027014300511667914,54.688681427698455,4.32744107644418e-05,False,43329.543885,2.26966,1405.75409,13.48247,180.73,1.43,0.18,43334.47722,2.52256,1392.44712,13.9398,181.36,1.4,-0.34,0.08690112533458486,0.04542714971042533,-0.011401176268069926,0.014090656652319495,0.009192954066813568,0.06406140898288756,6.977233847516029e-05
8,S01,L01,M15,2.313428,0.0001064108373395246,15.209278256480758,5.537423119278455e-05,False,43349.543935,2.1322,1352.25035,13.3747,182.56,0.42,-0.48,43352.91892,1.74303,1343.39011,14.34038,182.74,0.76,0.48,0.086844052808209,0.04535573911777023,-0.011262008983725123,0.014084239802495513,0.009204470118282026,0.08197341590307147,4.599703874057226e-05
9,S01,L01,M12,3.226917,0.000159028714891877,45.8927901732543,5.632626034747955e-05,False,43359.54396,1.23106,1324.68983,12.70618,182.38,-0.7,-0.48,43363.832435,0.84212,1312.77898,13.52495,182.01,-0.46,-0.25,0.08681295562778348,0.04531688981719603,-0.01118630144796141,0.01408074862498661,0.00921073684017628,0.08338275523237004,4.928193532460767e-05
10,S01,L01,M13,3.753783,5.730339555414685e-05,53.39565220874975,4.4197765502326835e-05,False,43369.544045,0.35522,1297.22937,12.94856,181.77,-2.41,0.35,43374.359385,0.33588,1283.97164,13.27268,181.4,0.42,-0.02,0.08678239854841455,0.045278758693680955,-0.011111996322669501,0.014077321798575675,0.009216889046844388,0.06542830004980289,1.5265505639017185e-05
11,S01,L01,M15,2.254008,5.416476092971089e-05,7.934264437932967,5.7393683704795e-05,False,43429.54431,4.12261,1134.39249,14.13878,180.58,1.77,0.1,43432.859875,3.77841,1124.3262,13.03773,180.5,-1.97,0.75,0.08660523996631891,0.04505863373453281,-0.010683125600206761,0.014057534592957298,0.009252438168120818,0.08496291872952526,2.403042089012589e-05
12,S01,L01,M12,3.046437,0.00010910983538767412,42.43703123954151,5.829447565775689e-05,False,43439.544365,3.95863,1106.12177,13.15377,179.98,-0.09,0.6,43443.65236,3.50814,1094.24221,13.7403,180.14,1.17,0.98,0.08657400657725883,0.045020010119354664,-0.010607893850228277,0.014054061673947356,0.009258682945911225,0.08629640890738811,3.5815556135798676e-05
13,S01,L01,M13,3.521068,8.237158584748665e-05,50.45521119238009,4.61761169998734e-05,False,43449.544365,4.13778,1077.81111,13.48325,179.34,0.2,0.51,43454.12699,4.25239,1064.51558,13.61749,178.86,0.94,0.01,0.08654320321023581,0.044981977053238476,-0.010533819180662466,0.014050641507563464,0.009264834739332739,0.0683569588612679,2.339392077843616e-05
14,S01,L01,M14,2.991436,0.00015089839412968286,41.56245373806553,4.3529899426319314e-05,False,43459.54439,4.90133,1048.99372,14.33361,178.59,1.14,-0.31,43463.597385,4.75913,1037.44942,13.49541,178.44,0.35,0.96,0.08651386579025612,0.0449458093641868,-0.010463384244549671,0.014047388751667542,0.009270687222653642,0.06443962242057287,5.04434639850837e-05
15,S01,L01,M15,2.238633,0.00013518344755187583,4.013897260660173,5.839524548842957e-05,False,43469.544495,5.75619,1020.17023,13.94689,178.03,1.5,-0.1,43472.844685,5.86894,1011.27169,13.90984,178.12,1.59,0.59,0.08648481959767149,0.044910055907701724,-0.01039376286928724,0.014044172907867851,0.009276475136430314,0.08644558384060669,6.038660537563585e-05
16,S01,L01,M14,2.915271,3.832447022323148e-05,39.84369437622041,4.457768531693904e-05,False,43499.54462,9.68905,935.79039,13.87935,180.04,0.0,-0.36,43503.52145,9.91368,924.62331,13.1517,180.3,-1.27,-0.0,0.08639294317685381,0.04479734371692151,-0.010174332296701307,0.01403403257876562,0.00929473895516603,0.06599071553264,1.3146108963191239e-05
