,ABIC,log(Lambda),mu(t),dE,dN,dU
0,16365.751156758259,-1.0,1.0,-0.20942098343818868,0.05618580047284297,-0.05366084427167381
1,16400.807412149512,-2.0,1.0,-0.22324907875090433,0.06528398798706561,-0.05164602878602502
2,19017.52440261287,-1.0,0.0,-0.17856545731878207,0.040353861127003635,-0.050733011603497476
3,19261.019754186505,-2.0,0.0,-0.19622296424010344,0.05852663674149263,-0.05386745050741243
