# cfgfile = ./demo_res/MYGI//lambda/MYGI.1209.takuyo_t1_L-01.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.495098,-4.109897521907947e-06,26.733057255595355,-0.0008533723751976196,False,65086.20207,12.28619,1729.07368,21.78294,183.62,-0.17,0.74,65089.758725,13.1963,1719.45814,21.81929,183.6,0.92,0.28,-1.0847438077894056,0.14653672042328075,-0.0964323311546206,0.015542342242280273,-0.01557168160640952,-1.2643084732119136,-1.647188816594758e-06
1,S01,L01,M12,3.568372,4.618725283342776e-05,51.06774532228599,-0.000830958684947293,False,65096.20207,14.29411,1701.93596,21.87508,184.28,0.88,0.55,65100.832,15.09322,1689.04434,21.87698,185.03,0.55,0.74,-1.084141170440326,0.14626824345167705,-0.09632195604382796,0.015480751169281798,-0.015583357584420206,-1.2311016114443611,1.2943508365559353e-05
2,S01,L01,M13,4.175228,0.0001761434659547689,57.64163624948172,-0.0008293667656892793,False,65106.20207,15.53866,1674.36622,21.56388,186.42,0.3,0.13,65111.438855,15.56669,1660.08456,22.28954,187.27,0.67,0.79,-1.0835518836264515,0.14600570883624098,-0.09621402216099342,0.015420519808220658,-0.015594781703343531,-1.2287431134837143,4.2187747819943944e-05
3,S01,L01,M14,3.496176,0.00014208009892076884,50.3303977080142,-0.0008440610280036751,False,65116.20207,16.31221,1647.19024,22.0024,187.83,1.15,-0.13,65120.759805,15.91346,1634.37403,21.54835,188.18,-0.37,0.57,-1.0829993845178003,0.1457595569375577,-0.09611282280976188,0.015364044346886442,-0.015605497791451574,-1.25051330536201,4.063871467591129e-05
4,S01,L01,M15,2.432508,6.47734828402986e-05,23.604056993221292,-0.0008440269325636639,False,65126.20207,15.29734,1619.60133,21.89256,189.36,0.54,1.25,65129.696135,15.50455,1610.03233,21.87672,190.01,0.12,0.01,-1.0824579023161536,0.145518305238518,-0.09601363805257579,0.015308691036537104,-0.015616004286488724,-1.2504627914773836,2.6628271249384827e-05
5,S01,L01,M12,3.463837,3.109670328112242e-05,49.63196872376324,-0.000822026984135685,False,65136.20207,14.34751,1592.23789,21.93848,190.89,0.39,0.86,65140.727465,14.27745,1579.97805,22.0273,191.2,0.72,0.41,-1.0818565405765845,0.1452503630238413,-0.09590348104455579,0.015247211798781881,-0.015627676483896215,-1.217868906303543,8.977530779052945e-06
6,S01,L01,M13,4.051188,0.0001319123615899255,56.499132178444086,-0.0008205333837793103,False,65146.20207,13.22191,1564.89593,22.33009,191.56,0.89,0.36,65151.314815,12.29837,1550.68114,21.66168,192.31,0.42,0.51,-1.0812679054528413,0.14498807728269414,-0.09579565136110484,0.015187028975039155,-0.015639104466936914,-1.215656072093015,3.256140213436787e-05
7,S01,L01,M14,3.393556,0.00020484708904081435,48.846488908283845,-0.0008353490000491708,False,65156.20207,10.9723,1537.43511,22.1936,192.86,0.39,0.59,65160.657185,11.07054,1524.92023,21.98159,192.51,1.09,-0.53,-1.0807148993757991,0.14474165285767415,-0.09569434492821952,0.015130484767130052,-0.015649842344480705,-1.2376060551604926,6.036355051775022e-05
8,S01,L01,M15,2.377108,8.682937907796655e-05,20.30016638955098,-0.0008356774205493475,False,65166.20207,8.42084,1509.55356,21.45685,193.06,-0.36,0.84,65169.640735,8.04391,1500.30433,22.46032,193.46,1.14,-0.15,-1.0801721870775254,0.14449979994230583,-0.09559492091280748,0.015074989145251572,-0.015660381063623684,-1.2380926244861679,3.652731768096634e-05
9,S01,L01,M12,3.365577,1.189373421037117e-06,48.17684295420696,-0.000813955803981957,False,65176.20207,6.47498,1482.13235,21.79621,193.49,0.75,-0.28,65180.629205,4.07642,1469.96676,21.99804,193.97,0.27,0.9,-1.0795722031447434,0.1442324041979014,-0.09548500091652887,0.015013632522056623,-0.015672031760296593,-1.2059111001291691,3.533936145383443e-07
10,S01,L01,M13,3.928233,8.072363599371187e-05,55.28527778166168,-0.0008125027929714594,False,65186.20207,2.39925,1454.79311,21.96187,194.38,0.46,1.04,65191.19186,1.39878,1440.67858,21.67508,194.05,0.07,-0.23,-1.0789844426350494,0.1439704335079412,-0.09537731642515068,0.014953521318065738,-0.015683443920168662,-1.2037584008086448,2.0549604871633598e-05
11,S01,L01,M14,3.290601,0.00011680435447662474,47.24280548695327,-0.000827433576598341,False,65196.20207,-1.46313,1427.28914,21.80002,194.54,0.06,0.95,65200.55423,-2.19259,1415.50433,22.14555,194.54,0.68,0.41,-1.0784310408088293,0.1437237547014586,-0.09527592337118661,0.014896919936494755,-0.015694187017628765,-1.225879009349305,3.549635901667347e-05
12,S01,L01,M15,2.329638,3.8837735555481196e-05,16.864659803204205,-0.0008279689941541464,False,65206.20207,-4.55648,1399.83621,21.76695,193.55,0.24,0.22,65209.593265,-5.16201,1390.70892,21.76891,193.57,0.59,-0.34,-1.0778869320822535,0.143481195326887,-0.09517622966381781,0.014841265136879372,-0.015704747026661872,-1.2266722538603596,1.6671146141795934e-05
13,S01,L01,M12,3.273767,9.271767688621513e-05,46.700233561869936,-0.0008063911649976612,False,65216.20207,-7.64275,1372.54328,22.07426,192.07,0.75,0.91,65220.537395,-8.59265,1360.53417,21.74298,192.0,0.08,0.14,-1.0772884438327401,0.1432143649638671,-0.09506656846238648,0.014780043512280652,-0.015716358289199248,-1.1947037568373038,2.8321403718167826e-05
14,S01,L01,M13,3.808023,0.00022034719517573757,53.987489201071014,-0.0008047504472435932,False,65226.20207,-10.81963,1345.12971,21.96536,191.2,0.26,1.88,65231.07165,-10.9908,1331.5753,22.43184,191.21,1.1,0.61,-1.0767017380472974,0.14295275658243256,-0.09495906232143665,0.014720022642902912,-0.015727735821211786,-1.1922729617718588,5.786393495410547e-05
15,S01,L01,M14,3.192016,0.00010263047604761414,45.56318727910488,-0.0008193476183574242,False,65236.20207,-11.48466,1317.06669,21.39782,190.21,-0.14,-0.57,65240.455645,-13.77233,1305.59768,22.49389,190.49,0.8,2.08,-1.0761479648922978,0.14270580274588318,-0.09485758720446874,0.01466336678391071,-0.015738469206166488,-1.2138993087928376,3.215224361269309e-05
16,S01,L01,M15,2.291198,-1.1005213992647836e-05,13.275207914637804,-0.0008198777873274396,False,65246.20207,-13.87484,1289.65588,22.2706,190.0,0.95,1.04,65249.554825,-14.29852,1279.83498,21.74774,189.43,-0.25,0.74,-1.075602397255516,0.14246247759827013,-0.09475761238437423,0.014607546546126091,-0.015749037424044304,-1.2146847772946383,-4.803257506617864e-06
17,S01,L01,M12,3.182157,0.0001341987172137527,45.10674981169032,-0.0007981987412596538,False,65256.20207,-14.38362,1261.29259,21.58007,188.65,0.08,0.03,65260.445785,-16.54548,1249.89399,22.00916,188.4,0.04,2.47,-1.075005731960346,0.1421963251668302,-0.09464827013687761,0.014546493733297267,-0.015760587364497276,-1.182566322993483,4.217224895369798e-05
18,S01,L01,M13,3.687938,0.00020806534249186127,52.5993133809486,-0.0007961592887201673,False,65266.20207,-15.71524,1234.02806,22.58049,188.25,1.56,0.8,65270.951565,-15.46996,1220.57831,21.6154,186.94,0.28,-0.06,-1.0744201569026304,0.14193508010429082,-0.09454095643417958,0.014486571269376476,-0.015771913548167045,-1.1795447849154674,5.641779837184391e-05
19,S01,L01,M14,3.100211,2.4701164997718365e-05,43.85549498193805,-0.0008105027638684543,False,65276.20207,-15.81836,1205.60129,21.77615,186.96,-0.17,0.98,65280.36384,-16.00547,1194.16758,22.11326,186.33,0.42,1.2,-1.0738658935338878,0.14168776650686857,-0.09443937754562506,0.014429848960025016,-0.015782625002517113,-1.200795270274903,7.96757543203297e-06
20,S01,L01,M15,2.261403,2.1406407817019613e-05,9.541940015053257,-0.000810957005258682,False,65286.20207,-15.12362,1177.87911,22.2841,185.82,0.72,0.64,65289.52503,-14.56579,1168.31277,21.65748,184.79,0.34,0.97,-1.0733188851628124,0.14144365188169478,-0.09433912496540797,0.014373865268817197,-0.015793186637479792,-1.2014682487485915,9.465985415699728e-06
21,S01,L01,M12,3.090362,0.0001947125083744163,43.34976101501863,-0.00078911357845626,False,65296.20207,-13.39774,1149.32588,21.56697,184.7,-0.19,0.26,65300.35399,-13.60279,1138.11113,22.76631,184.48,1.38,1.56,-1.0727243691357602,0.1411782899309117,-0.09423016167378476,0.01431301500359795,-0.01580465353657512,-1.1691062572042894,6.30063754260557e-05
22,S01,L01,M13,3.568948,0.00011578704569265336,51.1025623879882,-0.0007867078922780597,False,65306.20207,-11.58918,1121.46357,22.01265,184.45,1.06,0.28,65310.832575,-11.55028,1108.23706,22.06727,183.97,0.08,0.87,-1.0721399618313256,0.14091739193464786,-0.09412304735258488,0.01425319502525393,-0.01581591246575976,-1.165542127983112,3.2442906338969735e-05
23,S01,L01,M14,3.017041,7.619539956594313e-05,42.160579994609634,-0.0008007465298357312,False,65316.20207,-10.61932,1093.02516,22.1406,184.21,0.23,1.65,65320.28067,-8.94524,1081.42057,22.02038,183.79,0.01,-0.18,-1.0715850647684226,0.14066962257141485,-0.0940213384615647,0.014196391758801637,-0.015826590145461568,-1.1863409831281533,2.525500964883909e-05
24,S01,L01,M15,2.241258,-5.4669445490808544e-05,5.681208012234407,-0.0008012609749241351,False,65326.20207,-7.53108,1064.74155,22.06998,183.62,0.21,0.06,65329.504885,-7.6494,1055.66963,22.01664,183.82,0.32,1.33,-1.071036658886722,0.14042470559387404,-0.09392081606189535,0.014140249160464571,-0.01583712977044832,-1.187103156012084,-2.4392303559344145e-05
25,S01,L01,M12,2.999152,-5.3939082269853256e-05,41.45552436679492,-0.0007794460355302265,False,65336.20207,-5.8679,1036.83179,22.35595,183.5,0.79,1.09,65340.26278,-4.48844,1025.34076,21.93923,184.08,0.46,0.15,-1.070444624000228,0.14016024966547436,-0.0938122927648162,0.014079635767577637,-0.015848491991384224,-1.1547833698086274,-1.7984777787138917e-05
26,S01,L01,M13,3.452188,-2.9421533287163305e-05,49.49848550969509,-0.000776874881441974,False,65346.20207,-3.35112,1008.56182,22.0189,184.22,0.44,0.76,65350.715815,-2.4192,995.85946,22.09632,185.19,0.54,0.48,-1.0698614108528675,0.13989967783266366,-0.09370538281788257,0.01401992126302456,-0.01585966801452489,-1.1509740926464058,-8.522575620784067e-06
27,S01,L01,M14,2.940601,9.28717969922709e-05,40.46905860318347,-0.0007908395943619839,False,65356.20207,-1.87992,980.38852,22.19767,185.64,0.41,1.26,65360.20423,-0.51205,968.97522,22.02413,186.02,0.42,-0.05,-1.0693058241338362,0.13965139542925753,-0.09360353372189956,0.013963031477033963,-0.015870298264794587,-1.1716634252096398,3.1582590427015056e-05
28,S01,L01,M15,2.231368,-0.00010183337785027013,1.7785517083400748,-0.0007916060445887162,False,65366.20207,0.49584,951.9274,21.92608,186.66,0.15,-0.39,65369.494995,-0.31289,942.91092,22.22503,186.58,0.51,2.06,-1.0687559931989967,0.1394056312477941,-0.09350273646920751,0.01390672727096783,-0.015880801650817514,-1.1727989547206912,-4.56371955904495e-05
29,S01,L01,M12,2.914097,-7.706267816620982e-05,39.504587950508494,-0.0007700376119246138,False,65376.20207,0.8308,923.82073,22.07898,187.8,0.37,0.9,65380.177725,1.27182,912.65471,22.20283,188.1,0.46,0.37,-1.0681666285162996,0.1391421336280986,-0.09339468804155435,0.0138463704691826,-0.01589204050761169,-1.140844379011804,-2.644478827101837e-05
30,S01,L01,M13,3.338093,-3.130092437251419e-05,47.78174684943153,-0.0007675365034465172,False,65386.20207,1.46614,895.48191,21.91368,188.74,0.56,0.06,65390.60172,0.86663,883.12909,22.0529,189.27,-0.21,1.42,-1.0675847820713478,0.13888193247565234,-0.09328801425048389,0.01378677938870683,-0.015903115231039044,-1.1371388774825946,-9.376888053302945e-06
31,S01,L01,M14,2.866571,1.6945771780618402e-05,38.68531445539489,-0.0007815974451962117,False,65396.20207,1.3688,867.0231,21.8249,189.31,0.0,0.38,65400.1302,0.38576,856.57451,22.41083,190.2,0.55,0.98,-1.067028585913831,0.1386331403369978,-0.09318603970620276,0.013729811459800755,-0.015913681677857554,-1.1579707772629937,5.911513016987335e-06
32,S01,L01,M15,2.232158,-0.00013268200280188005,2.17814109972133,-0.0007827170270488307,False,65406.20207,0.38596,839.3506,22.36093,190.3,0.77,1.39,65409.495785,0.53204,830.1472,22.28942,189.96,0.82,0.55,-1.0664771682765632,0.13838642364988007,-0.09308493797237952,0.013673329202630131,-0.015924136950628033,-1.159629486712538,-5.9441134006589166e-05
33,S01,L01,M12,2.838712,-4.296237846596292e-06,37.59621008953144,-0.0007614082084731269,False,65416.20207,-0.08586,811.44459,22.72993,190.61,1.18,0.87,65420.10234,-0.05586,799.97155,21.71492,190.31,0.05,0.54,-1.0658905738081006,0.1381238972577797,-0.09297738296783545,0.013613239595294702,-0.01593523564631192,-1.1280595406228737,-1.5134461849586334e-06
34,S01,L01,M13,3.227513,0.00012218956968421872,45.94477519965179,-0.0007588495770148883,False,65426.20207,-0.28868,782.73185,21.98643,190.75,0.28,-0.58,65430.49114,-1.23427,770.83373,22.1445,190.79,0.51,1.57,-1.0653103418848207,0.1378641452539609,-0.09287099092317166,0.013553797607802249,-0.015946189354596137,-1.124268816284359,3.785873819384111e-05
35,S01,L01,M14,2.796276,5.016868723860578e-05,36.83087108365507,-0.0007728324294450585,False,65436.20207,-1.07203,754.43525,22.14652,190.65,0.52,-0.33,65440.059905,-1.77981,743.46937,22.08991,190.42,0.55,0.71,-1.064753603423798,0.13761484063383603,-0.09276890328931359,0.013496758574042868,-0.015956675780856862,-1.1449850233247405,1.7941250162217814e-05
36,S01,L01,M15,2.242728,-0.00011294739614056364,6.091732673620754,-0.0007741193325684083,False,65446.20207,-2.66426,725.97904,22.30963,189.95,0.26,1.54,65449.506355,-1.88409,716.2096,21.68296,189.18,0.06,-0.34,-1.064200502254585,0.13736709448717355,-0.09266747931626257,0.013440088446438861,-0.015967069575213474,-1.1468916265501816,-5.0361611457369615e-05
37,S01,L01,M12,2.769482,0.00010692495009507123,35.67834770508097,-0.0007528682927033805,False,65456.20207,-2.85842,696.94433,21.60741,188.59,-0.46,1.69,65460.03311,-2.23658,686.23063,22.56175,188.54,0.82,0.24,-1.0636168514484567,0.1371055855556662,-0.09256044975694103,0.013380284162249737,-0.015978010118181903,-1.115407282145786,3.8608284904928514e-05
38,S01,L01,M13,3.118618,0.00012147379823437126,43.94947483498842,-0.0007500510033604397,False,65466.20207,-2.56859,668.47069,22.35597,188.16,0.66,1.06,65470.382245,-1.61752,656.22117,21.86317,187.61,0.29,-0.21,-1.0630384330268934,0.13684633970101778,-0.09245437610563434,0.013321011946026627,-0.01598882417002309,-1.1112333448456189,3.8951163058242866e-05
39,S01,L01,M14,2.733306,9.285780003621911e-05,35.011911228853194,-0.0007638173893182299,False,65476.20207,-2.03674,639.42624,21.97982,187.54,0.09,1.6,65479.996935,-1.46749,628.61211,22.2097,187.19,0.33,0.33,-1.062481065870391,0.13659645080340765,-0.09235215958519497,0.013263893112568124,-0.015999217123194152,-1.131628847345813,3.397270559396537e-05
40,S01,L01,M15,2.264538,-6.586400558949065e-05,10.026433641845188,-0.0007650981000503686,False,65486.20207,-1.21422,610.5939,22.12959,187.3,0.2,1.13,65489.528165,-0.26877,601.30843,21.8779,186.6,0.72,0.49,-1.0619262463467418,0.13634762538065356,-0.09225040697502417,0.013207031638075644,-0.016009534644411128,-1.1335262762730165,-2.9084963727475828e-05
41,S01,L01,M12,2.704167,-5.29475848829571e-06,33.67854762262735,-0.000743878312410358,False,65496.20207,0.49814,581.79447,21.70909,186.74,-0.46,-0.16,65499.967795,-0.29609,571.78922,22.84857,187.2,1.72,1.79,-1.0613458165032097,0.13608722727914802,-0.09214395393649352,0.01314754145607929,-0.016020297348706657,-1.1020882334059623,-1.9579998159491296e-06
42,S01,L01,M13,3.014078,-8.35910077686256e-06,41.80930480806299,-0.0007409244863698985,False,65506.20207,0.73338,553.97176,22.53267,187.49,0.87,0.49,65510.277705,1.4011,542.46099,22.53247,187.33,1.01,0.37,-1.0607692703183473,0.13582848202069103,-0.09203820961167516,0.013088445323288601,-0.016030955850427377,-1.0977120110206497,-2.773352506757476e-06
43,S01,L01,M14,2.680166,7.953091067548263e-05,33.334261680764854,-0.0007546261588508645,False,65516.20207,2.11798,525.69142,22.12894,187.33,0.86,-0.67,65519.943795,0.92044,515.27769,22.35658,187.46,0.17,1.72,-1.0602111938811296,0.13557793915276373,-0.09193584946125113,0.013031238578340494,-0.01604124156973572,-1.1180116376764204,2.967387492994189e-05
44,S01,L01,M15,2.296378,-1.90805065069314e-05,13.790755052623354,-0.0007561387184200824,False,65526.20207,2.00055,497.59445,22.08897,187.05,0.11,1.59,65529.560005,2.62437,488.28854,22.5215,187.31,0.53,-0.09,-1.059654727936684,0.13532803196704976,-0.0918337813906542,0.01297419321817291,-0.016051465799679678,-1.1202525607894485,-8.308957195606037e-06
45,S01,L01,M12,2.647307,-6.237454201502474e-05,31.768910301837224,-0.0007350867577781892,False,65536.20207,3.053,469.80727,22.01313,187.17,-0.04,0.72,65539.910935,3.33296,459.63287,22.57485,187.21,0.83,0.92,-1.0590776315957267,0.1350687648093924,-0.09172792574030776,0.01291502903992155,-0.016062034311278194,-1.0890631609555181,-2.3561506850178215e-05
46,S01,L01,M13,2.915878,-6.43998209113499e-05,39.59407567275545,-0.0007320227370700558,False,65546.20207,4.27239,441.97141,22.25025,187.63,0.49,0.37,65550.179505,4.0884,431.03879,22.13963,187.68,0.33,0.75,-1.0585030884721087,0.1348105471441309,-0.0916225348968161,0.01285612269102714,-0.01607252012627733,-1.0845236803536382,-2.2085910628411032e-05
47,S01,L01,M14,2.635651,-4.172081364293543e-05,31.826981618026366,-0.0007456441608122906,False,65556.20207,4.23902,414.32173,22.40468,188.14,0.79,1.32,65559.89928,5.31125,404.01881,21.99859,187.88,0.57,-0.08,-1.0579443137666726,0.13455932125415504,-0.09152003316521162,0.012798829303760216,-0.01608268296452548,-1.104704414995452,-1.582941506403368e-05
48,S01,L01,M15,2.336273,-5.630541354788717e-05,17.387080057560127,-0.0007473611646028294,False,65566.20207,5.47036,386.67071,22.31139,188.16,0.91,-0.02,65569.5999,5.43973,377.09219,21.81009,188.11,0.13,0.78,-1.0573862961072438,0.1343083396289748,-0.09141766698951571,0.012741609856944287,-0.016092796274251336,-1.1072482311582523,-2.410052829780046e-05
49,S01,L01,M12,2.598387,-8.443612823435575e-05,29.985676673551495,-0.0007264731086297123,False,65576.20207,5.84786,358.6674,21.54148,188.02,-0.08,0.38,65579.862015,5.88121,348.91857,22.42796,188.32,0.79,0.94,-1.0568126033238894,0.13405020492800646,-0.09131242180294738,0.012682779228263484,-0.016103155234293516,-1.0763016632550892,-3.2495593702691616e-05
50,S01,L01,M13,2.823268,-0.0001209302653104444,37.24964180778517,-0.0007233731864302472,False,65586.20207,6.62165,331.60974,22.16137,188.37,0.92,-0.44,65590.086895,5.80296,320.73566,21.83051,188.48,0.03,1.62,-1.056240200037904,0.1337925448461627,-0.09120740969143162,0.012624076977814962,-0.016113451251917016,-1.0717089930246126,-4.283343462627154e-05
51,S01,L01,M14,2.598431,-0.00013100034424567432,30.476730627453207,-0.0007369564922594846,False,65596.20207,6.37959,304.11215,22.33214,188.83,0.81,0.1,65599.86206,6.30285,293.96049,21.88758,188.36,0.27,0.86,-1.0556807553655254,0.13354061427222147,-0.0911047715956278,0.012566699987340935,-0.016123475081738503,-1.0918332543122558,-5.041517140369489e-05
52,S01,L01,M15,2.384718,-0.00015790530193320298,20.809038435296003,-0.0007389023947870806,False,65606.20207,6.63474,276.75404,22.38129,188.71,0.71,0.39,65609.648345,6.41777,266.96594,21.83793,188.25,0.09,0.79,-1.0551212299616215,0.1332885422816894,-0.09100211536419633,0.012509311053289646,-0.01613346056445962,-1.0947161939587546,-6.621550302098739e-05
53,S01,L01,M12,2.559227,-0.00010389352651226635,28.40958240030446,-0.0007181788546261131,False,65616.20207,6.82286,249.1563,21.84607,188.49,0.16,0.6,65619.822855,6.52908,239.3204,22.36898,188.58,0.24,1.07,-1.0545509723895816,0.13303152466940515,-0.09089748667000638,0.012450817578191664,-0.01614359549256789,-1.0640133634219786,-4.059566678230042e-05
54,S01,L01,M13,2.736663,-9.04915364848186e-05,34.7621655503265,-0.0007149597916635348,False,65626.20207,6.92552,221.65968,22.1737,188.71,0.73,0.26,65630.00029,6.7593,211.42419,22.15328,189.1,0.25,0.83,-1.0539808846518073,0.13277447005981344,-0.09079288568890646,0.012392337738429545,-0.016153684058895387,-1.0592441809435231,-3.3066379194229834e-05
55,S01,L01,M14,2.569061,-6.908440977187385e-05,29.328300871924966,-0.0007284543473386493,False,65636.20207,7.0012,194.51256,22.85137,188.93,1.52,0.41,65639.83269,6.75185,184.16507,21.54165,189.0,-0.17,0.26,-1.0534207952219043,0.1325218113571614,-0.09069011587581591,0.012334879864581493,-0.016163552638255814,-1.079236954998725,-2.6890918421895726e-05
56,S01,L01,M15,2.441288,-0.00018114620194029877,24.07511344894374,-0.0007306240286617911,False,65646.20207,6.40208,167.01209,22.47039,189.19,0.42,1.14,65649.704915,6.72643,157.41451,22.02294,188.41,0.64,0.27,-1.0528598348423024,0.13226864556119106,-0.09058718292103722,0.01227732899726178,-0.016173392653847242,-1.0824514327117898,-7.420107825881206e-05
57,S01,L01,M12,2.527937,-4.1326005526501786e-05,27.059025343703325,-0.0007098193391238877,False,65657.20207,6.91918,137.01297,22.25778,188.21,0.68,0.09,65660.791565,6.57879,127.10996,21.89353,188.47,0.07,0.99,-1.0522366687662503,0.13198726901414576,-0.09047283167017395,0.012213391959425038,-0.016184271048112604,-1.0516283758261915,-1.6347719712359043e-05
58,S01,L01,M13,2.653808,-1.5393939013554299e-06,32.06450852940867,-0.0007064616219717833,False,65667.20207,6.92583,109.57017,22.10226,187.84,-0.01,0.5,65670.917435,7.45862,99.80229,22.29552,188.02,1.24,0.36,-1.051669108561089,0.13173087244253798,-0.09036868054299133,0.012155156203111011,-0.016194129353001116,-1.0466537711056303,-5.800698096303236e-07
59,S01,L01,M14,2.548106,-7.362213257023308e-05,28.466958151398757,-0.000719811912137107,False,65677.20207,8.04224,82.4915,22.17847,187.15,0.5,0.49,65680.811735,7.65552,72.69863,22.36652,187.68,0.38,1.03,-1.0511083481961818,0.13147742626934605,-0.09026577389210533,0.012097614527264914,-0.016203822380436647,-1.066432809502494,-2.8892884585740575e-05
60,S01,L01,M15,2.506278,-0.000286639574794529,27.242998314553972,-0.0007220385530288732,False,65687.20207,8.15309,55.30446,22.43168,187.5,0.46,1.38,65690.769905,9.55229,45.43173,21.90209,187.11,0.29,-0.23,-1.05054606196042,0.13122316669668646,-0.0901625838829365,0.01203991264978488,-0.016213493575131778,-1.0697316753060748,-0.00011436862742063292
61,S01,L01,M12,2.503997,-9.424598947473272e-05,25.964105416718922,-0.0007014650500024651,False,65697.20207,9.37686,27.73473,21.97366,187.08,0.28,0.76,65700.767625,10.614,18.07499,22.09056,187.22,0.62,-0.01,-1.049982941641077,0.13096840355775213,-0.09005923745218572,0.011982121548230092,-0.016223129732735334,-1.0392511313419992,-3.763821980407034e-05
62,S01,L01,M13,2.578563,-0.00012976891804801686,29.27320278712071,-0.0006978890296922498,False,65707.20207,11.27343,0.20327,21.9356,186.82,0.46,-0.44,65710.84219,11.24925,-9.68891,22.27275,187.38,0.69,1.15,-1.049417944175374,0.13071266173487406,-0.08995554314780282,0.011924134157409554,-0.016232747301421244,-1.033953100951062,-5.0326060696603836e-05
63,S01,L01,M14,2.537921,-2.014882601977257e-05,28.04282235797035,-0.000711087096288215,False,65717.20207,12.56332,-27.27283,21.98183,187.59,0.37,-0.24,65720.80155,12.21932,-36.9838,22.33837,188.23,0.82,1.11,-1.048856478034677,0.13045838786932068,-0.08985249361101254,0.01186650559526866,-0.016242253505222543,-1.0535066134765054,-7.939106859422562e-06
64,S01,L01,M15,2.577743,-0.0002331844053569158,30.202739714996454,-0.0007134917882145197,False,65727.20207,12.77891,-54.62037,22.06429,188.81,0.4,0.93,65730.84137,13.52213,-64.73837,22.32435,188.99,0.86,0.06,-1.0482930434012308,0.13020308927435442,-0.08974907943324867,0.011808671380313517,-0.0162517405557124,-1.0570692696700426,-9.046068803481022e-05
65,S01,L01,M12,2.488687,-0.0001177902444788119,25.210519361992965,-0.0006931139825762917,False,65737.20207,13.45167,-81.97354,22.36539,189.7,0.95,0.13,65740.752315,13.48565,-92.01639,22.17555,189.91,0.49,0.38,-1.0477335287821294,0.12994943278864546,-0.08964638142989605,0.011751235976491472,-0.016261108653609836,-1.0268786599401332,-4.7330276759918744e-05
66,S01,L01,M13,2.510003,-0.0001656765666890123,26.305122501477598,-0.000689585364668145,False,65747.20207,13.68574,-109.51038,22.27994,190.53,1.18,-0.13,65750.77363,12.13554,-119.2618,22.46518,191.04,0.12,1.61,-1.0471712159739013,0.12969437054214472,-0.08954316648890792,0.01169350975619846,-0.016270469296007152,-1.0216508582797337,-6.600652138225027e-05
67,S01,L01,M14,2.533806,-2.5704153570915736e-05,27.862349738986126,-0.000702858154734155,False,65757.20207,11.88587,-136.90127,22.26087,191.26,0.63,1.71,65760.797435,12.28589,-146.74865,22.2,191.37,0.69,-0.02,-1.0466091417028656,0.12943927688162413,-0.08943999199541292,0.011635804452083192,-0.01627977057504309,-1.0413150768920754,-1.0144483662488657e-05
68,S01,L01,M15,2.655528,-0.00013943696452546647,32.983480037896896,-0.0007055890708076374,False,65767.20207,11.43261,-164.23892,22.58953,191.72,0.92,0.66,65770.919155,10.78073,-174.50602,22.12207,191.74,0.74,0.72,-1.0460446345754502,0.12918293614447598,-0.08933636756561979,0.011577845789367429,-0.016289055270326078,-1.0453610484183213,-5.2508188399996714e-05
69,S01,L01,M12,2.485962,-5.7622248609582504e-05,25.076221195200446,-0.0006854843803434309,False,65777.20207,10.07993,-191.38017,22.81308,192.19,1.24,0.4,65780.74959,9.32573,-201.65608,21.63553,191.96,-0.1,0.78,-1.0454886123085663,0.12893030654354415,-0.08923429738909308,0.011520754781184157,-0.01629814389367919,-1.015575070756093,-2.317905447049573e-05
70,S01,L01,M13,2.448033,-9.497184233219215e-05,23.197859163401233,-0.0006819200649857969,False,65787.20207,8.11325,-218.86161,22.25576,192.2,0.29,0.94,65790.71166,8.22876,-228.64834,21.79593,192.13,0.13,-0.32,-1.044929218679485,0.12867600029518017,-0.08913160502666326,0.011463314101393215,-0.016307229766166102,-1.0102943817640075,-3.879516425317475e-05
71,S01,L01,M14,2.534201,-0.00011349756017436378,27.901094468744134,-0.0006951682249759741,False,65797.20207,6.68912,-246.37476,22.06431,191.92,0.28,-0.09,65800.79783,6.27903,-256.1403,21.87424,191.89,0.43,0.69,-1.0443666755465308,0.12842011340080722,-0.08902833114927566,0.011405546477494942,-0.016316307220385136,-1.0299221098424671,-4.478632917213898e-05
72,S01,L01,M15,2.738363,-7.01720778957992e-05,35.594810940011826,-0.0006981170369354391,False,65807.20207,4.97491,-273.86025,21.97328,191.15,0.18,0.84,65811.00199,4.74072,-284.06734,22.36329,191.84,0.87,0.12,-1.0438011646512821,0.12816272370787873,-0.08892450906714036,0.011347470521969986,-0.016325371269433918,-1.0342909036476298,-2.562555727483873e-05
73,S01,L01,M12,2.493707,2.0424363013046946e-05,25.447519944556944,-0.000678137769561386,False,65817.20207,4.44919,-301.25561,22.16881,190.98,1.17,-0.19,65820.757335,2.05975,-311.06908,22.4124,191.31,0.03,2.72,-1.0432485453048561,0.1279110519885732,-0.08882305049449783,0.011290715048031537,-0.016334168596336403,-1.004690745775479,8.190361984405925e-06
