# cfgfile = ./demo_res/MYGI//lambda/MYGI.1704.meiyo_m5_L-02.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.671058,-7.850695523792768e-05,33.50482618878402,-0.00015032211229881946,False,35101.399335,1072.80354,1097.01357,12.92379,212.83,0.61,0.53,35105.13195,1063.16958,1086.75896,12.6687,212.23,0.02,-1.36,-0.2582022893602421,0.014061894567531905,0.04585012506799188,-0.01948396020859459,-0.03393293215170308,-0.22270175126149722,-2.9391707420028945e-05
1,S01,L01,M12,2.869557,-0.00010337085837274838,38.396305734214565,-0.0001356944579333801,False,35102.189325,1070.71079,1094.63858,12.78196,212.68,-0.06,-0.1,35106.12044,1060.24352,1084.27279,12.91064,211.96,0.01,-0.47,-0.2581985369065182,0.01406467168755289,0.04585611646450349,-0.01947878386266879,-0.033932275800048456,-0.20103092589712526,-3.6023281075353575e-05
2,S01,L01,M13,3.829248,-2.8212802586476076e-05,54.201369075812195,-0.00010825709026663212,False,35102.979305,1068.66536,1092.32286,12.54593,212.59,-0.8,-0.88,35107.87011,1055.52781,1079.31175,13.04822,211.49,-0.86,-0.44,-0.2581931787566788,0.014068637358359355,0.045864672088361834,-0.019471392077868008,-0.03393133858854752,-0.16038254931468454,-7.367713604988779e-06
3,S01,L01,M12,2.840242,-0.00025719042093287257,37.64912567490728,-0.00013674257821418172,False,35113.399415,1041.21141,1064.80609,12.54636,209.96,0.12,-0.36,35117.301215,1031.77232,1054.37612,12.82946,208.44,-1.02,-0.62,-0.2581513028274912,0.014099634577093626,0.0459315467748143,-0.01941361368069476,-0.033924013906681816,-0.2025837128989684,-9.055229129520392e-05
4,S01,L01,M13,3.785733,-0.00012095339598604184,53.71881448840389,-0.00010933103489856035,False,35114.1894,1039.28915,1062.82529,12.51846,209.68,0.37,-0.26,35119.03669,1027.29138,1049.93182,13.01196,208.11,-0.32,-0.01,-0.2581459763869449,0.014103577943333376,0.04594005445566008,-0.01940626308083032,-0.03392308224147579,-0.16197359501402162,-3.194979571619072e-05
5,S01,L01,M14,3.759076,-0.00017998453412832436,53.60090194314493,-0.00011673828279615464,False,35114.97939,1037.46702,1060.6745,12.52021,209.31,0.18,-0.42,35119.800025,1025.47605,1047.87571,12.97625,207.82,0.02,-0.12,-0.25814270028496683,0.014106003373570986,0.045945287241425936,-0.019401741974703526,-0.03392250920803978,-0.1729474102005931,-4.787999341548943e-05
6,S01,L01,M13,3.743588,-0.00011091318375559337,53.23862068520265,-0.00011041291857104999,False,35125.399445,1012.16729,1032.59834,12.57286,206.0,0.35,-0.46,35130.20459,1000.93546,1019.78029,12.85033,205.87,-1.8,0.52,-0.2580987849272549,0.014138519398575525,0.0460154400425556,-0.019341129445313233,-0.03391482796549035,-0.16357640237775606,-2.962750808999104e-05
7,S01,L01,M14,3.717551,-0.0003567827035158789,53.126358378220345,-0.00011785061666393601,False,35126.189435,1010.46365,1030.47085,12.5133,205.88,0.23,-0.72,35130.968545,999.27499,1017.73594,12.74837,205.15,-1.51,0.92,-0.2580955082989561,0.014140945734144612,0.04602067485706614,-0.01933660647570709,-0.03391425486381561,-0.17459532943585476,-9.597251080506464e-05
8,S01,L01,M15,2.618148,-0.00014538605158549513,31.710127968510534,-0.00015276887052663148,False,35126.979415,1008.79269,1028.41649,12.58359,206.1,0.21,-1.09,35130.65912,999.92274,1018.55325,12.77917,205.43,-1.75,0.83,-0.2580944949347873,0.014141696080137475,0.04602229372043913,-0.019335207760767886,-0.03391407761602429,-0.22632661611946325,-5.5530111966739515e-05
9,S01,L01,M14,3.677801,-9.828598463503041e-05,52.64537180724281,-0.00011894280522149437,False,35137.39949,984.98337,1000.48228,12.5964,205.78,-0.44,-0.78,35142.13885,974.40762,988.07553,13.04751,204.98,0.31,-0.32,-0.25804832141137857,0.014175890205274521,0.0460960678560038,-0.019271464998805964,-0.033906001936941196,-0.1762134034554142,-2.6724117111021073e-05
