,ABIC,log(Lambda),mu(t),dE,dN,dU
0,30795.50057778033,-1.0,1.0,0.036422183814579796,-0.03561427505315909,0.0776359832410469
1,30953.274006643176,-2.0,1.0,0.030947053962835452,-0.03381124758152719,0.07534955486094691
2,33849.70045364761,-1.0,0.0,0.01745402928200617,-0.04493113979593641,0.08416644591731749
3,34379.60229064984,-2.0,0.0,0.016799440036588016,-0.03709765946383965,0.08321061556080332
