,ABIC,log(Lambda),mu(t),dE,dN,dU
0,43635.8462536943,-1.0,1.0,0.11657558585479856,0.036799670053248114,0.07536034416110884
1,44161.17427583327,-2.0,1.0,0.12097005043744656,0.03756618625084278,0.07664845599686304
2,52063.55993307709,-1.0,0.0,0.07286308462970895,0.05450360698134329,0.14675652509044998
3,52931.93408729404,-2.0,0.0,0.07514232018206406,0.07364193951286331,0.14946237799100678
