# cfgfile = ./demo_res/MYGI//lambda/MYGI.1704.meiyo_m5_L-01.0_T0.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.671058,9.612946027149723e-05,33.50477329738325,-8.232426011528202e-05,False,35101.399335,1072.80354,1097.01357,12.92379,212.83,0.61,0.53,35105.13195,1063.16958,1086.75896,12.6687,212.23,0.02,-1.36,-0.21891617224651105,-0.021268442147118857,0.11135636040146694,-0.03675757427640968,-0.005875669209372052,-0.12196314047620202,3.598928225126419e-05
1,S01,L01,M12,2.869557,2.4042276749654522e-05,38.39559429532264,-9.786230387380584e-05,False,35102.189325,1070.71079,1094.63858,12.78196,212.68,-0.06,-0.1,35106.12044,1060.24352,1084.27279,12.91064,211.96,0.01,-0.47,-0.21898305031621362,-0.02128441427465754,0.11131814991320846,-0.03674573329921654,-0.005887015417351378,-0.1449827049520014,8.378393163005482e-06
2,S01,L01,M13,3.829248,0.00012166939358541215,54.20099146579297,-7.495737502693275e-05,False,35102.979305,1068.66536,1092.32286,12.54593,212.59,-0.8,-0.88,35107.87011,1055.52781,1079.31175,13.04822,211.49,-0.86,-0.44,-0.21907857791161084,-0.021307224378975184,0.11126358385139501,-0.036728824303686014,-0.005903219172309732,-0.11104912266852067,3.177370428486537e-05
3,S01,L01,M12,2.840242,-0.00013621092359343716,37.64839715999301,-0.00010068714067596753,False,35113.399415,1041.21141,1064.80609,12.54636,209.96,0.12,-0.36,35117.301215,1031.77232,1054.37612,12.82946,208.44,-1.02,-0.62,-0.21982580216762712,-0.021485561711823364,0.11083702911849094,-0.03659665033061856,-0.006029906805433666,-0.14916769206566557,-4.795750629468798e-05
4,S01,L01,M13,3.785733,2.0831061718342958e-05,53.71842846273522,-7.776105475777499e-05,False,35114.1894,1039.28915,1062.82529,12.51846,209.68,0.37,-0.26,35119.03669,1027.29138,1049.93182,13.01196,208.11,-0.32,-0.01,-0.21992095198223227,-0.021508256630988654,0.11078275671038859,-0.03657983441656526,-0.0060460291793103214,-0.1152027656455016,5.502517403721541e-06
5,S01,L01,M14,3.759076,3.7956351296056874e-05,53.600680281813396,-6.0757024033289974e-05,False,35114.97939,1037.46702,1060.6745,12.52021,209.31,0.18,-0.42,35119.800025,1025.47605,1047.87571,12.97625,207.82,0.02,-0.12,-0.21997947652678246,-0.021522215595258215,0.1107493755081666,-0.036569491504168085,-0.006055945577031275,-0.090011345947251,1.0097255627727897e-05
6,S01,L01,M13,3.743588,2.2750316440984514e-05,53.238226398104516,-8.062497145932452e-05,False,35125.399445,1012.16729,1032.59834,12.57286,206.0,0.35,-0.46,35130.20459,1000.93546,1019.78029,12.85033,205.87,-1.8,0.52,-0.2207646268422787,-0.021709398733076986,0.11030181201436366,-0.036430823503503074,-0.0061889237648804565,-0.11944564951101218,6.077142153726456e-06
7,S01,L01,M14,3.717551,-0.00014855894777536207,53.126135278963034,-6.377979393345319e-05,False,35126.189435,1010.46365,1030.47085,12.5133,205.88,0.23,-0.72,35130.968545,999.27499,1017.73594,12.74837,205.15,-1.51,0.92,-0.2208232517789473,-0.02172336931424841,0.11026841193319124,-0.03642047557517132,-0.006198849069194941,-0.09448957034239992,-3.9961509008312746e-05
8,S01,L01,M15,2.618148,1.2684982067805003e-05,31.71012348786431,-8.921670945516722e-05,False,35126.979415,1008.79269,1028.41649,12.58359,206.1,0.21,-1.09,35130.65912,999.92274,1018.55325,12.77917,205.43,-1.75,0.83,-0.2208413735756103,-0.021727689077351637,0.11025808358003558,-0.036417275601982144,-0.00620191791281882,-0.1321742831683849,4.845021010196904e-06
9,S01,L01,M14,3.677801,0.00010049961533001565,52.64514750607658,-6.677201575992539e-05,False,35137.39949,984.98337,1000.48228,12.5964,205.78,-0.44,-0.78,35142.13885,974.40762,988.07553,13.04751,204.98,0.31,-0.32,-0.22166805848389104,-0.021924614690151775,0.1097873401869911,-0.03627143469692926,-0.006341830003955801,-0.09892253785947139,2.732600685301234e-05
