,ABIC,log(Lambda),mu(t),dE,dN,dU
0,38982.08972480318,-1.0,1.0,0.14140804140024657,-0.022528711479998558,0.07054347543769901
1,39267.84868145748,-2.0,1.0,0.144173525657984,-0.033658401088621524,0.07397571748506902
2,41662.67484275529,-1.0,0.0,0.1404487580255251,-0.03744320247024871,0.06516900607374779
3,42847.00498120751,-2.0,0.0,0.14120519268444137,-0.047783942333005126,0.061942391383944466
