,ABIC,log(Lambda),mu(t),dE,dN,dU
0,31996.47022890754,-1.0,1.0,-0.059355626968940325,0.005554495244896135,0.0044337346809354816
1,32138.81098215247,-2.0,1.0,-0.05917936538548752,0.008496336695136926,0.00104014690453026
2,33545.768693497565,-1.0,0.0,-0.04804426086069252,0.020847417229969672,-0.001848251440669242
3,34341.2661047405,-2.0,0.0,-0.04960882482083645,0.028722465433677537,-0.005967031116729471
