,ABIC,log(Lambda),mu(t),dE,dN,dU
0,29671.777151984905,-1.0,1.0,-0.012991127139761582,0.010861100696039697,0.04511887947935073
1,29875.346600045792,-2.0,1.0,-0.01154203891209405,0.012159416791374519,0.04513099000798973
2,30337.249558541913,-1.0,0.0,-0.011554706728491322,0.022075543947763086,0.04864048304081753
3,31084.4313337719,-2.0,0.0,-0.009846595645448068,0.023351017479637137,0.04632973419933132
