,ABIC,log(Lambda),mu(t),dE,dN,dU
0,28787.150223685698,-1.0,1.0,0.011723031375500974,0.00816798666000039,-0.009303045021347827
1,28969.1363985592,-2.0,1.0,0.010175786520450534,0.011358091090290972,-0.010447052641854221
2,30236.940998980284,-1.0,0.0,0.005467672927139694,0.006973914005211263,-0.008903378219009125
3,30789.899322490266,-2.0,0.0,0.0073880023795535365,0.011857508836775353,-0.011596094737469604
