# cfgfile = ./demo_res/MYGI//lambda/MYGI.1605.kaiyo_k4_L-01.0_T0.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.455783,-7.590827158887723e-05,25.0140873815852,-0.0001548861224007304,False,52354.54701,26.54009,1673.11328,16.0884,209.85,0.79,-0.86,52358.06435,23.13468,1666.22366,15.56345,208.18,0.2,-0.92,-0.22888997913827897,-0.04171830464494858,0.004274023736686039,0.0007969141358241448,-0.006811936161470565,-0.2299650963937497,-3.091000776081487e-05
1,S01,L01,M12,3.511292,-3.356325867686982e-06,50.22417440371174,-0.000149047699806594,False,52364.537365,16.49028,1653.21076,15.97975,202.76,0.1,-0.45,52369.110215,12.9152,1643.67896,15.92139,197.18,0.38,-1.82,-0.22838418282383044,-0.04147903321598195,0.004135721454945352,0.0007266931420134877,-0.006836560831319548,-0.22129657662040111,-9.55866349960921e-07
2,S01,L01,M13,4.113578,-7.728111059213742e-05,56.94309353235758,-0.0001457093658563674,False,52374.537725,8.33345,1632.10702,15.90685,189.49,0.6,-0.25,52379.71286,5.05313,1620.48562,15.93881,182.15,0.52,1.25,-0.22788833240092676,-0.04124470588057967,0.004000222495125886,0.0006579119954456193,-0.0068606919038551465,-0.2163400299862737,-1.878683486544741e-05
3,S01,L01,M14,3.445166,5.188634025544096e-05,49.54230376108717,-0.00014950907315468536,False,52384.53806,3.98645,1609.10482,15.74154,175.5,0.06,0.46,52389.044785,3.48581,1598.64052,16.02777,171.32,0.83,0.58,-0.22742265334004683,-0.04102484532148798,0.0038730454596318242,0.000593368412908653,-0.006883346552758228,-0.2219815945214422,1.5060621245954753e-05
4,S01,L01,M15,2.407983,-5.678131127992469e-05,22.446107732389095,-0.0001538983661048748,False,52394.538545,4.1927,1585.94351,16.13212,170.56,1.91,0.47,52398.008085,5.34631,1577.04808,15.49496,172.24,-0.69,-0.34,-0.22696546389279346,-0.040809188015906175,0.0037482629117582458,0.000530051366844274,-0.006905580685508632,-0.2284985384589964,-2.3580445243975845e-05
5,S01,L01,M12,3.427122,1.2302046934350802e-05,49.044883621646534,-0.00014845962285001861,False,52404.53883,6.49804,1561.74182,15.72878,176.97,0.56,-1.04,52409.02751,6.39876,1549.85838,15.74109,180.3,-0.28,-0.31,-0.2264582589326608,-0.040570164802076744,0.003609922466277845,0.0004598665630136707,-0.006930238556014295,-0.22042343723315566,3.589614532062413e-06
6,S01,L01,M13,4.003443,-0.0001749797282731363,55.90827830317778,-0.00014512955042750316,False,52414.53935,6.31377,1535.14982,15.98679,182.38,0.3,-0.77,52419.60435,5.26287,1520.98751,15.94423,182.14,0.56,0.18,-0.2259612873358566,-0.04033618500446279,0.0034744688697589494,0.000391156438173549,-0.00695439061214375,-0.21547915679168,-4.370731100034053e-05
7,S01,L01,M14,3.351271,4.4153061420840326e-05,48.15781796550712,-0.00014887628681257831,False,52424.53965,5.04586,1506.57859,15.89226,180.49,0.8,-1.04,52428.95248,4.19354,1493.19358,15.73584,179.5,0.07,0.38,-0.22549360966089588,-0.04011619016652528,0.0033470875975628294,0.00032654864844642586,-0.006977111843355672,-0.2210420734726629,1.3175019692779344e-05
8,S01,L01,M15,2.355218,1.6707412891236752e-05,19.075412932445005,-0.00015344129107932445,False,52434.540085,3.58837,1475.94001,16.28469,178.58,0.57,1.15,52437.95686,4.74513,1465.1211,15.6555,179.18,-0.0,-1.82,-0.2250338743692053,-0.039900112234832544,0.003221956182917417,0.0002630879102331275,-0.006999440558001634,-0.2278199024347959,7.093786176581851e-06
9,S01,L01,M12,3.319397,-0.00013587177341844626,47.408093936686555,-0.00014802538536677024,False,52444.540465,4.3558,1443.81133,15.78103,179.18,-0.13,-0.66,52448.92142,3.86863,1429.46762,15.67432,179.56,-0.42,0.17,-0.22452630334543816,-0.03966175924316087,0.003083909530785562,0.00019308252819262036,-0.007024085037648648,-0.21977870894410578,-4.093266741472812e-05
