      788.002700,        0.000000,        0.000000,        0.000000
     -199.353200,        0.000000,        0.000000,        0.000000
    -1676.758100,        0.000000,        0.000000,        0.000000
      -31.737100,        0.000000,        0.000000,        0.000000
     -932.468200,        0.000000,        0.000000,        0.000000
    -1675.639600,        0.000000,        0.000000,        0.000000
     -860.235900,        0.000000,        0.000000,        0.000000
     -138.386300,        0.000000,        0.000000,        0.000000
    -1668.392600,        0.000000,        0.000000,        0.000000
       -4.541000,        0.000000,        0.000000,        0.000000
      898.146200,        0.000000,        0.000000,        0.000000
    -1659.717000,        0.000000,        0.000000,        0.000000
        0.007751,        0.009321,        0.000000,        0.000000
        0.003104,        0.009348,        0.000000,        0.000000
        0.016402,        0.004592,        0.000000,        0.000000
        1.554700,        0.000000,        0.000000,        0.000000
       -1.269000,        0.000000,        0.000000,        0.000000
       23.729500,        0.000000,        0.000000,        0.000000
       -0.446610,        0.299709,        1.000000,       53.000000
       -0.811274,        0.123763,        1.000000,       53.000000
       -1.192322,        0.100728,        1.000000,       53.000000
       -1.582625,        0.090190,        1.000000,       53.000000
       -2.024419,        0.090615,        1.000000,       53.000000
       -2.555837,        0.092465,        1.000000,       53.000000
       -3.085911,        0.090200,        1.000000,       53.000000
       -3.429586,        0.099577,        1.000000,       53.000000
       -3.364869,        0.089882,        1.000000,       53.000000
       -3.017803,        0.091574,        1.000000,       53.000000
       -2.503630,        0.098000,        1.000000,       53.000000
       -1.914927,        0.092300,        1.000000,       53.000000
       -1.120179,        0.095424,        1.000000,       53.000000
       -0.012354,        0.102047,        1.000000,       53.000000
        1.265630,        0.097272,        1.000000,       53.000000
        2.269146,        0.127699,        1.000000,       53.000000
        2.882581,        0.246416,        1.000000,       53.000000
        3.180995,        0.362367,        1.000000,       53.000000
        3.053553,        0.364100,        1.000000,       53.000000
       -7.232614,        0.600304,        1.000000,       53.000000
       -7.364242,        0.602814,        1.000000,       53.000000
       -7.313114,        0.488209,        1.000000,       53.000000
       -7.113528,        0.339862,        1.000000,       53.000000
       -6.757684,        0.183813,        1.000000,       53.000000
       -6.202362,        0.092046,        1.000000,       53.000000
       -5.742971,        0.098140,        1.000000,       53.000000
       -5.310333,        0.093986,        1.000000,       53.000000
       -5.544546,        0.089631,        1.000000,       53.000000
       -5.713684,        0.094848,        1.000000,       53.000000
       -5.749585,        0.089629,        1.000000,       53.000000
       -4.779918,        0.102047,        1.000000,       53.000000
       -3.692576,        0.092633,        1.000000,       53.000000
       -2.166224,        0.092296,        1.000000,       53.000000
       -0.898197,        0.095576,        1.000000,       53.000000
        0.239783,        0.092393,        1.000000,       53.000000
        0.621998,        0.091816,        1.000000,       53.000000
        0.913949,        0.095943,        1.000000,       53.000000
        1.151822,        0.093428,        1.000000,       53.000000
        1.088845,        0.097635,        1.000000,       53.000000
        0.663471,        0.091280,        1.000000,       53.000000
        0.606097,        0.087533,        1.000000,       53.000000
        0.319092,        0.091346,        1.000000,       53.000000
       -0.172405,        0.088688,        1.000000,       53.000000
       -0.462973,        0.092005,        1.000000,       53.000000
       -0.533996,        0.095543,        1.000000,       53.000000
       -1.250232,        0.086769,        1.000000,       53.000000
       -2.348436,        0.087822,        1.000000,       53.000000
       -3.304344,        0.087370,        1.000000,       53.000000
       -3.937036,        0.089431,        1.000000,       53.000000
       -5.003624,        0.096283,        1.000000,       53.000000
       -6.032065,        0.093812,        1.000000,       53.000000
       -6.817179,        0.134545,        1.000000,       53.000000
       -7.621760,        0.304405,        1.000000,       53.000000
       -0.182218,        0.273073,        2.000000,       53.000000
       -0.218744,        0.185487,        2.000000,       53.000000
       -0.254640,        0.115571,        2.000000,       53.000000
       -0.293247,        0.073267,        2.000000,       53.000000
       -0.316427,        0.056371,        2.000000,       53.000000
       -0.276020,        0.058463,        2.000000,       53.000000
       -0.313713,        0.067035,        2.000000,       53.000000
       -0.360681,        0.068439,        2.000000,       53.000000
       -0.338139,        0.065137,        2.000000,       53.000000
       -0.234765,        0.064099,        2.000000,       53.000000
       -0.105609,        0.065470,        2.000000,       53.000000
        0.030999,        0.065206,        2.000000,       53.000000
        0.176460,        0.067965,        2.000000,       53.000000
        0.340377,        0.079549,        2.000000,       53.000000
        0.510785,        0.102726,        2.000000,       53.000000
        0.651899,        0.136641,        2.000000,       53.000000
        0.754193,        0.174961,        2.000000,       53.000000
        0.821183,        0.206711,        2.000000,       53.000000
        0.840577,        0.205833,        2.000000,       53.000000
        2.142695,        0.328202,        2.000000,       53.000000
        2.160663,        0.331060,        2.000000,       53.000000
        2.144585,        0.300091,        2.000000,       53.000000
        2.103497,        0.255565,        2.000000,       53.000000
        2.035820,        0.202277,        2.000000,       53.000000
        1.939729,        0.147205,        2.000000,       53.000000
        1.824529,        0.098379,        2.000000,       53.000000
        1.651424,        0.065908,        2.000000,       53.000000
        1.454435,        0.054019,        2.000000,       53.000000
        1.301810,        0.059673,        2.000000,       53.000000
        1.352587,        0.068744,        2.000000,       53.000000
        1.479130,        0.069886,        2.000000,       53.000000
        1.588238,        0.067005,        2.000000,       53.000000
        1.615793,        0.064820,        2.000000,       53.000000
        1.445609,        0.064809,        2.000000,       53.000000
        1.153880,        0.064805,        2.000000,       53.000000
        0.925997,        0.066099,        2.000000,       53.000000
        0.836055,        0.072029,        2.000000,       53.000000
        0.742793,        0.081601,        2.000000,       53.000000
        0.602877,        0.086757,        2.000000,       53.000000
        0.444608,        0.082363,        2.000000,       53.000000
        0.314496,        0.069512,        2.000000,       53.000000
        0.214777,        0.057498,        2.000000,       53.000000
        0.064201,        0.057528,        2.000000,       53.000000
        0.051058,        0.064243,        2.000000,       53.000000
        0.085375,        0.065020,        2.000000,       53.000000
        0.079155,        0.062697,        2.000000,       53.000000
        0.065262,        0.061402,        2.000000,       53.000000
        0.042244,        0.061871,        2.000000,       53.000000
        0.217428,        0.064794,        2.000000,       53.000000
        0.632280,        0.074141,        2.000000,       53.000000
        1.050940,        0.098994,        2.000000,       53.000000
        1.492522,        0.147243,        2.000000,       53.000000
        1.929576,        0.219375,        2.000000,       53.000000
        0.408858,        0.164547,        3.000000,       53.000000
        0.346461,        0.098228,        3.000000,       53.000000
        0.285310,        0.070182,        3.000000,       53.000000
        0.205166,        0.076762,        3.000000,       53.000000
        0.111282,        0.083137,        3.000000,       53.000000
        0.031453,        0.081114,        3.000000,       53.000000
        0.003962,        0.074628,        3.000000,       53.000000
       -0.043859,        0.067903,        3.000000,       53.000000
       -0.126059,        0.063236,        3.000000,       53.000000
       -0.132844,        0.063873,        3.000000,       53.000000
       -0.045293,        0.066242,        3.000000,       53.000000
        0.087325,        0.065436,        3.000000,       53.000000
        0.238414,        0.065554,        3.000000,       53.000000
        0.352352,        0.075170,        3.000000,       53.000000
        0.422364,        0.099929,        3.000000,       53.000000
        0.461562,        0.137393,        3.000000,       53.000000
        0.479040,        0.177844,        3.000000,       53.000000
        0.475731,        0.210410,        3.000000,       53.000000
        0.445636,        0.209397,        3.000000,       53.000000
       -1.770607,        0.236441,        3.000000,       53.000000
       -1.800954,        0.237855,        3.000000,       53.000000
       -1.818515,        0.203817,        3.000000,       53.000000
       -1.827185,        0.158432,        3.000000,       53.000000
       -1.820703,        0.109692,        3.000000,       53.000000
       -1.817618,        0.073781,        3.000000,       53.000000
       -1.723709,        0.068865,        3.000000,       53.000000
       -1.488672,        0.078566,        3.000000,       53.000000
       -1.129577,        0.084679,        3.000000,       53.000000
