# cfgfile = ./demo_res/MYGI//lambda/MYGI.1211.kaiyo_k4_L-02.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.455478,-0.00013092640288372935,25.193524159878137,-0.0003814441259002555,False,83379.544475,7.86517,1682.0468,16.05963,181.1,-1.03,-1.59,83383.06151,8.49689,1674.02407,16.43077,180.73,0.29,-1.53,-0.5438793844673655,0.03879721637276574,0.00046070950148675556,0.039360862290764825,-0.025529830017950898,-0.5676676185883701,-5.332012866078595e-05
1,S01,L01,M12,3.509147,-0.0001145598133349358,50.148941837796826,-0.0003415868025331912,False,83389.544845,10.7453,1657.99373,15.87827,183.3,-0.51,-3.72,83394.11555,10.41853,1646.3398,16.25583,183.18,-0.95,0.08,-0.5438663307095895,0.038793531051898825,0.00047018206440620544,0.039352873337843125,-0.025515144819749647,-0.5083516918174741,-3.264605710018298e-05
2,S01,L01,M13,4.104418,-8.187870568290988e-05,56.74441366023795,-0.00035065783258323124,False,83399.545305,11.18685,1632.58598,15.76999,184.83,-1.68,0.11,83404.71128,12.58664,1619.41791,16.5357,185.31,2.84,-1.95,-0.5438535652782095,0.038789926031365884,0.00047944856356909346,0.03934505868281202,-0.025500779545234456,-0.5218512574864871,-1.994891984269387e-05
3,S01,L01,M14,3.437806,2.821819591754971e-05,49.39456391547222,-0.00038614133218783817,False,83409.545625,12.32696,1606.73812,15.87408,187.52,-0.69,-1.67,83414.04499,12.5371,1594.42595,16.31864,188.99,0.44,-3.0,-0.5438415853004454,0.03878654201100766,0.0004881473359657032,0.03933772333676991,-0.02548729487417219,-0.5746580314070161,8.208199042514241e-06
4,S01,L01,M15,2.399918,-8.789103086358257e-05,22.218101643941424,-0.0003812793167898119,False,83419.546055,11.7772,1579.91058,15.88587,189.75,-1.49,-2.38,83423.00753,11.39836,1570.88134,16.55235,190.09,0.79,-0.94,-0.5438298377262081,0.03878322300971169,0.0004966793388097865,0.039330529201532745,-0.02547406926708555,-0.5674223486028214,-3.6622514129058814e-05
5,S01,L01,M12,3.410907,-0.00010410498920794196,48.76694180901612,-0.000341589316179112,False,83429.546425,10.35973,1553.51839,15.87909,191.88,1.28,-2.53,83434.01889,9.32917,1541.33097,16.27218,191.63,0.17,-3.14,-0.5438168232146856,0.0387795455050336,0.0005061334100435559,0.0393225583614492,-0.025459415074968995,-0.5083554326416131,-3.0521204245070876e-05
6,S01,L01,M13,3.985968,-7.293574343548085e-05,55.62831819876581,-0.0003507929011186196,False,83439.54676,7.17691,1526.24101,16.47472,191.66,-1.05,-2.25,83444.594285,5.91778,1512.89821,16.3715,191.85,0.24,-3.72,-0.5438040803420912,0.038775944386540376,0.0005153916364918031,0.03931475350728933,-0.025445065266722473,-0.5220522673556237,-1.8298125683768873e-05
7,S01,L01,M14,3.337026,4.870133971895656e-05,47.89181109764857,-0.0003863408269542352,False,83449.537125,3.43508,1499.59996,16.65175,192.04,1.61,-0.02,83453.93571,2.347,1486.85974,16.32693,191.95,-0.16,-3.05,-0.5437921086853488,0.03877256104420991,0.0005240904883298878,0.03930742106848015,-0.025431583268154912,-0.5749549208103965,1.4594234422793395e-05
8,S01,L01,M15,2.348133,-9.1476795433717e-05,18.9062763979274,-0.0003815316088559652,False,83459.5476,-0.33356,1471.43831,16.11378,191.15,-0.32,-0.4,83462.95729,-1.1417,1461.66778,16.14075,192.52,0.62,-2.65,-0.5437803228924709,0.038769230218093524,0.0005326548477255972,0.03930020288700219,-0.025418310558705297,-0.5677978112896408,-3.895724621804514e-05
9,S01,L01,M12,3.316522,-0.00012132202493629159,47.33589116416698,-0.000341958332108612,False,83469.537955,-3.36799,1443.38539,16.25405,191.67,-0.43,-3.57,83473.916035,-6.01332,1430.82177,15.63119,190.05,0.77,1.36,-0.5437673495744403,0.038765563951180804,0.0005420823772533212,0.03929225834625237,-0.02540370122039686,-0.5089046045378273,-3.6581100603672034e-05
