# cfgfile = ./demo_res/MYGI//lambda/MYGI.1212.kaiyo_k4_L-02.0_T0.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.444423,-0.00019761048953144785,24.32553319065363,-0.00029325122836654764,False,2967.542365,45.68853,1649.60018,16.48212,194.92,-0.19,-3.09,2971.048345,43.47521,1638.25256,16.07363,194.78,1.31,0.02,-0.20798663240739496,-0.036523515666742924,-0.11020581301264132,-0.00073928092257321,-0.04638749589126509,-0.4350890635047236,-8.084136400755837e-05
1,S01,L01,M12,3.466217,-0.00010716625344773079,49.608964686409195,-0.000256820147714682,False,2977.542665,43.11803,1616.98325,16.12192,195.69,0.99,-1.2,2982.07044,41.24533,1601.80411,16.20693,194.49,-0.63,-0.48,-0.20840483962557949,-0.036351139252711995,-0.11003607222692117,-0.0007674612971653258,-0.04640806918705909,-0.38103723616344914,-3.091735267807261e-05
2,S01,L01,M13,4.060158,6.525368204178417e-05,56.49250246639498,-0.00023094149563867046,False,2987.54304,39.18724,1583.56314,15.79134,195.35,1.1,-0.07,2992.664755,38.73126,1566.91923,15.78862,196.54,-0.48,0.02,-0.20881454683128553,-0.03618227082222086,-0.10986978140877415,-0.0007950701559218068,-0.046428223238349914,-0.34264176699786847,1.607171002748764e-05
3,S01,L01,M15,2.377058,-0.0001575278184267797,20.453992595855254,-0.0002837801575496333,False,3007.54385,35.07665,1518.89464,16.1348,195.61,0.05,-3.39,3010.982465,32.43625,1508.4434,15.78643,195.86,0.16,0.3,-0.2095768736130948,-0.03586807620286071,-0.1095603723231743,-0.0008464431387286931,-0.04646571995903025,-0.42103708713254806,-6.627007772918442e-05
4,S01,L01,M12,3.351792,-0.000131690291085945,47.92385226185431,-0.00024755199322660766,False,3017.544235,31.65202,1487.91697,16.26806,195.97,-0.05,-3.6,3021.957585,30.1607,1475.30403,15.34715,195.61,-0.04,0.73,-0.20999418568111272,-0.035696087705609114,-0.10939099819682603,-0.0008745663346009382,-0.04648624441163539,-0.3672863213621887,-3.928951769260891e-05
5,S01,L01,M13,3.922818,8.752026594265715e-05,55.13664102812959,-0.00022195629607244037,False,3027.544565,29.31708,1459.06185,16.26298,195.44,-0.71,-0.43,3032.52894,28.60604,1444.50361,15.82088,196.7,1.08,-3.13,-0.2104034751251565,-0.035527411075366715,-0.10922488250030915,-0.0009021489114064793,-0.04650637284465438,-0.3293106649034295,2.2310559894100912e-05
6,S01,L01,M14,3.299201,0.0001500761615848431,47.3501010834714,-0.0002444088979180729,False,3037.54499,27.56647,1430.76509,15.67183,197.06,-2.08,-1.09,3041.90575,27.28504,1418.63947,15.89791,196.19,-0.59,-2.18,-0.2107890109969579,-0.0353685289105516,-0.10906841008009796,-0.0009281304640938291,-0.046525331726771375,-0.3626229942828315,4.5488638486967936e-05
7,S01,L01,M15,2.327948,-9.53603929176182e-05,16.89070085740542,-0.00027567638999702413,False,3047.545365,26.01988,1404.04455,16.06179,195.7,-0.22,-1.84,3050.93487,25.55263,1394.83175,16.12932,195.87,-0.51,-2.44,-0.2111676391728659,-0.03521249856920445,-0.10891474412029274,-0.000953646024387947,-0.04654394953354467,-0.4090137423201009,-4.096328307918312e-05
8,S01,L01,M12,3.256887,-1.714979971335069e-05,46.369175273449486,-0.0002398602784947382,False,3057.54576,25.67182,1377.65716,16.3107,193.76,-1.17,-2.77,3061.864205,24.50885,1366.18522,16.39337,192.17,0.81,-1.28,-0.21158408982076177,-0.035040888050230104,-0.10874573193002895,-0.0009817095601441336,-0.046564425427865264,-0.3558743283823962,-5.2657030205072175e-06
9,S01,L01,M14,3.209491,0.00026198365463464936,45.83622483788926,-0.00023708315662987183,False,3077.546485,25.45758,1325.39399,16.00371,191.16,0.26,-1.65,3081.817535,25.47976,1313.93678,16.07111,189.61,0.21,-1.58,-0.21237911983472044,-0.034713291637362705,-0.10842309072780676,-0.0010352809871681864,-0.04660350998400694,-0.35175398638705796,8.162778915243862e-05
10,S01,L01,M15,2.291098,-0.00010526080914748462,13.51796308092446,-0.0002686023910825519,False,3087.54686,25.91412,1299.25579,15.56773,189.38,-0.69,0.41,3090.899515,27.42909,1290.80555,16.58927,190.37,0.74,-2.71,-0.21275885267453948,-0.034556829758208854,-0.1082689937787095,-0.0010608662985997217,-0.046622175513963804,-0.39851823790201185,-4.594339008959225e-05
11,S01,L01,M12,3.165307,2.1101484746399335e-05,44.769202550666506,-0.00023284732529581573,False,3097.537205,27.77176,1272.95773,16.50028,191.73,0.64,-2.28,3101.76407,28.13721,1261.85574,15.47568,193.27,0.06,-1.31,-0.21317387515513964,-0.034385834655731924,-0.10810058241021442,-0.0010888272672506245,-0.046642573631337406,-0.3454693958720787,6.6664891419376815e-06
12,S01,L01,M13,3.692818,-6.195569402849201e-06,52.59118120271803,-0.00020735156636769348,False,3107.537565,27.67701,1246.92663,15.97862,193.79,-1.69,-0.45,3112.29194,27.60764,1233.89795,16.10373,194.77,1.64,-0.85,-0.21358241407160078,-0.034217518358658744,-0.10793480882751855,-0.0011163490575712733,-0.04666265094078777,-0.30764201510655514,-1.6777348363361533e-06
13,S01,L01,M14,3.124456,0.00020313987698417947,44.31219901188723,-0.0002298676443284572,False,3117.538035,27.63277,1219.42158,15.61679,195.17,0.69,-2.77,3121.72405,26.58794,1208.03013,15.42359,195.92,-0.96,-0.07,-0.21396916445007774,-0.034058185850552605,-0.107777883113341,-0.00114240062006029,-0.046681655450462045,-0.34104852231307553,6.501607863390602e-05
14,S01,L01,M15,2.261663,-2.103657696486446e-05,9.91583959668668,-0.0002613023791623362,False,3127.53837,26.92634,1191.51769,16.71734,195.76,1.53,-3.91,3130.86159,24.97926,1182.02021,15.52159,194.83,-0.16,1.01,-0.2143500658875485,-0.033901269918476966,-0.10762333754274214,-0.0011680556260255956,-0.046700370534628666,-0.3876874039865612,-9.301375565176802e-06
15,S01,L01,M12,3.076157,0.00016832334180982635,43.05832207411129,-0.0002254288025064513,False,3137.53875,24.97616,1163.89213,16.00629,194.87,2.25,0.57,3141.676465,25.22091,1151.83333,15.7984,195.97,-0.51,-1.23,-0.2147643717101003,-0.03373060095324852,-0.10745524709013728,-0.0011959572819863883,-0.046720724500182734,-0.33446273052580927,5.4718709678935884e-05
