,ABIC,log(Lambda),mu(t),dE,dN,dU
0,35389.86179080237,-1.0,1.0,0.1834448767011447,-0.04711855230563264,0.05646151685075559
1,36103.55193708543,-2.0,1.0,0.185132204734897,-0.0431299910325821,0.055197136311662676
2,39448.77606945824,-1.0,0.0,0.18473432601969755,-0.07390977659537548,0.04966179179372726
3,40805.04377982694,-2.0,0.0,0.18530712182864487,-0.0715918533515759,0.04584751173886867
