,ABIC,log(Lambda),mu(t),dE,dN,dU
0,17945.97202478643,-1.0,1.0,-0.11006953538444249,0.04775971243115141,-0.11365521677427849
1,18035.824444388363,-2.0,1.0,-0.11156533542344928,0.053294355741511,-0.11940302783131432
2,21316.388598076734,-1.0,0.0,-0.1144879410525648,0.021936620174775216,-0.14158960095746387
3,21800.911583777528,-2.0,0.0,-0.12049335571828505,0.038273351715607425,-0.15288878592076244
