# cfgfile = ./demo_res/MYGI//lambda/MYGI.1801.meiyo_m5_L-01.0_T0.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.432783,-0.0002832979148068888,23.434311014897702,-0.0002495482977174833,False,81479.402695,-46.26272,1617.04024,12.93409,176.31,0.87,-1.6,81482.897035,-47.98772,1604.91652,13.15803,174.74,-0.53,1.7,-0.158586009749971,-0.11231654748079675,-0.11716057713402367,0.02977391776290112,-0.014261684335116095,-0.3691166842427363,-0.00011645013747912936
1,S01,L01,M12,3.509047,-0.0002109484153480609,50.286615753177955,-0.00022265593359800317,False,81480.49272,-47.06143,1613.08934,12.73907,175.45,0.14,0.29,81485.063325,-47.9926,1597.41694,13.14708,174.69,-0.56,-0.07,-0.15860751472247536,-0.11224363786398289,-0.11725749386996176,0.029769640140685207,-0.014272656028371394,-0.32933913269851117,-6.011558561286323e-05
2,S01,L01,M12,3.481297,-0.00025553497868945605,49.88693151167206,-0.00022085412022086488,False,81489.392705,-49.21048,1582.78763,13.41581,172.52,0.73,1.08,81493.93556,-47.94957,1567.0299,13.19147,172.26,0.21,-3.4,-0.15872498858205708,-0.11184571306187638,-0.1177864797966596,0.029746291823654188,-0.014332556803439886,-0.3266739997944733,-7.340223448026872e-05
3,S01,L01,M13,4.065518,-0.00014374406693256259,56.69158754173061,-0.00022991543162583902,False,81490.482725,-49.481,1578.73453,13.11666,171.64,-1.44,1.09,81495.6098,-48.78718,1561.59423,13.28783,171.39,3.65,0.06,-0.1587432718420792,-0.11178382038094758,-0.11786876292935342,0.029742660047075396,-0.01434187723614858,-0.34007694123421617,-3.535688857669861e-05
4,S01,L01,M15,2.380303,-0.0003100238771456605,20.271538553514148,-0.00024374013752003203,False,81510.48284,-45.78414,1511.38792,12.94343,167.87,-1.09,-0.19,81513.9247,-44.83823,1499.55598,13.62467,167.11,0.29,-0.03,-0.15899644519818085,-0.11092593160123218,-0.11900932206160626,0.029692325782913892,-0.014471137547810785,-0.36052560647044485,-0.0001302455515729134
5,S01,L01,M12,3.356162,-0.00037277248841328985,48.023196355092836,-0.00021370517730481267,False,81529.39287,-41.45388,1449.0811,13.34986,167.7,1.0,0.75,81533.81059,-40.17997,1434.902,13.33569,169.79,0.76,-1.16,-0.15925086634856306,-0.1100572702063909,-0.12016404671910536,0.02964139908385778,-0.01460212799416136,-0.31609971766492256,-0.00011107106522667554
6,S01,L01,M13,3.885938,-0.000285370683632083,54.88429081145905,-0.0002210031963537757,False,81539.392965,-38.63951,1416.65537,13.58545,169.42,-0.77,-1.98,81544.34046,-38.11625,1399.87953,13.00488,168.2,-2.17,-0.66,-0.15938399270253373,-0.1095975920237528,-0.12077491880946628,0.029614480276416513,-0.014671470016623629,-0.32689450415528476,-7.343675674498229e-05
7,S01,L01,M14,3.261561,-0.0002963192510656576,46.742538116100434,-0.000245336423550519,False,81540.483095,-38.72409,1413.45133,14.04483,169.6,1.48,-0.92,81544.806215,-37.90343,1398.47993,13.13878,168.61,-1.59,-1.41,-0.1593940373869645,-0.10956275480860235,-0.12082120854181141,0.029612441103729382,-0.014676725498364929,-0.36288673580719316,-9.08519727411683e-05
8,S01,L01,M14,3.237646,-0.00028104328190127476,46.35092543121246,-0.0002436914035848717,False,81549.39295,-36.69102,1383.84163,12.66466,168.03,-0.88,0.51,81553.692155,-36.10746,1370.0343,13.5401,167.84,0.51,1.58,-0.15950817778790574,-0.10916429589582419,-0.12135055582966804,0.029589132688326185,-0.014736838368431801,-0.36045352219368954,-8.680482112660703e-05
9,S01,L01,M15,2.325278,-0.00021295164417836306,16.156751076645747,-0.00023680374263739136,False,81550.48308,-36.15857,1380.46402,12.92888,168.38,-1.77,-0.52,81553.869915,-36.10582,1369.44721,13.57242,167.81,0.77,1.7,-0.15951627697273546,-0.10913590704390941,-0.12138826547399793,0.02958747270719847,-0.014741121251186848,-0.3502657124815978,-9.158115467413491e-05
10,S01,L01,M15,2.314363,-0.00021928062411974447,15.200243877083636,-0.0002351837074271745,False,81559.393025,-34.25791,1351.10596,13.01384,167.77,-0.28,-0.72,81562.768945,-33.76926,1340.22792,13.2889,168.94,0.38,0.66,-0.15962909132129988,-0.10873715286651342,-0.1219178064941761,0.029564175475610174,-0.014801277616717156,-0.34786945480073517,-9.474772285926816e-05
11,S01,L01,M12,3.263877,-0.00017394882001144814,46.52863099148669,-0.00020805067679586551,False,81560.483055,-34.19841,1347.35476,12.57543,168.11,-1.22,-0.2,81564.80849,-33.07359,1333.26933,13.40233,168.88,0.13,0.78,-0.15964874570210974,-0.10866707971151734,-0.12201083834012397,0.02956008488484802,-0.014811848298502267,-0.3077359239704677,-5.3295151750953895e-05
12,S01,L01,M12,3.238302,-0.0003331231166701907,46.077902354453016,-0.000206356780290391,False,81569.39304,-32.43195,1318.34819,13.6428,170.98,0.21,0.19,81573.6929,-31.5616,1304.21556,13.18043,171.76,0.44,-1.86,-0.15975964592016018,-0.10826865208955523,-0.12253968198894302,0.029536843439113607,-0.014871947144541046,-0.30523041514804744,-0.00010286968808659314
13,S01,L01,M13,3.774603,-6.459348080325254e-05,53.64997415452062,-0.00021504255112277307,False,81570.483075,-32.24328,1314.60482,13.70261,170.41,-0.43,0.91,81575.319235,-31.62875,1298.34016,12.97952,172.57,-0.69,-1.23,-0.1597764105420786,-0.10820783089226772,-0.12262038739204512,0.029533298876407127,-0.01488112032498497,-0.3180778797834134,-1.711265550397023e-05
14,S01,L01,M13,3.742668,6.74110606694237e-06,53.278382350106014,-0.00021315591659346373,False,81579.39321,-31.75321,1285.16104,13.38134,171.7,0.55,1.2,81584.197435,-31.85823,1269.40494,13.24104,172.98,0.84,1.38,-0.15988521479801177,-0.10780953932516311,-0.12314874634414208,0.029510106800872765,-0.014941183500182888,-0.3152872845831812,1.8011498927883451e-06
15,S01,L01,M14,3.154166,-0.00018553422851098008,44.851634333927365,-0.00023753803927076413,False,81580.483235,-31.24194,1281.42708,13.19675,171.34,-0.9,-0.26,81584.69896,-31.9727,1267.57911,13.3204,172.74,0.63,1.96,-0.15989487190574198,-0.10777390357761624,-0.12319600781420537,0.029508033335981988,-0.01494655676638184,-0.35135183945998344,-5.882196070561285e-05
16,S01,L01,M14,3.130011,-1.4755325121188283e-05,44.40372118653619,-0.0002356213474426912,False,81589.403245,-30.93704,1251.7687,13.17848,171.56,1.15,-0.99,81593.594815,-31.33146,1237.65627,12.84108,172.55,-1.92,1.34,-0.16000164734403866,-0.10737499618911178,-0.12372485420891077,0.02948484960529589,-0.015006692077768799,-0.34851678532912184,-4.714144813289245e-06
17,S01,L01,M15,2.281738,-0.00019593901002639652,11.811347706165435,-0.00022892822626821306,False,81590.49317,-31.04889,1248.0865,13.13851,171.98,0.22,-0.25,81593.836465,-31.35859,1236.77395,12.78903,172.47,-2.13,1.38,-0.16000956325053395,-0.10734518148478758,-0.12376437092159714,0.029483118131080722,-0.015011185974363296,-0.3386167270327709,-8.58727031878316e-05
18,S01,L01,M15,2.274023,-0.00019577071297965297,10.814519728658382,-0.00022705177225249113,False,81599.39318,-30.42796,1218.21156,13.04956,171.59,-0.29,-0.78,81602.72876,-30.95265,1207.24886,13.0909,171.8,-1.27,1.42,-0.16011379422286498,-0.10694680243591681,-0.12429215236287658,0.029460013430847226,-0.015071215068938798,-0.3358411902298656,-8.609003206196814e-05
19,S01,L01,M12,3.151362,-0.00020661617034968815,44.509569549392495,-0.00019974613507678217,False,81600.48331,-30.58847,1214.81202,13.08948,172.19,-0.47,-0.27,81604.69623,-30.90936,1200.51904,13.46406,170.76,-0.64,1.16,-0.1601314394145692,-0.10687834126959558,-0.12438281047680136,0.029456048268141723,-0.015081527804549515,-0.2954523502833659,-6.556408636954059e-05
20,S01,L01,M12,3.126742,-0.00014674695522482164,44.04749311758658,-0.00019779863977057954,False,81609.39324,-30.39098,1184.53521,12.68261,172.28,-0.44,-0.18,81613.58154,-29.70756,1170.80659,13.46331,170.42,-1.1,-0.67,-0.16023279565416726,-0.10647989766520682,-0.12491023452752986,0.029432997948831714,-0.015141530616686862,-0.29257173351868004,-4.693286341656e-05
