# cfgfile = ./demo_res/MYGI//lambda/MYGI.1309.kaiyo_kx_L-02.0_T0.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.458848,-0.000136093715320878,24.640612434861595,-0.00017264996337111246,False,59735.54115,5.70757,1656.91523,15.95864,172.05,0.8,0.52,59739.061555,7.55725,1646.89133,15.51863,173.31,1.65,-2.09,-0.21630670952459957,-0.02739555712107025,-0.020370016476707414,-0.05567788406106084,-0.003851028086885651,-0.2549918670143756,-5.5348567833748974e-05
1,S01,L01,M12,3.505977,-6.820899498172962e-05,50.26675482908013,-0.00019946079481102032,False,59745.541555,8.40963,1627.27093,15.91278,174.26,1.17,-2.01,59750.10909,7.49531,1613.01354,15.70435,174.61,0.15,1.21,-0.21668182641248812,-0.027394453764430823,-0.02033798867753321,-0.055656252558652,-0.003833673190965847,-0.29458958155529685,-1.945506059558566e-05
2,S01,L01,M15,2.394808,-5.674993117386437e-05,20.981487885220048,-0.00017176370201000917,False,59775.54269,8.07537,1533.84229,15.71995,176.51,0.11,-0.34,59778.999055,7.40904,1523.2903,16.00752,175.55,0.7,0.4,-0.2177312986705299,-0.02739136734155611,-0.020248389367827618,-0.05559572269790762,-0.003785113372916142,-0.25368292124504077,-2.3697069315729846e-05
3,S01,L01,M12,3.389592,6.8234792477737135e-06,48.565342242286505,-0.00019854352686791458,False,59785.543075,7.63929,1501.97529,15.53619,176.07,-1.56,-0.06,59789.994225,8.51763,1488.36649,15.85524,175.7,0.52,-1.78,-0.2181054159354574,-0.027390267216513164,-0.020216449166737607,-0.055574141027940636,-0.003767800427227095,-0.2932348412425972,2.013068017558961e-06
4,S01,L01,M14,3.311291,-8.39532360911476e-05,47.5982773383075,-0.00013625187748227466,False,59805.54386,7.67327,1439.15435,15.64866,176.06,-0.91,-1.19,59809.91671,7.28778,1425.04361,15.59765,176.02,-0.52,-0.45,-0.2188167465160602,-0.027388175600693447,-0.020155716911704584,-0.05553310106469574,-0.0037348786800940423,-0.20123445116949468,-2.535362675498698e-05
5,S01,L01,M15,2.339228,-6.147863628092675e-05,17.03797822808221,-0.00017082688898870514,False,59815.544215,7.21987,1407.51742,15.58004,175.75,-0.69,-0.08,59818.945,7.21188,1397.00735,15.89494,175.58,1.2,-0.93,-0.21915575975716411,-0.027387178789632424,-0.020126770460355443,-0.05551353930851462,-0.003719186691856412,-0.2522993142249094,-2.6281592166700618e-05
6,S01,L01,M12,3.276522,-2.7652053702013084e-05,46.73910547429756,-0.00019760613315329836,False,59825.544605,6.94667,1375.8449,16.041,176.04,0.35,-0.73,59829.882685,6.49605,1362.63828,15.66486,176.46,2.23,-0.37,-0.21952876782127778,-0.027386082031747493,-0.020094919123318025,-0.05549201408443953,-0.0037019197048715783,-0.2918503765792382,-8.439453085318238e-06
7,S01,L01,M13,3.814518,-0.0001405826179196706,54.16196657719162,-0.0001647469193518425,False,59835.54497,5.59898,1345.2072,16.29311,177.5,1.92,0.73,59840.421045,5.60433,1329.98197,15.52864,177.55,0.44,-0.79,-0.21989463689301922,-0.02738500626180415,-0.02006367461213835,-0.05547089895611336,-0.0036849816521168015,-0.2433196261970478,-3.6854621716209124e-05
8,S01,L01,M15,2.295983,-0.00012928792270585637,13.045114792378342,-0.0001698971410186616,False,59855.54578,4.13833,1284.89779,15.74067,175.87,1.29,-2.29,59858.90332,2.53601,1274.18537,15.2584,175.51,-1.62,1.2,-0.22058009052801764,-0.027382990764324253,-0.020005129060624204,-0.05543133497412994,-0.0036532439936323314,-0.25092614178916073,-5.6310487797974276e-05
9,S01,L01,M12,3.175392,-0.00010071827345537646,44.95966185876617,-0.00019671065793739725,False,59865.54618,2.22376,1255.24472,16.27135,175.33,0.78,-0.25,59869.78313,2.67901,1242.52029,15.08435,174.66,-0.29,-1.35,-0.22095196390282149,-0.02738189726328435,-0.019973360737428558,-0.055409867958030073,-0.0036360230917528436,-0.2905278225936523,-3.171837475668404e-05
