# cfgfile = ./demo_res/MYGI//lambda/MYGI.1309.kaiyo_kx_L-01.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.458848,-0.00012330310453529276,24.640423793120476,-0.00017365532864955605,False,59735.54115,5.70757,1656.91523,15.95864,172.05,0.8,0.52,59739.061555,7.55725,1646.89133,15.51863,173.31,1.65,-2.09,-0.2062710889987288,-0.017973511812650708,-0.029564471534748123,-0.05785544909807976,-0.00029957439837258377,-0.25647672090241674,-5.0146696556799264e-05
1,S01,L01,M12,3.505977,-6.895843037457917e-05,50.266763407462804,-0.00020409859559392682,False,59745.541555,8.40963,1627.27093,15.91278,174.26,1.17,-2.01,59750.10909,7.49531,1613.01354,15.70435,174.61,0.15,1.21,-0.206711885991606,-0.01799747390388861,-0.02952799015850785,-0.05781749149431819,-0.0002791118403979838,-0.30143928750010524,-1.9668819953633232e-05
2,S01,L01,M15,2.394808,-4.298090354493536e-05,20.981270822658104,-0.00017213728041819094,False,59775.54269,8.07537,1533.84229,15.71995,176.51,0.11,-0.34,59778.999055,7.40904,1523.2903,16.00752,175.55,0.7,0.4,-0.20794489158750584,-0.018064519434562214,-0.02942594054506644,-0.0577112528544856,-0.0002218454299286881,-0.2542346703095556,-1.794753631394891e-05
3,S01,L01,M12,3.389592,8.692887030902835e-06,48.56534406316618,-0.000202521723065866,False,59785.543075,7.63929,1501.97529,15.53619,176.07,-1.56,-0.06,59789.994225,8.51763,1488.36649,15.85524,175.7,0.52,-1.78,-0.20838435350089213,-0.018088422412182288,-0.029389563393934615,-0.057673366832432314,-0.00020142499041174162,-0.29911035755350796,2.564582118114167e-06
4,S01,L01,M14,3.311291,-7.13076235379754e-05,47.59825430270487,-0.00013744607054388,False,59805.54386,7.67327,1439.15435,15.64866,176.06,-0.91,-1.19,59809.91671,7.28778,1425.04361,15.59765,176.02,-0.52,-0.45,-0.20921980803926718,-0.018133874470680086,-0.029320393264411097,-0.05760131528696071,-0.0001625905313378986,-0.20299819042786807,-2.1534689502666904e-05
5,S01,L01,M15,2.339228,-4.684860564146736e-05,17.037731703769282,-0.0001705630265378135,False,59815.544215,7.21987,1407.51742,15.58004,175.75,-0.69,-0.08,59818.945,7.21188,1397.00735,15.89494,175.58,1.2,-0.93,-0.20961792154526077,-0.018155538421945495,-0.02928742355887337,-0.05756696951318474,-0.00014407897855821803,-0.2519096079216232,-2.0027378964969367e-05
6,S01,L01,M12,3.276522,-2.3262883931549546e-05,46.7391038644148,-0.00020093041608450793,False,59825.544605,6.94667,1375.8449,16.041,176.04,0.35,-0.73,59829.882685,6.49605,1362.63828,15.66486,176.46,2.23,-0.37,-0.21005591269690055,-0.018179376318958156,-0.0292511432756577,-0.057529175328695926,-0.00012370871584941348,-0.2967601089334298,-7.099871122961954e-06
7,S01,L01,M13,3.814518,-0.0001380044232835536,54.16197101271803,-0.00016856857580166792,False,59835.54497,5.59898,1345.2072,16.29311,177.5,1.92,0.73,59840.421045,5.60433,1329.98197,15.52864,177.55,0.44,-0.79,-0.21048547726862535,-0.018202759622887234,-0.029215551689402333,-0.05749210072494973,-0.0001037260084331299,-0.24896394429709767,-3.617873169914354e-05
8,S01,L01,M15,2.295983,-0.0001140645586046061,13.044839922159468,-0.00016904108425072953,False,59855.54578,4.13833,1284.89779,15.74067,175.87,1.29,-2.29,59858.90332,2.53601,1274.18537,15.2584,175.51,-1.62,1.2,-0.21129014616650382,-0.01824657268630238,-0.029148852064862674,-0.05742263369828762,-6.628284664553994e-05,-0.24966180608202782,-4.968005364351831e-05
9,S01,L01,M12,3.175392,-9.438826237098231e-05,44.95965512048454,-0.00019943566542639913,False,59865.54618,2.22376,1255.24472,16.27135,175.33,0.78,-0.25,59869.78313,2.67901,1242.52029,15.08435,174.66,-0.29,-1.35,-0.21172662974204826,-0.018270344899135506,-0.02911265325565527,-0.057384943026577456,-4.596621578269828e-05,-0.29455246721958334,-2.9724916599582762e-05
