# cfgfile = ./demo_res/MYGI//lambda/MYGI.1607.kaiyo_k4_L-01.0_T0.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M15,2.446588,2.089425914066715e-05,24.462746437095007,-0.0001986366191421206,False,72609.5464,-1.03083,1655.37741,15.81587,181.42,0.87,-1.5,72613.054545,-2.04801,1644.57372,15.84683,181.15,-0.91,0.96,-0.3084240072053876,0.02204800789653323,0.013143488177310704,0.027786128590952863,-0.009077351031974636,-0.29471810128305026,8.540162520484507e-06
1,S01,L01,M12,3.493262,-4.909038103778126e-06,49.98347158676876,-0.00017748164617312432,False,72619.546765,-3.2149,1625.21413,15.94855,180.03,-0.3,-2.27,72624.101585,-5.28655,1612.10721,15.94932,179.51,0.03,2.42,-0.30834408815781944,0.022014240774685414,0.01303564229574464,0.02775327321622576,-0.009046053096608372,-0.26333036677043253,-1.4052876949333104e-06
2,S01,L01,M13,4.076153,-0.0001231867852978817,56.63136867887026,-0.00018870573560245702,False,72629.547155,-5.61854,1596.97125,15.98712,178.79,-0.5,-0.8,72634.684865,-6.99873,1582.98421,15.60046,177.93,-0.42,-0.28,-0.30826600767818957,0.021981217857358765,0.012930174593819631,0.027721145801104376,-0.009015444051794127,-0.27998360190668564,-3.0221334993529858e-05
3,S01,L01,M14,3.407271,0.00011658720945815251,48.987181259910216,-0.0002092930252361525,False,72639.537545,-7.91648,1570.46353,16.48409,176.53,0.02,2.07,72644.006375,-7.86922,1558.96858,15.99506,176.41,-0.4,-1.1,-0.3081928152543543,0.021950235461342865,0.012831225146545815,0.02769100750081848,-0.008986727267305232,-0.3105290619412517,3.4217181274442954e-05
4,S01,L01,M15,2.390113,0.00012946074172809444,21.249496417214857,-0.00019985381080296182,False,72649.537885,-8.94829,1545.32581,16.01482,175.09,0.41,1.71,72652.989555,-8.65967,1536.70244,16.19402,174.66,-0.45,-0.35,-0.308120923598161,0.021919780064918466,0.012733960133612776,0.027661386066481476,-0.008958501360607269,-0.2965240543682869,5.416511341852642e-05
5,S01,L01,M12,3.399522,-6.777835179611118e-05,48.637092826296794,-0.00017875328047804506,False,72659.53831,-9.06803,1520.75265,15.53408,173.54,-2.21,1.51,72663.99939,-9.51142,1510.47933,16.32285,172.94,1.4,-1.54,-0.3080414170591807,0.021886073354636257,0.012626313151647924,0.027628607922032717,-0.008927266933888296,-0.26521709666692,-1.993761234553304e-05
6,S01,L01,M13,3.966973,-0.00010332287625395804,55.57010361802665,-0.00018988827433511214,False,72669.53868,-11.54937,1497.30987,16.35798,171.88,-1.4,7.82,72674.56721,-8.11198,1486.30811,15.48689,173.59,0.22,-5.56,-0.30796363755900197,0.021853076048326314,0.012520933579734548,0.027596525771089016,-0.00889669658860907,-0.28173814027673527,-2.6045772495542074e-05
7,S01,L01,M14,3.322006,0.00010251972644457025,47.68528439598737,-0.0002102717457727066,False,72679.53912,-10.70221,1474.94942,16.58729,171.69,0.24,5.07,72683.922685,-8.52776,1465.47331,15.90662,173.0,0.3,-4.43,-0.30789048548193154,0.02182202374661277,0.012421767286151776,0.027566340669891033,-0.008867935882663373,-0.3119811942795169,3.0860789066777805e-05
8,S01,L01,M15,2.348833,0.00011013146612715672,18.429125280605234,-0.00020076812270142732,False,72689.53951,-9.32463,1453.19448,16.42389,171.56,0.38,2.37,72692.9499,-9.43697,1445.56182,16.74731,171.63,-0.0,-0.16,-0.30781861064194405,0.021791498299650387,0.01232428529352703,0.02753667391288982,-0.008839672080101304,-0.29788062330235365,4.688773792226042e-05
9,S01,L01,M12,3.318762,-3.346456891101657e-05,47.38274026477828,-0.0001797746456828055,False,72699.53984,-9.93204,1431.01745,16.21681,170.64,-0.52,4.86,72703.92016,-7.80364,1421.5742,15.94596,169.25,-0.5,-1.82,-0.30773943321276925,0.021757855950904098,0.012216851791400137,0.027503985787134685,-0.008808534701779516,-0.26673250110324,-1.0083449464293182e-05
