# cfgfile = ./demo_res/MYGI//lambda/MYGI.1408.meiyo_mx_L-02.0_T1.0-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
0,S01,L01,M12,3.513992,3.634817898994223e-05,50.31958876522549,6.934308936783625e-05,False,43239.543495,11.48399,1645.40441,13.81731,183.32,0.8,-0.06,43244.119045,11.48244,1633.94313,13.85655,185.15,0.48,0.33,0.09722481557140114,0.03854968465528276,-0.007770722179306249,0.02253059715390501,0.011646310494004164,0.10265225868263028,1.034384227110996e-05
1,S01,L01,M13,4.109823,0.0003055877190072329,57.06208258546327,5.1174193052906216e-05,False,43249.543465,10.49359,1619.22307,13.40963,186.74,1.15,-0.39,43254.714845,9.267,1605.33284,13.73428,187.71,-0.8,-0.08,0.09712446265980226,0.03853017151250476,-0.0077306891958005275,0.022517217644691858,0.011649453632734,0.07575587633940035,7.43554452362627e-05
2,S01,L01,M15,2.404768,-1.7776387409203151e-06,21.893434606987142,6.601365769773993e-05,False,43269.543655,2.84009,1566.02761,13.83056,188.37,0.84,0.2,43273.00998,1.55596,1556.67042,13.58166,186.63,-0.79,0.33,0.09693786222706766,0.038493889250349314,-0.007656252081159411,0.022492340719855508,0.01165529803451,0.09772352412262385,-7.392142364337495e-07
3,S01,L01,M12,3.419022,0.00011416432630424964,48.97429951574168,6.94242137143249e-05,False,43279.543615,-1.40777,1539.01198,12.74477,182.99,0.45,0.77,43284.024195,-1.9888,1526.95548,14.09269,180.52,-0.21,0.43,0.09683546166776644,0.03847397974700632,-0.007615405419523721,0.022478690112532278,0.011658505380409159,0.10277235136204693,3.3390930594845436e-05
4,S01,L01,M13,3.989403,0.0002598541858951186,55.90900159278898,5.12925233820254e-05,False,43289.54371,-2.84298,1512.57593,13.47846,178.5,0.15,2.3,43294.59467,-2.29591,1498.21953,13.43637,177.24,1.73,0.23,0.09673521784693395,0.038454490542265754,-0.007575421219973676,0.022465327901118153,0.01166164536703756,0.07593104701127955,6.513610830871652e-05
5,S01,L01,M15,2.354648,2.578877174669102e-05,18.607625752003173,6.641868621313079e-05,False,43309.54381,0.34864,1458.47709,13.48114,178.06,-0.31,-0.45,43312.960015,0.77451,1449.63923,13.64944,178.99,0.3,0.21,0.09654824057925848,0.038418141940005895,-0.00750084919272349,0.022440407111591544,0.011667502943110702,0.09832310934899291,1.0952283206105973e-05
6,S01,L01,M12,3.320632,-3.91687718737392e-05,47.45860494125927,6.991187306384975e-05,False,43319.543815,1.51048,1432.37494,13.05481,179.93,-0.08,-0.08,43323.926005,1.73041,1420.36067,13.69556,180.44,-0.04,0.69,0.09644605017599789,0.038398278122261945,-0.0074600979261011495,0.022426788697529697,0.011670704950255333,0.10349425940151838,-1.1795577430362414e-05
7,S01,L01,M13,3.871778,0.00030168374271876634,54.688615139748336,5.183821870924628e-05,False,43329.543885,2.26966,1405.75409,13.48247,180.73,1.43,0.18,43334.47722,2.52256,1392.44712,13.9398,181.36,1.4,-0.34,0.09634587255219651,0.03837880721750574,-0.007420153588974649,0.022413439874233464,0.01167384441600602,0.07673886879139427,7.791865719541935e-05
8,S01,L01,M15,2.313428,0.00012877092557378453,15.209207395204686,6.687406654863291e-05,False,43349.543935,2.1322,1352.25035,13.3747,182.56,0.42,-0.48,43352.91892,1.74303,1343.39011,14.34038,182.74,0.76,0.48,0.09615846176742537,0.0383423863522343,-0.007345439455476499,0.02238847108649046,0.011679719359778882,0.09899723304935155,5.566238740681989e-05
9,S01,L01,M12,3.226917,0.0001998440607476369,45.892739729115846,7.02807111302659e-05,False,43359.54396,1.23106,1324.68983,12.70618,182.38,-0.7,-0.48,43363.832435,0.84212,1312.77898,13.52495,182.01,-0.46,-0.25,0.09605648811405623,0.03832257223568497,-0.0073047945078865036,0.02237488757163789,0.01168291712758189,0.10404026998384058,6.193033807427861e-05
