,ABIC,log(Lambda),mu(t),dE,dN,dU
0,21784.61141660653,-1.0,1.0,-0.1208104541039864,0.054992319771893027,-0.16692492057522315
1,21885.61960888525,-2.0,1.0,-0.11727589290593175,0.06079749462653776,-0.17090233594580667
2,28449.071160965173,-1.0,0.0,-0.07827569540414508,-0.05855348668624023,-0.1339730188392033
3,29017.510112444386,-2.0,0.0,-0.08490130104811909,-0.054536237525185056,-0.1389067389309877
