# cfgfile = ./initcfg/MYGI/MYGI.1801.meiyo_m5-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M15,2.432783,0.0,0.0,0.0,False,81479.402695,-46.26272,1617.04024,12.93409,176.31,0.87,-1.6,81482.897035,-47.98772,1604.91652,13.15803,174.74,-0.53,1.7
1,S01,L01,M12,3.509047,0.0,0.0,0.0,False,81480.49272,-47.06143,1613.08934,12.73907,175.45,0.14,0.29,81485.063325,-47.9926,1597.41694,13.14708,174.69,-0.56,-0.07
2,S01,L01,M12,3.481297,0.0,0.0,0.0,False,81489.392705,-49.21048,1582.78763,13.41581,172.52,0.73,1.08,81493.93556,-47.94957,1567.0299,13.19147,172.26,0.21,-3.4
3,S01,L01,M13,4.065518,0.0,0.0,0.0,False,81490.482725,-49.481,1578.73453,13.11666,171.64,-1.44,1.09,81495.6098,-48.78718,1561.59423,13.28783,171.39,3.65,0.06
4,S01,L01,M15,2.380303,0.0,0.0,0.0,False,81510.48284,-45.78414,1511.38792,12.94343,167.87,-1.09,-0.19,81513.9247,-44.83823,1499.55598,13.62467,167.11,0.29,-0.03
5,S01,L01,M12,3.356162,0.0,0.0,0.0,False,81529.39287,-41.45388,1449.0811,13.34986,167.7,1.0,0.75,81533.81059,-40.17997,1434.902,13.33569,169.79,0.76,-1.16
6,S01,L01,M13,3.885938,0.0,0.0,0.0,False,81539.392965,-38.63951,1416.65537,13.58545,169.42,-0.77,-1.98,81544.34046,-38.11625,1399.87953,13.00488,168.2,-2.17,-0.66
7,S01,L01,M14,3.261561,0.0,0.0,0.0,False,81540.483095,-38.72409,1413.45133,14.04483,169.6,1.48,-0.92,81544.806215,-37.90343,1398.47993,13.13878,168.61,-1.59,-1.41
8,S01,L01,M14,3.237646,0.0,0.0,0.0,False,81549.39295,-36.69102,1383.84163,12.66466,168.03,-0.88,0.51,81553.692155,-36.10746,1370.0343,13.5401,167.84,0.51,1.58
9,S01,L01,M15,2.325278,0.0,0.0,0.0,False,81550.48308,-36.15857,1380.46402,12.92888,168.38,-1.77,-0.52,81553.869915,-36.10582,1369.44721,13.57242,167.81,0.77,1.7
10,S01,L01,M15,2.314363,0.0,0.0,0.0,False,81559.393025,-34.25791,1351.10596,13.01384,167.77,-0.28,-0.72,81562.768945,-33.76926,1340.22792,13.2889,168.94,0.38,0.66
11,S01,L01,M12,3.263877,0.0,0.0,0.0,False,81560.483055,-34.19841,1347.35476,12.57543,168.11,-1.22,-0.2,81564.80849,-33.07359,1333.26933,13.40233,168.88,0.13,0.78
12,S01,L01,M12,3.238302,0.0,0.0,0.0,False,81569.39304,-32.43195,1318.34819,13.6428,170.98,0.21,0.19,81573.6929,-31.5616,1304.21556,13.18043,171.76,0.44,-1.86
13,S01,L01,M13,3.774603,0.0,0.0,0.0,False,81570.483075,-32.24328,1314.60482,13.70261,170.41,-0.43,0.91,81575.319235,-31.62875,1298.34016,12.97952,172.57,-0.69,-1.23
14,S01,L01,M13,3.742668,0.0,0.0,0.0,False,81579.39321,-31.75321,1285.16104,13.38134,171.7,0.55,1.2,81584.197435,-31.85823,1269.40494,13.24104,172.98,0.84,1.38
15,S01,L01,M14,3.154166,0.0,0.0,0.0,False,81580.483235,-31.24194,1281.42708,13.19675,171.34,-0.9,-0.26,81584.69896,-31.9727,1267.57911,13.3204,172.74,0.63,1.96
16,S01,L01,M14,3.130011,0.0,0.0,0.0,False,81589.403245,-30.93704,1251.7687,13.17848,171.56,1.15,-0.99,81593.594815,-31.33146,1237.65627,12.84108,172.55,-1.92,1.34
17,S01,L01,M15,2.281738,0.0,0.0,0.0,False,81590.49317,-31.04889,1248.0865,13.13851,171.98,0.22,-0.25,81593.836465,-31.35859,1236.77395,12.78903,172.47,-2.13,1.38
18,S01,L01,M15,2.274023,0.0,0.0,0.0,False,81599.39318,-30.42796,1218.21156,13.04956,171.59,-0.29,-0.78,81602.72876,-30.95265,1207.24886,13.0909,171.8,-1.27,1.42
