# cfgfile = ./initcfg/MYGI/MYGI.1605.kaiyo_k4-initcfg.ini
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1
0,S01,L01,M15,2.455783,0.0,0.0,0.0,False,52354.54701,26.54009,1673.11328,16.0884,209.85,0.79,-0.86,52358.06435,23.13468,1666.22366,15.56345,208.18,0.2,-0.92
1,S01,L01,M12,3.511292,0.0,0.0,0.0,False,52364.537365,16.49028,1653.21076,15.97975,202.76,0.1,-0.45,52369.110215,12.9152,1643.67896,15.92139,197.18,0.38,-1.82
2,S01,L01,M13,4.113578,0.0,0.0,0.0,False,52374.537725,8.33345,1632.10702,15.90685,189.49,0.6,-0.25,52379.71286,5.05313,1620.48562,15.93881,182.15,0.52,1.25
3,S01,L01,M14,3.445166,0.0,0.0,0.0,False,52384.53806,3.98645,1609.10482,15.74154,175.5,0.06,0.46,52389.044785,3.48581,1598.64052,16.02777,171.32,0.83,0.58
4,S01,L01,M15,2.407983,0.0,0.0,0.0,False,52394.538545,4.1927,1585.94351,16.13212,170.56,1.91,0.47,52398.008085,5.34631,1577.04808,15.49496,172.24,-0.69,-0.34
5,S01,L01,M12,3.427122,0.0,0.0,0.0,False,52404.53883,6.49804,1561.74182,15.72878,176.97,0.56,-1.04,52409.02751,6.39876,1549.85838,15.74109,180.3,-0.28,-0.31
6,S01,L01,M13,4.003443,0.0,0.0,0.0,False,52414.53935,6.31377,1535.14982,15.98679,182.38,0.3,-0.77,52419.60435,5.26287,1520.98751,15.94423,182.14,0.56,0.18
7,S01,L01,M14,3.351271,0.0,0.0,0.0,False,52424.53965,5.04586,1506.57859,15.89226,180.49,0.8,-1.04,52428.95248,4.19354,1493.19358,15.73584,179.5,0.07,0.38
8,S01,L01,M15,2.355218,0.0,0.0,0.0,False,52434.540085,3.58837,1475.94001,16.28469,178.58,0.57,1.15,52437.95686,4.74513,1465.1211,15.6555,179.18,-0.0,-1.82
9,S01,L01,M12,3.319397,0.0,0.0,0.0,False,52444.540465,4.3558,1443.81133,15.78103,179.18,-0.13,-0.66,52448.92142,3.86863,1429.46762,15.67432,179.56,-0.42,0.17
10,S01,L01,M13,3.865153,0.0,0.0,0.0,False,52454.5408,3.51344,1410.68633,15.61869,179.51,-0.68,0.1,52459.46751,3.00977,1394.19176,15.80477,179.15,-1.39,1.37
11,S01,L01,M14,3.238901,0.0,0.0,0.0,False,52464.541215,3.03495,1377.61665,15.88329,178.83,-0.83,0.15,52468.841675,3.30772,1363.7177,16.3292,177.74,1.37,-1.25
12,S01,L01,M15,2.303513,0.0,0.0,0.0,False,52474.54161,3.14248,1344.35602,16.25591,177.6,1.07,0.48,52477.90668,3.26911,1332.63122,16.06293,177.17,-0.07,0.02
13,S01,L01,M12,3.202432,0.0,0.0,0.0,False,52484.542045,3.63325,1309.73331,15.9445,177.02,-0.04,0.08,52488.806035,3.84138,1294.74629,15.58583,177.4,-0.99,0.39
14,S01,L01,M13,3.718568,0.0,0.0,0.0,False,52494.542445,3.82171,1275.54381,15.70312,177.12,-0.69,1.06,52499.32257,4.85227,1259.6998,15.78658,177.17,-0.12,-1.0
15,S01,L01,M14,3.129161,0.0,0.0,0.0,False,52504.54284,4.3725,1242.53873,15.95106,177.03,-0.39,1.34,52508.73356,5.27365,1229.13337,15.97915,177.27,0.39,-1.04
16,S01,L01,M15,2.264098,0.0,0.0,0.0,False,52514.543215,5.34527,1210.54163,16.13436,177.37,0.23,0.23,52517.86887,5.57282,1200.41446,16.22672,176.87,1.78,-0.51
17,S01,L01,M12,3.094207,0.0,0.0,0.0,False,52524.54351,6.04509,1179.23229,15.81624,178.03,0.58,-0.21,52528.699275,6.02228,1166.28624,16.16059,179.02,0.12,0.05
18,S01,L01,M13,3.584893,0.0,0.0,0.0,False,52534.54394,6.30266,1148.72348,15.93681,179.26,0.47,-0.66,52539.19039,5.97486,1134.93061,15.93721,179.05,0.69,0.03
19,S01,L01,M14,3.034771,0.0,0.0,0.0,False,52544.544305,5.84452,1119.19885,16.02822,179.43,0.51,0.29,52548.640635,6.15167,1107.2024,15.99943,179.28,0.68,-0.94
20,S01,L01,M15,2.239738,0.0,0.0,0.0,False,52554.544745,5.73373,1090.05433,16.05046,178.85,0.85,-0.57,52557.84604,5.93907,1080.20195,15.50533,178.71,-0.0,-0.87
21,S01,L01,M12,3.002577,0.0,0.0,0.0,False,52564.54509,6.1103,1061.01989,16.22396,178.03,0.91,-1.33,52568.609225,5.40496,1049.32019,16.05662,177.98,0.54,0.74
22,S01,L01,M13,3.464383,0.0,0.0,0.0,False,52574.5455,6.30586,1032.03181,15.87988,178.04,0.3,-0.6,52579.07144,6.15356,1018.93152,15.88555,177.88,-0.55,0.14
23,S01,L01,M14,2.951601,0.0,0.0,0.0,False,52584.545895,6.12824,1003.56673,15.56408,177.96,-0.48,0.34,52588.559055,6.58957,992.39992,15.76063,178.45,0.01,-0.34
24,S01,L01,M15,2.228288,0.0,0.0,0.0,False,52594.54638,6.7909,976.11799,15.97087,178.23,0.21,-0.85,52597.836225,6.17907,966.99827,16.18875,179.13,0.55,0.4
25,S01,L01,M12,2.919677,0.0,0.0,0.0,False,52604.546715,6.21917,948.23895,15.88936,178.89,0.04,0.79,52608.52795,6.6761,937.04004,15.99176,178.93,-0.2,-1.1
26,S01,L01,M13,3.351633,0.0,0.0,0.0,False,52614.537135,6.82533,920.27094,15.80681,178.88,-0.35,-1.8,52618.950325,5.94433,907.79681,16.15585,178.68,-0.01,0.88
27,S01,L01,M14,2.876771,0.0,0.0,0.0,False,52624.53749,6.06879,892.2231,15.60577,178.38,0.11,0.29,52628.47582,6.21957,881.03594,16.04447,178.87,-0.09,0.06
28,S01,L01,M15,2.226818,0.0,0.0,0.0,False,52634.53784,6.55312,864.2182,16.18699,179.24,0.74,-1.56,52637.826215,5.12077,854.45675,15.93151,178.03,-0.74,2.2
29,S01,L01,M12,2.843187,0.0,0.0,0.0,False,52644.53823,5.56966,836.25013,16.26,177.79,1.77,1.84,52648.442975,6.4511,825.03483,15.97957,178.34,0.22,-1.14
30,S01,L01,M13,3.241083,0.0,0.0,0.0,False,52654.538665,6.54984,807.96722,16.18864,178.4,1.03,-1.01,52658.841305,5.80908,796.1212,16.11952,179.18,1.06,2.06
31,S01,L01,M14,2.807556,0.0,0.0,0.0,False,52664.538985,6.41497,779.99134,15.80029,180.64,0.16,-0.85,52668.4081,6.49738,769.35081,16.27983,180.88,0.66,-1.3
32,S01,L01,M15,2.235448,0.0,0.0,0.0,False,52674.53945,6.09466,751.84061,15.98858,179.96,0.4,-1.81,52677.836455,5.27631,742.78648,15.94313,179.8,-0.01,0.34
